,Country Name,Year,Count
4320,Aruba,1980,60096
4321,Afghanistan,1980,13356511
4322,Angola,1980,8341289
4323,Albania,1980,2671997
4324,Andorra,1980,36067
4325,United Arab Emirates,1980,1019509
4326,Argentina,1980,27896528
4327,Armenia,1980,3099754
4328,American Samoa,1980,32646
4329,Antigua and Barbuda,1980,61865
4330,Australia,1980,14692000
4331,Austria,1980,7549433
4332,Azerbaijan,1980,6150733
4333,Burundi,1980,4157298
4334,Belgium,1980,9859242
4335,Benin,1980,3717165
4336,Burkina Faso,1980,6822843
4337,Bangladesh,1980,79639491
4338,Bulgaria,1980,8861535
4339,Bahrain,1980,359888
4340,"Bahamas, The",1980,210591
4341,Bosnia and Herzegovina,1980,4179855
4342,Belarus,1980,9643000
4343,Belize,1980,144155
4344,Bermuda,1980,54670
4345,Bolivia,1980,5579935
4346,Brazil,1980,120694009
4347,Barbados,1980,252394
4348,Brunei Darussalam,1980,193879
4349,Bhutan,1980,406875
4350,Botswana,1980,897868
4351,Central African Republic,1980,2199356
4352,Canada,1980,24515667
4353,Switzerland,1980,6319408
4354,Channel Islands,1980,128212
4355,Chile,1980,11419348
4356,China,1980,981235000
4357,Cote d'Ivoire,1980,8033650
4358,Cameroon,1980,8621406
4359,"Congo, Dem. Rep.",1980,26358908
4360,"Congo, Rep.",1980,1777934
4361,Colombia,1980,26900506
4362,Comoros,1980,307829
4363,Cabo Verde,1980,283847
4364,Costa Rica,1980,2389977
4365,Caribbean small states,1980,5482206
4366,Cuba,1980,9849459
4367,Curacao,1980,148041
4368,Cayman Islands,1980,16212
4369,Cyprus,1980,685405
4370,Czech Republic,1980,10304193
4371,Germany,1980,78288576
4372,Djibouti,1980,358960
4373,Dominica,1980,75314
4374,Denmark,1980,5123027
4375,Dominican Republic,1980,5803927
4376,Algeria,1980,19221665
4377,Ecuador,1980,7989186
4378,"Egypt, Arab Rep.",1980,43309063
4379,Eritrea,1980,1733416
4380,Spain,1980,37491165
4381,Estonia,1980,1477219
4382,Ethiopia,1980,35141712
4383,Finland,1980,4779535
4384,Fiji,1980,635307
4385,France,1980,55161527
4386,Faroe Islands,1980,43337
4387,"Micronesia, Fed. Sts.",1980,72930
4388,Gabon,1980,726328
4389,United Kingdom,1980,56314216
4390,Georgia,1980,4467700
4391,Ghana,1980,11056116
4392,Gibraltar,1980,30065
4393,Guinea,1980,4871435
4394,"Gambia, The",1980,637246
4395,Guinea-Bissau,1980,781677
4396,Equatorial Guinea,1980,249929
4397,Greece,1980,9642505
4398,Grenada,1980,89032
4399,Greenland,1980,50200
4400,Guatemala,1980,7283459
4401,Guam,1980,104133
4402,Guyana,1980,780153
4403,"Hong Kong SAR, China",1980,5063100
4404,Honduras,1980,3678279
4405,Croatia,1980,4599782
4406,Haiti,1980,5643173
4407,Hungary,1980,10711122
4408,Indonesia,1980,147447836
4409,Isle of Man,1980,63551
4410,India,1980,698952844
4411,Ireland,1980,3412800
4412,"Iran, Islamic Rep.",1980,38650246
4413,Iraq,1980,13653354
4414,Iceland,1980,228138
4415,Israel,1980,3878000
4416,Italy,1980,56433883
4417,Jamaica,1980,2162846
4418,Jordan,1980,2377995
4419,Japan,1980,116782000
4420,Kazakhstan,1980,14796174
4421,Kenya,1980,16417197
4422,Kyrgyz Republic,1980,3617400
