,Country Name,Year,Count
11068,Aruba,2011,102046
11069,Afghanistan,2011,30117413
11070,Angola,2011,24220661
11071,Albania,2011,2905195
11072,Andorra,2011,83747
11073,United Arab Emirates,2011,8946777
11074,Argentina,2011,41261490
11075,Armenia,2011,2876538
11076,American Samoa,2011,55759
11077,Antigua and Barbuda,2011,89253
11078,Australia,2011,22340024
11079,Austria,2011,8391643
11080,Azerbaijan,2011,9173082
11081,Burundi,2011,8958406
11082,Belgium,2011,11038264
11083,Benin,2011,9460830
11084,Burkina Faso,2011,16081911
11085,Bangladesh,2011,149273778
11086,Bulgaria,2011,7348328
11087,Bahrain,2011,1278151
11088,"Bahamas, The",2011,359577
11089,Bosnia and Herzegovina,2011,3661175
11090,Belarus,2011,9473172
11091,Belize,2011,330237
11092,Bermuda,2011,64564
11093,Bolivia,2011,10212954
11094,Brazil,2011,197514534
11095,Barbados,2011,282987
11096,Brunei Darussalam,2011,393688
11097,Bhutan,2011,693298
11098,Botswana,2011,2015402
11099,Central African Republic,2011,4418636
11100,Canada,2011,34339328
11101,Switzerland,2011,7912398
11102,Channel Islands,2011,160998
11103,Chile,2011,17233576
11104,China,2011,1344130000
11105,Cote d'Ivoire,2011,21028655
11106,Cameroon,2011,20906388
11107,"Congo, Dem. Rep.",2011,66755153
11108,"Congo, Rep.",2011,4394844
11109,Colombia,2011,45663099
11110,Comoros,2011,706569
11111,Cabo Verde,2011,498856
11112,Costa Rica,2011,4633086
11113,Caribbean small states,2011,7022387
11114,Cuba,2011,11236670
11115,Curacao,2011,150831
11116,Cayman Islands,2011,57878
11117,Cyprus,2011,1124833
11118,Czech Republic,2011,10496088
11119,Germany,2011,80274983
11120,Djibouti,2011,853674
11121,Dominica,2011,70916
11122,Denmark,2011,5570572
11123,Dominican Republic,2011,9813210
11124,Algeria,2011,36661444
11125,Ecuador,2011,15243883
11126,"Egypt, Arab Rep.",2011,84529250
11127,Eritrea,2011,3213972
11128,Spain,2011,46742697
11129,Estonia,2011,1327439
11130,Ethiopia,2011,90139927
11131,Finland,2011,5388272
11132,Fiji,2011,863449
11133,France,2011,65342780
11134,Faroe Islands,2011,47823
11135,"Micronesia, Fed. Sts.",2011,103450
11136,Gabon,2011,1684635
11137,United Kingdom,2011,63258918
11138,Georgia,2011,3756441
11139,Ghana,2011,25387710
11140,Gibraltar,2011,33612
11141,Guinea,2011,10420471
11142,"Gambia, The",2011,1848147
11143,Guinea-Bissau,2011,1562989
11144,Equatorial Guinea,2011,986853
11145,Greece,2011,11104899
11146,Grenada,2011,106796
11147,Greenland,2011,56890
11148,Guatemala,2011,14948803
11149,Guam,2011,159692
11150,Guyana,2011,752028
11151,"Hong Kong SAR, China",2011,7071600
11152,Honduras,2011,8480671
11153,Croatia,2011,4280622
11154,Haiti,2011,10100320
11155,Hungary,2011,9971727
11156,Indonesia,2011,245116206
11157,Isle of Man,2011,84886
11158,India,2011,1250288729
11159,Ireland,2011,4580084
11160,"Iran, Islamic Rep.",2011,74634956
11161,Iraq,2011,30725300
11162,Iceland,2011,319014
11163,Israel,2011,7765800
11164,Italy,2011,59379449
11165,Jamaica,2011,2825929
11166,Jordan,2011,7663131
11167,Japan,2011,127833000
11168,Kazakhstan,2011,16557201
11169,Kenya,2011,43178257
11170,Kyrgyz Republic,2011,5514600
11171,Cambodia,2011,14541423
11172,Kiribati,2011,104728
11173,St. Kitts and Nevis,2011,49447
11174,"Korea, Rep.",2011,49936638
11175,Kuwait,2011,3168060
11176,Lao PDR,2011,6347567
11177,Lebanon,2011,5202343
11178,Liberia,2011,4017443
11179,Libya,2011,6247439
11180,St. Lucia,2011,175544
11181,Liechtenstein,2011,36293
11182,Sri Lanka,2011,20398670
11183,Lesotho,2011,2003787
11184,Lithuania,2011,3028115
11185,Luxembourg,2011,518347
11186,Latvia,2011,2059709
11187,"Macao SAR, China",2011,550832
11188,St. Martin (French part),2011,37446
11189,Morocco,2011,32781850
11190,Monaco,2011,36024
11191,Moldova,2011,3559986
11192,Madagascar,2011,21743967
11193,Maldives,2011,380495
11194,Mexico,2011,115695473
11195,Marshall Islands,2011,56531
11196,North Macedonia,2011,2072487
11197,Mali,2011,15514591
11198,Malta,2011,416268
11199,Myanmar,2011,50990615
11200,Montenegro,2011,620079
11201,Mongolia,2011,2770362
11202,Northern Mariana Islands,2011,54012
11203,Mozambique,2011,24187487
11204,Mauritania,2011,3598648
11205,Mauritius,2011,1252404
11206,Malawi,2011,14962112
11207,Malaysia,2011,28650955
11208,Namibia,2011,2156701
11209,New Caledonia,2011,254350
11210,Niger,2011,17114761
11211,Nigeria,2011,162805071
11212,Nicaragua,2011,5903039
11213,Netherlands,2011,16693074
11214,Norway,2011,4953088
11215,Nepal,2011,27041437
11216,Nauru,2011,10057
11217,New Zealand,2011,4384000
11218,Oman,2011,3251108
11219,Pakistan,2011,183340592
11220,Panama,2011,3706483
11221,Peru,2011,29264318
11222,Philippines,2011,95570047
11223,Palau,2011,17745
11224,Papua New Guinea,2011,7472200
11225,Poland,2011,38063255
11226,Puerto Rico,2011,3678732
11227,"Korea, Dem. People’s Rep.",2011,24673385
11228,Portugal,2011,10557560
11229,Paraguay,2011,6333976
11230,West Bank and Gaza,2011,3882986
11231,Pacific island small states,2011,2241798
11232,French Polynesia,2011,267698
11233,Qatar,2011,2035871
11234,Romania,2011,20147528
11235,Russian Federation,2011,142960868
11236,Rwanda,2011,10293331
11237,Saudi Arabia,2011,28267685
11238,Sudan,2011,35349681
11239,Senegal,2011,13033809
11240,Singapore,2011,5183688
11241,Solomon Islands,2011,541521
11242,Sierra Leone,2011,6563240
11243,El Salvador,2011,6210568
11244,San Marino,2011,31661
11245,Somalia,2011,12376302
11246,Serbia,2011,7234099
11247,South Sudan,2011,9830698
11248,Sao Tome and Principe,2011,184524
11249,Suriname,2011,535179
11250,Slovak Republic,2011,5398384
11251,Slovenia,2011,2052843
11252,Sweden,2011,9449213
11253,Eswatini,2011,1072032
11254,Sint Maarten (Dutch part),2011,33435
11255,Seychelles,2011,87441
11256,Syrian Arab Republic,2011,21082966
11257,Turks and Caicos Islands,2011,33377
11258,Chad,2011,12360989
11259,Togo,2011,6595943
11260,Thailand,2011,67518382
11261,Tajikistan,2011,7697510
11262,Turkmenistan,2011,5174085
11263,Timor-Leste,2011,1113151
11264,Tonga,2011,103562
11265,Trinidad and Tobago,2011,1336178
11266,Tunisia,2011,10741880
11267,Turkey,2011,73443863
11268,Tuvalu,2011,10633
11269,Tanzania,2011,45673338
11270,Uganda,2011,33476919
11271,Ukraine,2011,45706100
11272,Uruguay,2011,3368934
11273,United States,2011,311580009
11274,Uzbekistan,2011,29339400
11275,St. Vincent and the Grenadines,2011,108316
11276,"Venezuela, RB",2011,28888369
11277,British Virgin Islands,2011,28319
11278,Virgin Islands (U.S.),2011,108292
11279,Vietnam,2011,88871561
11280,Vanuatu,2011,242653
11281,Samoa,2011,187469
11282,Kosovo,2011,1791000
11283,"Yemen, Rep.",2011,23807588
11284,South Africa,2011,52004172
11285,Zambia,2011,14023193
11286,Zimbabwe,2011,12894316
