,Country Name,Year,Count
3672,Aruba,1977,60366
3673,Afghanistan,1977,13171306
3674,Angola,1977,7533735
3675,Albania,1977,2513546
3676,Andorra,1977,32771
3677,United Arab Emirates,1977,735344
3678,Argentina,1977,26661398
3679,Armenia,1977,2944383
3680,American Samoa,1977,30838
3681,Antigua and Barbuda,1977,62159
3682,Australia,1977,14192000
3683,Austria,1977,7568430
3684,Azerbaijan,1977,5863132
3685,Burundi,1977,3854445
3686,Belgium,1977,9830358
3687,Benin,1977,3433439
3688,Burkina Faso,1977,6398935
3689,Bangladesh,1977,73463584
3690,Bulgaria,1977,8804183
3691,Bahrain,1977,303175
3692,"Bahamas, The",1977,197101
3693,Bosnia and Herzegovina,1977,4063193
3694,Belarus,1977,9463000
3695,Belize,1977,136989
3696,Bermuda,1977,53400
3697,Bolivia,1977,5228252
3698,Brazil,1977,112425392
3699,Barbados,1977,248937
3700,Brunei Darussalam,1977,174714
3701,Bhutan,1977,371428
3702,Botswana,1977,800529
3703,Central African Republic,1977,2039919
3704,Canada,1977,23725843
3705,Switzerland,1977,6281174
3706,Channel Islands,1977,127183
3707,Chile,1977,10922779
3708,China,1977,943455000
3709,Cote d'Ivoire,1977,7026496
3710,Cameroon,1977,7887560
3711,"Congo, Dem. Rep.",1977,24249130
3712,"Congo, Rep.",1977,1629209
3713,Colombia,1977,25164545
3714,Comoros,1977,275900
3715,Cabo Verde,1977,273335
3716,Costa Rica,1977,2205615
3717,Caribbean small states,1977,5303307
3718,Cuba,1977,9646142
3719,Curacao,1977,149459
3720,Cayman Islands,1977,13853
3721,Cyprus,1977,665525
3722,Czech Republic,1977,10186755
3723,Germany,1977,78159814
3724,Djibouti,1977,277479
3725,Dominica,1977,73440
3726,Denmark,1977,5088419
3727,Dominican Republic,1977,5407500
3728,Algeria,1977,17582904
3729,Ecuador,1977,7383724
3730,"Egypt, Arab Rep.",1977,40329589
3731,Eritrea,1977,1591620
3732,Spain,1977,36511638
3733,Estonia,1977,1450211
3734,Ethiopia,1977,33577242
3735,Finland,1977,4738902
3736,Fiji,1977,598296
3737,France,1977,54467702
3738,Faroe Islands,1977,42134
3739,"Micronesia, Fed. Sts.",1977,66082
3740,Gabon,1977,676255
3741,United Kingdom,1977,56193492
3742,Georgia,1977,4372100
3743,Ghana,1977,10395452
3744,Gibraltar,1977,30234
3745,Guinea,1977,4628877
3746,"Gambia, The",1977,576757
3747,Guinea-Bissau,1977,771737
3748,Equatorial Guinea,1977,242156
3749,Greece,1977,9308479
3750,Grenada,1977,90227
3751,Greenland,1977,49400
3752,Guatemala,1977,6765516
3753,Guam,1977,97477
3754,Guyana,1977,762424
3755,"Hong Kong SAR, China",1977,4583700
3756,Honduras,1977,3352825
3757,Croatia,1977,4559571
3758,Haiti,1977,5294619
3759,Hungary,1977,10648031
3760,Indonesia,1977,137278058
3761,Isle of Man,1977,61336
3762,India,1977,652408776
3763,Ireland,1977,3282200
3764,"Iran, Islamic Rep.",1977,34803045
3765,Iraq,1977,12462070
3766,Iceland,1977,221799
3767,Israel,1977,3613000
3768,Italy,1977,55955411
3769,Jamaica,1977,2080831
3770,Jordan,1977,2179363
3771,Japan,1977,113863000
3772,Kazakhstan,1977,14359624
3773,Kenya,1977,14638890
3774,Kyrgyz Republic,1977,3423900
3775,Cambodia,1977,7196042
3776,Kiribati,1977,56764
3777,St. Kitts and Nevis,1977,43942
3778,"Korea, Rep.",1977,36411795
3779,Kuwait,1977,1153583
3780,Lao PDR,1977,3135842
3781,Lebanon,1977,2601740
3782,Liberia,1977,1692140
3783,Libya,1977,2865637
3784,St. Lucia,1977,112685
3785,Liechtenstein,1977,24448
3786,Sri Lanka,1977,14273495
3787,Lesotho,1977,1228536
3788,Lithuania,1977,3355036
3789,Luxembourg,1977,361358
3790,Latvia,1977,2485073
3791,"Macao SAR, China",1977,236678
3792,St. Martin (French part),1977,7718
3793,Morocco,1977,18620093
3794,Monaco,1977,25809
3795,Moldova,1977,3312000
3796,Madagascar,1977,7998164
3797,Maldives,1977,144631
3798,Mexico,1977,62869903
3799,Marshall Islands,1977,27470
3800,North Macedonia,1977,1851069
3801,Mali,1977,6712267
3802,Malta,1977,306970
3803,Myanmar,1977,32026742
3804,Montenegro,1977,557576
3805,Mongolia,1977,1562209
3806,Northern Mariana Islands,1977,15048
3807,Mozambique,1977,10738533
3808,Mauritania,1977,1411140
3809,Mauritius,1977,921379
3810,Malawi,1977,5717953
3811,Malaysia,1977,12790312
3812,Namibia,1977,992956
3813,New Caledonia,1977,136000
3814,Niger,1977,5491153
3815,Nigeria,1977,67203128
3816,Nicaragua,1977,2985489
3817,Netherlands,1977,13856185
3818,Norway,1977,4043205
3819,Nepal,1977,14028536
3820,Nauru,1977,7399
3821,New Zealand,1977,3120200
3822,Oman,1977,977804
3823,Pakistan,1977,70958169
3824,Panama,1977,1837800
3825,Peru,1977,16258321
3826,Philippines,1977,43629412
3827,Palau,1977,12646
3828,Papua New Guinea,1977,3302633
3829,Poland,1977,34689050
3830,Puerto Rico,1977,3088690
3831,"Korea, Dem. People’s Rep.",1977,16796578
3832,Portugal,1977,9455675
3833,Paraguay,1977,2935712
3834,Pacific island small states,1977,1332894
3835,French Polynesia,1977,139891
3836,Qatar,1977,182318
3837,Romania,1977,21756096
3838,Russian Federation,1977,136100000
3839,Rwanda,1977,4655383
3840,Saudi Arabia,1977,8207697
3841,Sudan,1977,13034625
3842,Senegal,1977,5181514
3843,Singapore,1977,2325300
3844,Solomon Islands,1977,207890
3845,Sierra Leone,1977,3170508
3846,El Salvador,1977,4338458
3847,San Marino,1977,20397
3848,Somalia,1977,4802141
3849,South Sudan,1977,4144554
3850,Sao Tome and Principe,1977,88110
3851,Suriname,1977,357659
3852,Slovak Republic,1977,4840501
3853,Slovenia,1977,1842377
3854,Sweden,1977,8251540
3855,Eswatini,1977,532260
3856,Seychelles,1977,61786
3857,Syrian Arab Republic,1977,8060649
3858,Turks and Caicos Islands,1977,7198
3859,Chad,1977,4255248
3860,Togo,1977,2518457
3861,Thailand,1977,44405904
3862,Tajikistan,1977,3586515
3863,Turkmenistan,1977,2664258
3864,Timor-Leste,1977,619816
3865,Tonga,1977,90273
3866,Trinidad and Tobago,1977,1039212
3867,Tunisia,1977,5919965
3868,Turkey,1977,41108297
3869,Tuvalu,1977,6650
3870,Tanzania,1977,16905214
3871,Uganda,1977,11368615
3872,Ukraine,1977,49287127
3873,Uruguay,1977,2856958
3874,United States,1977,220239000
3875,Uzbekistan,1977,14643875
3876,St. Vincent and the Grenadines,1977,97701
3877,"Venezuela, RB",1977,13964379
3878,British Virgin Islands,1977,10928
3879,Virgin Islands (U.S.),1977,93203
3880,Vietnam,1977,50861162
3881,Vanuatu,1977,106200
3882,Samoa,1977,153224
3883,Kosovo,1977,1430000
3884,"Yemen, Rep.",1977,7178675
3885,South Africa,1977,26480913
3886,Zambia,1977,5287548
3887,Zimbabwe,1977,6712827
