,Country Name,Year,Count
9973,Aruba,2006,100834
9974,Afghanistan,2006,26433049
9975,Angola,2006,20149901
9976,Albania,2006,2992547
9977,Andorra,2006,80993
9978,United Arab Emirates,2006,5300174
9979,Argentina,2006,39289878
9980,Armenia,2006,2958307
9981,American Samoa,2006,59107
9982,Antigua and Barbuda,2006,82704
9983,Australia,2006,20697900
9984,Austria,2006,8268641
9985,Azerbaijan,2006,8484550
9986,Burundi,2006,7607849
9987,Belgium,2006,10547958
9988,Benin,2006,8216897
9989,Burkina Faso,2006,13829176
9990,Bangladesh,2006,140921167
9991,Bulgaria,2006,7601022
9992,Bahrain,2006,958418
9993,"Bahamas, The",2006,331033
9994,Bosnia and Herzegovina,2006,3765424
9995,Belarus,2006,9604924
9996,Belize,2006,291329
9997,Bermuda,2006,64523
9998,Bolivia,2006,9395446
9999,Brazil,2006,188167356
10000,Barbados,2006,277477
10001,Brunei Darussalam,2006,370263
10002,Bhutan,2006,657410
10003,Botswana,2006,1835908
10004,Central African Republic,2006,4118069
10005,Canada,2006,32571174
10006,Switzerland,2006,7483934
10007,Channel Islands,2006,153008
10008,Chile,2006,16354504
10009,China,2006,1311020000
10010,Cote d'Ivoire,2006,18754916
10011,Cameroon,2006,18223674
10012,"Congo, Dem. Rep.",2006,56578037
10013,"Congo, Rep.",2006,3745141
10014,Colombia,2006,43200897
10015,Comoros,2006,626425
10016,Cabo Verde,2006,469170
10017,Costa Rica,2006,4345412
10018,Caribbean small states,2006,6788123
10019,Cuba,2006,11261248
10020,Curacao,2006,141239
10021,Cayman Islands,2006,50740
10022,Cyprus,2006,1045507
10023,Czech Republic,2006,10238905
10024,Germany,2006,82376451
10025,Djibouti,2006,794563
10026,Dominica,2006,70718
10027,Denmark,2006,5437272
10028,Dominican Republic,2006,9218686
10029,Algeria,2006,33641002
10030,Ecuador,2006,14059384
10031,"Egypt, Arab Rep.",2006,76873663
10032,Eritrea,2006,2918205
10033,Spain,2006,44397319
10034,Estonia,2006,1346810
10035,Ethiopia,2006,78489206
10036,Finland,2006,5266268
10037,Fiji,2006,827870
10038,France,2006,63621381
10039,Faroe Islands,2006,47792
10040,"Micronesia, Fed. Sts.",2006,105371
10041,Gabon,2006,1430152
10042,United Kingdom,2006,60846820
10043,Georgia,2006,3880347
10044,Ghana,2006,22379055
10045,Gibraltar,2006,33417
10046,Guinea,2006,9307425
10047,"Gambia, The",2006,1591445
10048,Guinea-Bissau,2006,1377581
10049,Equatorial Guinea,2006,784496
10050,Greece,2006,11020362
10051,Grenada,2006,104933
10052,Greenland,2006,56774
10053,Guatemala,2006,13397021
10054,Guam,2006,158648
10055,Guyana,2006,746343
10056,"Hong Kong SAR, China",2006,6857100
10057,Honduras,2006,7634298
10058,Croatia,2006,4311159
10059,Haiti,2006,9344785
10060,Hungary,2006,10071370
10061,Indonesia,2006,229318262
10062,Isle of Man,2006,81285
10063,India,2006,1165486291
10064,Ireland,2006,4273591
10065,"Iran, Islamic Rep.",2006,70554760
10066,Iraq,2006,27448124
10067,Iceland,2006,303782
10068,Israel,2006,7053700
10069,Italy,2006,58143979
10070,Jamaica,2006,2754407
10071,Jordan,2006,5991540
10072,Japan,2006,127854000
10073,Kazakhstan,2006,15308084
10074,Kenya,2006,37649033
10075,Kyrgyz Republic,2006,5218400
10076,Cambodia,2006,13477709
10077,Kiribati,2006,94343
10078,St. Kitts and Nevis,2006,47339
10079,"Korea, Rep.",2006,48438292
10080,Kuwait,2006,2373672
10081,Lao PDR,2006,5846074
10082,Lebanon,2006,4759753
10083,Liberia,2006,3329211
10084,Libya,2006,5886872
10085,St. Lucia,2006,165381
10086,Liechtenstein,2006,34970
10087,Sri Lanka,2006,19695972
10088,Lesotho,2006,1989939
10089,Lithuania,2006,3269909
10090,Luxembourg,2006,472637
10091,Latvia,2006,2218357
10092,"Macao SAR, China",2006,493799
10093,St. Martin (French part),2006,35237
10094,Morocco,2006,30804683
10095,Monaco,2006,34190
10096,Moldova,2006,3585209
10097,Madagascar,2006,18880269
10098,Maldives,2006,327487
10099,Mexico,2006,107560153
10100,Marshall Islands,2006,55767
10101,North Macedonia,2006,2063131
10102,Mali,2006,13203378
10103,Malta,2006,405308
10104,Myanmar,2006,49301050
10105,Montenegro,2006,615025
10106,Mongolia,2006,2558856
10107,Northern Mariana Islands,2006,55882
10108,Mozambique,2006,21080110
10109,Mauritania,2006,3111906
10110,Mauritius,2006,1233996
10111,Malawi,2006,12973699
10112,Malaysia,2006,26201961
10113,Namibia,2006,1971317
10114,New Caledonia,2006,235750
10115,Niger,2006,14143971
10116,Nigeria,2006,142538308
10117,Nicaragua,2006,5513763
10118,Netherlands,2006,16346101
10119,Norway,2006,4660677
10120,Nepal,2006,26066693
10121,Nauru,2006,9828
10122,New Zealand,2006,4184600
10123,Oman,2006,2580758
10124,Pakistan,2006,164022627
10125,Panama,2006,3391666
10126,Peru,2006,28102056
10127,Philippines,2006,87888675
10128,Palau,2006,19540
10129,Papua New Guinea,2006,6646895
10130,Poland,2006,38141267
10131,Puerto Rico,2006,3805214
10132,"Korea, Dem. People’s Rep.",2006,24054864
10133,Portugal,2006,10522288
10134,Paraguay,2006,5913209
10135,West Bank and Gaza,2006,3406334
10136,Pacific island small states,2006,2100869
10137,French Polynesia,2006,261010
10138,Qatar,2006,1022711
10139,Romania,2006,21193760
10140,Russian Federation,2006,143049528
10141,Rwanda,2006,9043337
10142,Saudi Arabia,2006,24498310
10143,Sudan,2006,31661823
10144,Senegal,2006,11382268
10145,Singapore,2006,4401365
10146,Solomon Islands,2006,481078
10147,Sierra Leone,2006,5829237
10148,El Salvador,2006,6079399
10149,San Marino,2006,29700
10150,Somalia,2006,10763905
10151,Serbia,2006,7411569
10152,South Sudan,2006,7907406
10153,Sao Tome and Principe,2006,161681
10154,Suriname,2006,505295
10155,Slovak Republic,2006,5373054
10156,Slovenia,2006,2006868
10157,Sweden,2006,9080505
10158,Eswatini,2006,1036092
10159,Sint Maarten (Dutch part),2006,33441
10160,Seychelles,2006,84600
10161,Syrian Arab Republic,2006,19059258
10162,Turks and Caicos Islands,2006,29391
10163,Chad,2006,10457124
10164,Togo,2006,5762880
10165,Thailand,2006,65812536
10166,Tajikistan,2006,6922587
10167,Turkmenistan,2006,4810109
10168,Timor-Leste,2006,1016432
10169,Tonga,2006,101706
10170,Trinidad and Tobago,2006,1302561
10171,Tunisia,2006,10201214
10172,Turkey,2006,68756810
10173,Tuvalu,2006,10120
10174,Tanzania,2006,39548663
10175,Uganda,2006,28571475
10176,Ukraine,2006,46787750
10177,Uruguay,2006,3325401
10178,United States,2006,298379912
10179,Uzbekistan,2006,26488250
10180,St. Vincent and the Grenadines,2006,108603
10181,"Venezuela, RB",2006,26850194
10182,British Virgin Islands,2006,24023
10183,Virgin Islands (U.S.),2006,108371
10184,Vietnam,2006,84617540
10185,Vanuatu,2006,214370
10186,Samoa,2006,180876
10187,Kosovo,2006,1719536
10188,"Yemen, Rep.",2006,20687646
