,Country Name,Year,Count
5832,Aruba,1987,61833
5833,Afghanistan,1987,11604534
5834,Angola,1987,10689250
5835,Albania,1987,3083605
5836,Andorra,1987,48455
5837,United Arab Emirates,1987,1533536
5838,Argentina,1987,31184415
5839,Armenia,1987,3451947
5840,American Samoa,1987,42740
5841,Antigua and Barbuda,1987,61717
5842,Australia,1987,16263900
5843,Austria,1987,7574586
5844,Azerbaijan,1987,6893489
5845,Burundi,1987,5027138
5846,Belgium,1987,9870234
5847,Benin,1987,4535263
5848,Burkina Faso,1987,8140073
5849,Bangladesh,1987,95671163
5850,Bulgaria,1987,8971359
5851,Bahrain,1987,448971
5852,"Bahamas, The",1987,243271
5853,Bosnia and Herzegovina,1987,4479519
5854,Belarus,1987,10111000
5855,Belize,1987,174320
5856,Bermuda,1987,57849
5857,Bolivia,1987,6442831
5858,Brazil,1987,140891602
5859,Barbados,1987,258019
5860,Brunei Darussalam,1987,237563
5861,Bhutan,1987,494312
5862,Botswana,1987,1154906
5863,Central African Republic,1987,2646840
5864,Canada,1987,26446601
5865,Switzerland,1987,6545106
5866,Channel Islands,1987,136762
5867,Chile,1987,12642924
5868,China,1987,1084035000
5869,Cote d'Ivoire,1987,10698194
5870,Cameroon,1987,10731064
5871,"Congo, Dem. Rep.",1987,31528708
5872,"Congo, Rep.",1987,2171321
5873,Colombia,1987,31195413
5874,Comoros,1987,376654
5875,Cabo Verde,1987,321135
5876,Costa Rica,1987,2884851
5877,Caribbean small states,1987,5894827
5878,Cuba,1987,10286643
5879,Curacao,1987,151456
5880,Cayman Islands,1987,21544
5881,Cyprus,1987,723376
5882,Czech Republic,1987,10347318
5883,Germany,1987,77839920
5884,Djibouti,1987,490330
5885,Dominica,1987,71842
5886,Denmark,1987,5127024
5887,Dominican Republic,1987,6729933
5888,Algeria,1987,23774284
5889,Ecuador,1987,9522360
5890,"Egypt, Arab Rep.",1987,51991700
5891,Eritrea,1987,2127422
5892,Spain,1987,38684815
5893,Estonia,1987,1552221
5894,Ethiopia,1987,43329231
5895,Finland,1987,4932123
5896,Fiji,1987,721783
5897,France,1987,57302663
5898,Faroe Islands,1987,46349
5899,"Micronesia, Fed. Sts.",1987,89979
5900,Gabon,1987,873867
5901,United Kingdom,1987,56802050
5902,Georgia,1987,4743500
5903,Ghana,1987,13552021
5904,Gibraltar,1987,29115
5905,Guinea,1987,5801326
5906,"Gambia, The",1987,831023
5907,Guinea-Bissau,1987,912754
5908,Equatorial Guinea,1987,382981
5909,Greece,1987,10000595
5910,Grenada,1987,99436
5911,Greenland,1987,54100
5912,Guatemala,1987,8639108
5913,Guam,1987,121919
5914,Guyana,1987,757448
5915,"Hong Kong SAR, China",1987,5580500
5916,Honduras,1987,4542214
5917,Croatia,1987,4739745
5918,Haiti,1987,6618744
5919,Hungary,1987,10612741
5920,Indonesia,1987,171702763
5921,Isle of Man,1987,66471
5922,India,1987,819682102
