,Country Name,Year,Count
4968,Aruba,1983,62201
4969,Afghanistan,1983,12537730
4970,Angola,1983,9278096
4971,Albania,1983,2843960
4972,Andorra,1983,40867
4973,United Arab Emirates,1983,1228459
4974,Argentina,1983,29262047
4975,Armenia,1983,3238595
4976,American Samoa,1983,36412
4977,Antigua and Barbuda,1983,61787
4978,Australia,1983,15369000
4979,Austria,1983,7561910
4980,Azerbaijan,1983,6452069
4981,Burundi,1983,4497533
4982,Belgium,1983,9855520
4983,Benin,1983,4039949
4984,Burkina Faso,1983,7340905
4985,Bangladesh,1983,86142495
4986,Bulgaria,1983,8939738
4987,Bahrain,1983,396454
4988,"Bahamas, The",1983,225084
4989,Bosnia and Herzegovina,1983,4307905
4990,Belarus,1983,9843000
4991,Belize,1983,155822
4992,Bermuda,1983,55930
4993,Bolivia,1983,5932810
4994,Brazil,1983,129448819
4995,Barbados,1983,254788
4996,Brunei Darussalam,1983,212076
4997,Bhutan,1983,439822
4998,Botswana,1983,996130
4999,Central African Republic,1983,2408317
5000,Canada,1983,25366451
5001,Switzerland,1983,6418773
5002,Channel Islands,1983,131149
5003,Chile,1983,11907960
5004,China,1983,1023310000
5005,Cote d'Ivoire,1983,9144931
5006,Cameroon,1983,9456494
5007,"Congo, Dem. Rep.",1983,28403851
5008,"Congo, Rep.",1983,1940443
5009,Colombia,1983,28714190
5010,Comoros,1983,336096
5011,Cabo Verde,1983,300230
5012,Costa Rica,1983,2593020
5013,Caribbean small states,1983,5687092
5014,Cuba,1983,9981304
5015,Curacao,1983,151159
5016,Cayman Islands,1983,18011
5017,Cyprus,1983,694077
5018,Czech Republic,1983,10323856
5019,Germany,1983,78128282
5020,Djibouti,1983,393802
5021,Dominica,1983,74483
5022,Denmark,1983,5114297
5023,Dominican Republic,1983,6199661
5024,Algeria,1983,21101875
5025,Ecuador,1983,8624594
5026,"Egypt, Arab Rep.",1983,46728286
5027,Eritrea,1983,1890558
5028,Spain,1983,38171525
5029,Estonia,1983,1508745
5030,Ethiopia,1983,38142674
5031,Finland,1983,4855787
5032,Fiji,1983,685497
5033,France,1983,56023770
5034,Faroe Islands,1983,44488
5035,"Micronesia, Fed. Sts.",1983,80629
5036,Gabon,1983,784061
5037,United Kingdom,1983,56332848
5038,Georgia,1983,4582900
5039,Ghana,1983,12033575
5040,Gibraltar,1983,29482
5041,Guinea,1983,5195445
5042,"Gambia, The",1983,700199
5043,Guinea-Bissau,1983,830207
5044,Equatorial Guinea,1983,308206
5045,Greece,1983,9846627
5046,Grenada,1983,96019
5047,Greenland,1983,52100
5048,Guatemala,1983,7847472
5049,Guam,1983,111402
5050,Guyana,1983,778948
5051,"Hong Kong SAR, China",1983,5345100
5052,Honduras,1983,4031325
5053,Croatia,1983,4658254
5054,Haiti,1983,6051622
5055,Hungary,1983,10689463
5056,Indonesia,1983,158009246
5057,Isle of Man,1983,63695
5058,India,1983,749428958
5059,Ireland,1983,3510600
5060,"Iran, Islamic Rep.",1983,43636837
5061,Iraq,1983,14815656
5062,Iceland,1983,236977
5063,Israel,1983,4105000
5064,Italy,1983,56564074
5065,Jamaica,1983,2271736
5066,Jordan,1983,2671413
5067,Japan,1983,119259000
5068,Kazakhstan,1983,15303309
5069,Kenya,1983,18431761
5070,Kyrgyz Republic,1983,3838300
5071,Cambodia,1983,7169997
5072,Kiribati,1983,61733
5073,St. Kitts and Nevis,1983,42482
5074,"Korea, Rep.",1983,39910403
5075,Kuwait,1983,1576968
5076,Lao PDR,1983,3489903
5077,Lebanon,1983,2622072
5078,Liberia,1983,2057227
5079,Libya,1983,3614689
5080,St. Lucia,1983,122564
5081,Liechtenstein,1983,26789
5082,Sri Lanka,1983,15724651
5083,Lesotho,1983,1452728
5084,Lithuania,1983,3485192
5085,Luxembourg,1983,365622
5086,Latvia,1983,2546011
5087,"Macao SAR, China",1983,260931
5088,St. Martin (French part),1983,8294
5089,Morocco,1983,21495086
5090,Monaco,1983,28097
5091,Moldova,1983,3500000
5092,Madagascar,1983,9504281
5093,Maldives,1983,176244
5094,Mexico,1983,72709299
5095,Marshall Islands,1983,34889
5096,North Macedonia,1983,1965895
5097,Mali,1983,7545166
5098,Malta,1983,330524
5099,Myanmar,1983,36491800
5100,Montenegro,1983,594506
5101,Mongolia,1983,1823216
5102,Northern Mariana Islands,1983,22622
5103,Mozambique,1983,12439762
5104,Mauritania,1983,1681863
5105,Mauritius,1983,1001691
5106,Malawi,1983,6737924
5107,Malaysia,1983,14819424
5108,Namibia,1983,1131632
5109,New Caledonia,1983,148700
5110,Niger,1983,6528641
5111,Nigeria,1983,79414840
5112,Nicaragua,1983,3549711
5113,Netherlands,1983,14367070
5114,Norway,1983,4128432
5115,Nepal,1983,16100617
5116,Nauru,1983,8171
5117,New Zealand,1983,3199300
5118,Oman,1983,1361087
5119,Pakistan,1983,86285935
5120,Panama,1983,2121860
5121,Peru,1983,18870993
5122,Philippines,1983,51408912
5123,Palau,1983,12843
5124,Papua New Guinea,1983,3871492
5125,Poland,1983,36571808
5126,Puerto Rico,1983,3311138
5127,"Korea, Dem. People’s Rep.",1983,18298214
5128,Portugal,1983,9957865
5129,Paraguay,1983,3468535
5130,Pacific island small states,1983,1522652
5131,French Polynesia,1983,167451
