,Country Name,Year,Count
3456,Aruba,1976,60586
3457,Afghanistan,1976,12943093
3458,Angola,1976,7279509
3459,Albania,1976,2458526
3460,Andorra,1976,31777
3461,United Arab Emirates,1976,637922
3462,Argentina,1976,26264681
3463,Armenia,1976,2889579
3464,American Samoa,1976,30456
3465,Antigua and Barbuda,1976,62367
3466,Australia,1976,14033000
3467,Austria,1976,7565525
3468,Azerbaijan,1976,5768721
3469,Burundi,1976,3770871
3470,Belgium,1976,9818227
3471,Benin,1976,3347173
3472,Burkina Faso,1976,6274037
3473,Bangladesh,1976,71652381
3474,Bulgaria,1976,8758599
3475,Bahrain,1976,283752
3476,"Bahamas, The",1976,192909
3477,Bosnia and Herzegovina,1976,4025266
3478,Belarus,1976,9411000
3479,Belize,1976,135147
3480,Bermuda,1976,53200
3481,Bolivia,1976,5113456
3482,Brazil,1976,109790938
3483,Barbados,1976,247583
3484,Brunei Darussalam,1976,168181
3485,Bhutan,1976,359725
3486,Botswana,1976,769979
3487,Central African Republic,1976,1997014
3488,Canada,1976,23449808
3489,Switzerland,1976,6302504
3490,Channel Islands,1976,126902
3491,Chile,1976,10756878
3492,China,1976,930685000
3493,Cote d'Ivoire,1976,6713950
3494,Cameroon,1976,7664406
3495,"Congo, Dem. Rep.",1976,23560464
3496,"Congo, Rep.",1976,1582358
3497,Colombia,1976,24608113
3498,Comoros,1976,265953
3499,Cabo Verde,1976,271342
3500,Costa Rica,1976,2148677
3501,Caribbean small states,1976,5246563
3502,Cuba,1976,9554188
3503,Curacao,1976,149399
3504,Cayman Islands,1976,13025
3505,Cyprus,1976,657527
3506,Czech Republic,1976,10125939
3507,Germany,1976,78336950
3508,Djibouti,1976,248556
3509,Dominica,1976,72654
3510,Denmark,1976,5072596
3511,Dominican Republic,1976,5275770
3512,Algeria,1976,17085801
3513,Ecuador,1976,7187787
3514,"Egypt, Arab Rep.",1976,39422730
3515,Eritrea,1976,1547975
3516,Spain,1976,36137812
3517,Estonia,1976,1439576
3518,Ethiopia,1976,33128149
3519,Finland,1976,4725664
3520,Fiji,1976,587557
3521,France,1976,54220022
3522,Faroe Islands,1976,41722
3523,"Micronesia, Fed. Sts.",1976,64361
3524,Gabon,1976,661402
3525,United Kingdom,1976,56211968
3526,Georgia,1976,4342400
3527,Ghana,1976,10199165
3528,Gibraltar,1976,30180
3529,Guinea,1976,4559242
3530,"Gambia, The",1976,557805
3531,Guinea-Bissau,1976,770421
3532,Equatorial Guinea,1976,247962
3533,Greece,1976,9188150
3534,Grenada,1976,91475
3535,Greenland,1976,49700
3536,Guatemala,1976,6599214
3537,Guam,1976,95385
3538,Guyana,1976,754101
3539,"Hong Kong SAR, China",1976,4518000
3540,Honduras,1976,3251145
3541,Croatia,1976,4535934
3542,Haiti,1976,5191632
