,Country Name,Year,Count
9097,Aruba,2002,94992
9098,Afghanistan,2002,22600770
9099,Angola,2002,17519417
9100,Albania,2002,3051010
9101,Andorra,2002,70049
9102,United Arab Emirates,2002,3478777
9103,Argentina,2002,37681749
9104,Armenia,2002,3033978
9105,American Samoa,2002,59080
9106,Antigua and Barbuda,2002,78295
9107,Australia,2002,19651400
9108,Austria,2002,8081957
9109,Azerbaijan,2002,8171950
9110,Burundi,2002,6704113
9111,Belgium,2002,10332785
9112,Benin,2002,7295394
9113,Burkina Faso,2002,12293100
9114,Bangladesh,2002,132478086
9115,Bulgaria,2002,7837161
9116,Bahrain,2002,735146
9117,"Bahamas, The",2002,307660
9118,Bosnia and Herzegovina,2002,3759387
9119,Belarus,2002,9865548
9120,Belize,2002,262378
9121,Bermuda,2002,62912
9122,Bolivia,2002,8742814
9123,Brazil,2002,179537520
9124,Barbados,2002,273425
9125,Brunei Darussalam,2002,346782
9126,Bhutan,2002,616018
9127,Botswana,2002,1704642
9128,Central African Republic,2002,3802128
9129,Canada,2002,31360079
9130,Switzerland,2002,7284753
9131,Channel Islands,2002,149596
9132,Chile,2002,15684409
9133,China,2002,1280400000
9134,Cote d'Ivoire,2002,17231539
9135,Cameroon,2002,16357602
9136,"Congo, Dem. Rep.",2002,49871666
9137,"Congo, Rep.",2002,3310387
9138,Colombia,2002,40875360
9139,Comoros,2002,569479
9140,Cabo Verde,2002,442951
9141,Costa Rica,2002,4100925
9142,Caribbean small states,2002,6604965
9143,Cuba,2002,11199651
9144,Curacao,2002,129205
9145,Cayman Islands,2002,45351
9146,Cyprus,2002,976964
9147,Czech Republic,2002,10196916
9148,Germany,2002,82488495
9149,Djibouti,2002,746942
9150,Dominica,2002,69837
9151,Denmark,2002,5375931
9152,Dominican Republic,2002,8724975
9153,Algeria,2002,31855109
9154,Ecuador,2002,13143465
9155,"Egypt, Arab Rep.",2002,71485043
9156,Eritrea,2002,2481058
9157,Spain,2002,41431558
9158,Estonia,2002,1379350
9159,Ethiopia,2002,70142091
9160,Finland,2002,5200598
9161,Fiji,2002,815257
9162,France,2002,61805267
9163,Faroe Islands,2002,47233
9164,"Micronesia, Fed. Sts.",2002,107030
9165,Gabon,2002,1288315
9166,United Kingdom,2002,59370479
9167,Georgia,2002,3978515
9168,Ghana,2002,20246381
9169,Gibraltar,2002,32102
9170,Guinea,2002,8586074
9171,"Gambia, The",2002,1404261
9172,Guinea-Bissau,2002,1254453
