,Country Name,Year,Count
2376,Aruba,1971,59440
2377,Afghanistan,1971,11475445
2378,Angola,1971,6040777
2379,Albania,1971,2187853
2380,Andorra,1971,25559
2381,United Arab Emirates,1971,277471
2382,Argentina,1971,24259561
2383,Armenia,1971,2587708
2384,American Samoa,1971,27984
2385,Antigua and Barbuda,1971,64357
2386,Australia,1971,12937000
2387,Austria,1971,7500482
2388,Azerbaijan,1971,5284531
2389,Burundi,1971,3529997
2390,Belgium,1971,9673162
2391,Benin,1971,2976572
2392,Burkina Faso,1971,5723381
2393,Bangladesh,1971,65531633
2394,Bulgaria,1971,8536395
2395,Bahrain,1971,220312
2396,"Bahamas, The",1971,173889
2397,Bosnia and Herzegovina,1971,3805287
2398,Belarus,1971,9115576
2399,Belize,1971,124793
2400,Bermuda,1971,54600
2401,Bolivia,1971,4581740
2402,Brazil,1971,97482920
2403,Barbados,1971,240094
2404,Brunei Darussalam,1971,135671
2405,Bhutan,1971,306955
2406,Botswana,1971,646347
2407,Central African Republic,1971,1840518
2408,Canada,1971,21962032
2409,Switzerland,1971,6213399
2410,Channel Islands,1971,122413
2411,Chile,1971,9942727
2412,China,1971,841105000
2413,Cote d'Ivoire,1971,5328744
2414,Cameroon,1971,6689662
2415,"Congo, Dem. Rep.",1971,20564067
2416,"Congo, Rep.",1971,1365899
2417,Colombia,1971,22003980
2418,Comoros,1971,234644
2419,Cabo Verde,1971,271309
2420,Costa Rica,1971,1896077
2421,Caribbean small states,1971,4953087
2422,Cuba,1971,8868083
2423,Curacao,1971,147389
2424,Cayman Islands,1971,9580
2425,Cyprus,1971,620859
2426,Czech Republic,1971,9826815
2427,Germany,1971,78312842
2428,Djibouti,1971,169372
2429,Dominica,1971,71568
2430,Denmark,1971,4963126
2431,Dominican Republic,1971,4627210
2432,Algeria,1971,14872250
2433,Ecuador,1971,6247418
2434,"Egypt, Arab Rep.",1971,35311910
2435,Eritrea,1971,1347176
2436,Spain,1971,34224490
2437,Estonia,1971,1376955
2438,Ethiopia,1971,29248643
2439,Finland,1971,4612124
2440,Fiji,1971,531635
2441,France,1971,52371342
2442,Faroe Islands,1971,39458
2443,"Micronesia, Fed. Sts.",1971,62082
2444,Gabon,1971,600613
2445,United Kingdom,1971,55896223
2446,Georgia,1971,4163000
2447,Ghana,1971,8973244
2448,Gibraltar,1971,29006
2449,Guinea,1971,4223051
2450,"Gambia, The",1971,478116
2451,Guinea-Bissau,1971,718364
2452,Equatorial Guinea,1971,298846
2453,Greece,1971,8831036
2454,Grenada,1971,94221
2455,Greenland,1971,47200
2456,Guatemala,1971,5780480
2457,Guam,1971,85726
2458,Guyana,1971,713684
2459,"Hong Kong SAR, China",1971,4045300
2460,Honduras,1971,2798123
2461,Croatia,1971,4431275
2462,Haiti,1971,4757182
2463,Hungary,1971,10367537
2464,Indonesia,1971,117880144
2465,Isle of Man,1971,56359
2466,India,1971,567868018
2467,Ireland,1971,2992050
2468,"Iran, Islamic Rep.",1971,29281591
2469,Iraq,1971,10255850
2470,Iceland,1971,206098
2471,Israel,1971,3069000
2472,Italy,1971,54073490
2473,Jamaica,1971,1904276
2474,Jordan,1971,1809182
2475,Japan,1971,105697000
2476,Kazakhstan,1971,13250213
2477,Kenya,1971,11713048
2478,Kyrgyz Republic,1971,3022300
2479,Cambodia,1971,7139647
2480,Kiribati,1971,51980
2481,St. Kitts and Nevis,1971,44490
2482,"Korea, Rep.",1971,32882704
2483,Kuwait,1971,798642
2484,Lao PDR,1971,2762265
2485,Lebanon,1971,2354047
2486,Liberia,1971,1436738
2487,Libya,1971,2228146
2488,St. Lucia,1971,105247
2489,Liechtenstein,1971,21728
2490,Sri Lanka,1971,12747821
2491,Lesotho,1971,1052614
2492,Lithuania,1971,3179041
2493,Luxembourg,1971,342421
2494,Latvia,1971,2376389
2495,"Macao SAR, China",1971,248738
2496,St. Martin (French part),1971,5944
2497,Morocco,1971,16350881
2498,Monaco,1971,23721
2499,Moldova,1971,3087000
