,Country Name,Year,Count
4752,Aruba,1982,61345
4753,Afghanistan,1982,12882528
4754,Angola,1982,8952950
4755,Albania,1982,2784278
4756,Andorra,1982,39114
4757,United Arab Emirates,1982,1164806
4758,Argentina,1982,28794548
4759,Armenia,1982,3193689
4760,American Samoa,1982,34968
4761,Antigua and Barbuda,1982,61779
4762,Australia,1982,15178000
4763,Austria,1982,7574140
4764,Azerbaijan,1982,6349553
4765,Burundi,1982,4379724
4766,Belgium,1982,9856303
4767,Benin,1982,3927714
4768,Burkina Faso,1982,7158255
4769,Bangladesh,1982,83932127
4770,Bulgaria,1982,8917457
4771,Bahrain,1982,385950
4772,"Bahamas, The",1982,220184
4773,Bosnia and Herzegovina,1982,4265185
4774,Belarus,1982,9776000
4775,Belize,1982,151500
4776,Bermuda,1982,55449
4777,Bolivia,1982,5814345
4778,Brazil,1982,126498314
4779,Barbados,1982,254082
4780,Brunei Darussalam,1982,206065
4781,Bhutan,1982,428934
4782,Botswana,1982,962875
4783,Central African Republic,1982,2335333
4784,Canada,1982,25116942
4785,Switzerland,1982,6391309
4786,Channel Islands,1982,129979
4787,Chile,1982,11743911
4788,China,1982,1008630000
4789,Cote d'Ivoire,1982,8764989
4790,Cameroon,1982,9166816
4791,"Congo, Dem. Rep.",1982,27717291
4792,"Congo, Rep.",1982,1884875
4793,Colombia,1982,28101819
4794,Comoros,1982,326946
4795,Cabo Verde,1982,294254
4796,Costa Rica,1982,2523354
4797,Caribbean small states,1982,5617885
4798,Cuba,1982,9940317
4799,Curacao,1982,150101
4800,Cayman Islands,1982,17439
4801,Cyprus,1982,691702
4802,Czech Republic,1982,10314826
4803,Germany,1982,78333366
4804,Djibouti,1982,385271
4805,Dominica,1982,75003
4806,Denmark,1982,5117810
4807,Dominican Republic,1982,6067770
4808,Algeria,1982,20452902
4809,Ecuador,1982,8409397
4810,"Egypt, Arab Rep.",1982,45539296
4811,Eritrea,1982,1836823
4812,Spain,1982,37986012
4813,Estonia,1982,1498414
4814,Ethiopia,1982,36995248
4815,Finland,1982,4826933
4816,Fiji,1982,668280
4817,France,1982,55718933
4818,Faroe Islands,1982,44108
4819,"Micronesia, Fed. Sts.",1982,78012
4820,Gabon,1982,763930
4821,United Kingdom,1982,56313641
4822,Georgia,1982,4542800
4823,Ghana,1982,11676823
4824,Gibraltar,1982,29691
4825,Guinea,1982,5077082
4826,"Gambia, The",1982,678113
4827,Guinea-Bissau,1982,810405
4828,Equatorial Guinea,1982,284630
4829,Greece,1982,9789513
4830,Grenada,1982,93122
4831,Greenland,1982,51500
4832,Guatemala,1982,7654819
4833,Guam,1982,108906
4834,Guyana,1982,781246
4835,"Hong Kong SAR, China",1982,5264500
4836,Honduras,1982,3910640
4837,Croatia,1982,4634234
4838,Haiti,1982,5910227
4839,Hungary,1982,10705535
4840,Indonesia,1982,154468229
4841,Isle of Man,1982,63772
4842,India,1982,732239504
4843,Ireland,1982,3485800
4844,"Iran, Islamic Rep.",1982,41869236
4845,Iraq,1982,14432468
4846,Iceland,1982,233860
4847,Israel,1982,4031000
4848,Italy,1982,56543548
4849,Jamaica,1982,2234057
4850,Jordan,1982,2563534
4851,Japan,1982,118449000
4852,Kazakhstan,1982,15128087
4853,Kenya,1982,17736326
4854,Kyrgyz Republic,1982,3759300
4855,Cambodia,1982,6919801
4856,Kiribati,1982,60887
4857,St. Kitts and Nevis,1982,42728
4858,"Korea, Rep.",1982,39326352
4859,Kuwait,1982,1507645
4860,Lao PDR,1982,3401191
4861,Lebanon,1982,2606139
4862,Liberia,1982,1989483
4863,Libya,1982,3480454
4864,St. Lucia,1982,120988
4865,Liechtenstein,1982,26536
4866,Sri Lanka,1982,15501207
4867,Lesotho,1982,1415367
4868,Lithuania,1982,3457179
4869,Luxembourg,1982,365525
4870,Latvia,1982,2531080
4871,"Macao SAR, China",1982,251158
4872,St. Martin (French part),1982,8369
4873,Morocco,1982,20984009
4874,Monaco,1982,27627
4875,Moldova,1982,3464000
4876,Madagascar,1982,9234129
4877,Maldives,1982,169851
4878,Mexico,1982,71058654
4879,Marshall Islands,1982,33328
4880,North Macedonia,1982,1955243
4881,Mali,1982,7388668
4882,Malta,1982,325898
4883,Myanmar,1982,35734272
4884,Montenegro,1982,587001
4885,Mongolia,1982,1777727
4886,Northern Mariana Islands,1982,20167
4887,Mozambique,1982,12189824
4888,Mauritania,1982,1633652
4889,Mauritius,1982,992521
4890,Malawi,1982,6565985
4891,Malaysia,1982,14471211
4892,Namibia,1982,1105104
4893,New Caledonia,1982,145700
4894,Niger,1982,6343523
4895,Nigeria,1982,77427546
4896,Nicaragua,1982,3455123
4897,Netherlands,1982,14312690
4898,Norway,1982,4114787
4899,Nepal,1982,15729431
4900,Nauru,1982,8018
4901,New Zealand,1982,3156100
4902,Oman,1982,1290111
4903,Pakistan,1982,83431605
4904,Panama,1982,2073757
4905,Peru,1982,18426415
4906,Philippines,1982,50023563
4907,Palau,1982,12516
4908,Papua New Guinea,1982,3768483
4909,Poland,1982,36230481
4910,Puerto Rico,1982,3277453
4911,"Korea, Dem. People’s Rep.",1982,18008564
4912,Portugal,1982,9911771
4913,Paraguay,1982,3368773
4914,Pacific island small states,1982,1487852
4915,French Polynesia,1982,162685
4916,Qatar,1982,277226
4917,Romania,1982,22515389
4918,Russian Federation,1982,140823000
4919,Rwanda,1982,5504842
4920,Saudi Arabia,1982,10988853
4921,Sudan,1982,15562125
4922,Senegal,1982,5909739
4923,Singapore,1982,2646466
4924,Solomon Islands,1982,246447
4925,Sierra Leone,1982,3540170
4926,El Salvador,1982,4737257
4927,San Marino,1982,22037
4928,Somalia,1982,6608044
4929,South Sudan,1982,4799434
4930,Sao Tome and Principe,1982,99473
4931,Suriname,1982,360920
4932,Slovak Republic,1982,5055099
4933,Slovenia,1982,1910334
4934,Sweden,1982,8325263
4935,Eswatini,1982,629811
4936,Seychelles,1982,64413
4937,Syrian Arab Republic,1982,9590227
4938,Turks and Caicos Islands,1982,8654
4939,Chad,1982,4718162
4940,Togo,1982,2915620
4941,Thailand,1982,49255900
4942,Tajikistan,1982,4140295
4943,Turkmenistan,1982,3019066
4944,Timor-Leste,1982,613238
4945,Tonga,1982,93641
4946,Trinidad and Tobago,1982,1120020
4947,Tunisia,1982,6740529
4948,Turkey,1982,46025411
4949,Tuvalu,1982,7956
4950,Tanzania,1982,19723322
4951,Uganda,1982,13221991
4952,Ukraine,1982,50384000
4953,Uruguay,1982,2953852
4954,United States,1982,231664000
4955,Uzbekistan,1982,16747426
4956,St. Vincent and the Grenadines,1982,102256
4957,"Venezuela, RB",1982,16017573
4958,British Virgin Islands,1982,12249
4959,Virgin Islands (U.S.),1982,100068
4960,Vietnam,1982,56814306
4961,Vanuatu,1982,121395
4962,Samoa,1982,157372
4963,Kosovo,1982,1582000
4964,"Yemen, Rep.",1982,8541605
4965,South Africa,1982,30150448
4966,Zambia,1982,6265864
4967,Zimbabwe,1982,7958241
