,Country Name,Year,Count
11941,Aruba,2015,104341
11942,Afghanistan,2015,34413603
11943,Angola,2015,27884381
11944,Albania,2015,2880703
11945,Andorra,2015,78011
11946,United Arab Emirates,2015,9262900
11947,Argentina,2015,43131966
11948,Armenia,2015,2925553
11949,American Samoa,2015,55812
11950,Antigua and Barbuda,2015,93566
11951,Australia,2015,23815995
11952,Austria,2015,8642699
11953,Azerbaijan,2015,9649341
11954,Burundi,2015,10160030
11955,Belgium,2015,11274196
11956,Benin,2015,10575952
11957,Burkina Faso,2015,18110624
11958,Bangladesh,2015,156256276
11959,Bulgaria,2015,7177991
11960,Bahrain,2015,1371851
11961,"Bahamas, The",2015,374206
11962,Bosnia and Herzegovina,2015,3429361
11963,Belarus,2015,9489616
11964,Belize,2015,360933
11965,Bermuda,2015,65239
11966,Bolivia,2015,10869730
11967,Brazil,2015,204471769
11968,Barbados,2015,285324
11969,Brunei Darussalam,2015,414907
11970,Bhutan,2015,727876
11971,Botswana,2015,2120716
11972,Central African Republic,2015,4493170
11973,Canada,2015,35702908
11974,Switzerland,2015,8282396
11975,Channel Islands,2015,165385
11976,Chile,2015,17969353
11977,China,2015,1371220000
11978,Cote d'Ivoire,2015,23226143
11979,Cameroon,2015,23298368
11980,"Congo, Dem. Rep.",2015,76244544
11981,"Congo, Rep.",2015,4856095
11982,Colombia,2015,47520667
11983,Comoros,2015,777424
11984,Cabo Verde,2015,524743
11985,Costa Rica,2015,4847804
11986,Caribbean small states,2015,7222212
11987,Cuba,2015,11324781
11988,Curacao,2015,157980
11989,Cayman Islands,2015,61724
11990,Cyprus,2015,1160985
11991,Czech Republic,2015,10546059
11992,Germany,2015,81686611
11993,Djibouti,2015,913993
11994,Dominica,2015,71183
11995,Denmark,2015,5683483
11996,Dominican Republic,2015,10281680
11997,Algeria,2015,39728025
11998,Ecuador,2015,16212020
11999,"Egypt, Arab Rep.",2015,92442547
12000,Spain,2015,46444832
12001,Estonia,2015,1315407
12002,Ethiopia,2015,100835458
12003,Finland,2015,5479531
12004,Fiji,2015,868627
12005,France,2015,66593366
12006,Faroe Islands,2015,48051
12007,"Micronesia, Fed. Sts.",2015,108895
12008,Gabon,2015,1947686
12009,United Kingdom,2015,65128861
12010,Georgia,2015,3725276
12011,Ghana,2015,27849205
12012,Gibraltar,2015,33736
12013,Guinea,2015,11432088
12014,"Gambia, The",2015,2085860
12015,Guinea-Bissau,2015,1737202
12016,Equatorial Guinea,2015,1168568
12017,Greece,2015,10820883
12018,Grenada,2015,109599
12019,Greenland,2015,56114
12020,Guatemala,2015,16252429
12021,Guam,2015,161853
12022,Guyana,2015,767432
12023,"Hong Kong SAR, China",2015,7291300
12024,Honduras,2015,9112916
12025,Croatia,2015,4203604
12026,Haiti,2015,10695542
12027,Hungary,2015,9843028
12028,Indonesia,2015,258383256
12029,Isle of Man,2015,83234
12030,India,2015,1310152403
12031,Ireland,2015,4701957
12032,"Iran, Islamic Rep.",2015,78492215
12033,Iraq,2015,35572261
12034,Iceland,2015,330815
12035,Israel,2015,8380100
12036,Italy,2015,60730582
12037,Jamaica,2015,2891021
12038,Jordan,2015,9266575
12039,Japan,2015,127141000
12040,Kazakhstan,2015,17542806
12041,Kenya,2015,47878336
12042,Kyrgyz Republic,2015,5956900
12043,Cambodia,2015,15521436
12044,Kiribati,2015,110930
12045,St. Kitts and Nevis,2015,51203
12046,"Korea, Rep.",2015,51014947
12047,Kuwait,2015,3835591
12048,Lao PDR,2015,6741164
