,Country Name,Year,Count
5616,Aruba,1986,62644
5617,Afghanistan,1986,11736179
5618,Angola,1986,10320111
5619,Albania,1986,3022635
5620,Andorra,1986,46517
5621,United Arab Emirates,1986,1446380
5622,Argentina,1986,30698964
5623,Armenia,1986,3392264
5624,American Samoa,1986,41119
5625,Antigua and Barbuda,1986,61754
5626,Australia,1986,16018400
5627,Austria,1986,7569794
5628,Azerbaijan,1986,6778624
5629,Burundi,1986,4886743
5630,Belgium,1986,9861823
5631,Benin,1986,4404506
5632,Burkina Faso,1986,7930694
5633,Bangladesh,1986,93187603
5634,Bulgaria,1986,8958171
5635,Bahrain,1986,433480
5636,"Bahamas, The",1986,239017
5637,Bosnia and Herzegovina,1986,4435917
5638,Belarus,1986,10043000
5639,Belize,1986,169568
5640,Bermuda,1986,57382
5641,Bolivia,1986,6309130
5642,Brazil,1986,138108912
5643,Barbados,1986,257107
5644,Brunei Darussalam,1986,230915
5645,Bhutan,1986,478692
5646,Botswana,1986,1110943
5647,Central African Republic,1986,2597761
5648,Canada,1986,26100278
5649,Switzerland,1986,6504124
5650,Channel Islands,1986,135249
5651,Chile,1986,12445823
5652,China,1986,1066790000
5653,Cote d'Ivoire,1986,10307281
5654,Cameroon,1986,10395480
5655,"Congo, Dem. Rep.",1986,30683869
5656,"Congo, Rep.",1986,2112361
5657,Colombia,1986,30572478
5658,Comoros,1986,365760
5659,Cabo Verde,1986,316616
5660,Costa Rica,1986,2810242
5661,Caribbean small states,1986,5855443
5662,Cuba,1986,10183899
5663,Curacao,1986,152662
5664,Cayman Islands,1986,20430
5665,Cyprus,1986,712340
5666,Czech Republic,1986,10342227
5667,Germany,1986,77720436
5668,Djibouti,1986,454361
5669,Dominica,1986,72533
5670,Denmark,1986,5120534
5671,Dominican Republic,1986,6596962
5672,Algeria,1986,23102389
5673,Ecuador,1986,9292474
5674,"Egypt, Arab Rep.",1986,50602354
5675,Eritrea,1986,2064794
5676,Spain,1986,38584624
5677,Estonia,1986,1540190
5678,Ethiopia,1986,41965693
5679,Finland,1986,4918154
5680,Fiji,1986,718639
5681,France,1986,56976123
5682,Faroe Islands,1986,45818
5683,"Micronesia, Fed. Sts.",1986,87905
5684,Gabon,1986,850048
5685,United Kingdom,1986,56681396
5686,Georgia,1986,4704500
5687,Ghana,1986,13164837
5688,Gibraltar,1986,29094
5689,Guinea,1986,5629418
5690,"Gambia, The",1986,791147
5691,Guinea-Bissau,1986,892522
