,Country Name,Year,Count
11287,Aruba,2012,102560
11288,Afghanistan,2012,31161376
11289,Angola,2012,25107931
11290,Albania,2012,2900401
11291,Andorra,2012,82427
11292,United Arab Emirates,2012,9141596
11293,Argentina,2012,41733271
11294,Armenia,2012,2884229
11295,American Samoa,2012,55667
11296,Antigua and Barbuda,2012,90409
11297,Australia,2012,22733465
11298,Austria,2012,8429991
11299,Azerbaijan,2012,9295784
11300,Burundi,2012,9245988
11301,Belgium,2012,11106932
11302,Benin,2012,9729248
11303,Burkina Faso,2012,16571246
11304,Bangladesh,2012,151007807
11305,Bulgaria,2012,7305888
11306,Bahrain,2012,1299943
11307,"Bahamas, The",2012,363584
11308,Bosnia and Herzegovina,2012,3604972
11309,Belarus,2012,9464495
11310,Belize,2012,338000
11311,Bermuda,2012,64798
11312,Bolivia,2012,10377676
11313,Brazil,2012,199287296
11314,Barbados,2012,283700
11315,Brunei Darussalam,2012,398989
11316,Bhutan,2012,701583
11317,Botswana,2012,2039551
11318,Central African Republic,2012,4436415
11319,Canada,2012,34714222
11320,Switzerland,2012,7996861
11321,Channel Islands,2012,162056
11322,Chile,2012,17400347
11323,China,2012,1350695000
11324,Cote d'Ivoire,2012,21547188
11325,Cameroon,2012,21485266
11326,"Congo, Dem. Rep.",2012,69020747
11327,"Congo, Rep.",2012,4510198
11328,Colombia,2012,46076848
11329,Comoros,2012,723871
11330,Cabo Verde,2012,505235
11331,Costa Rica,2012,4688000
11332,Caribbean small states,2012,7072665
11333,Cuba,2012,11257101
11334,Curacao,2012,152088
11335,Cayman Islands,2012,58958
11336,Cyprus,2012,1135046
11337,Czech Republic,2012,10510785
11338,Germany,2012,80425823
11339,Djibouti,2012,868136
11340,Dominica,2012,70965
11341,Denmark,2012,5591572
11342,Dominican Republic,2012,9930911
11343,Algeria,2012,37383887
11344,Ecuador,2012,15474102
11345,"Egypt, Arab Rep.",2012,86422240
11346,Spain,2012,46773055
11347,Estonia,2012,1322696
11348,Ethiopia,2012,92726971
11349,Finland,2012,5413971
11350,Fiji,2012,865069
11351,France,2012,65659809
11352,Faroe Islands,2012,47843
11353,"Micronesia, Fed. Sts.",2012,104506
11354,Gabon,2012,1749682
11355,United Kingdom,2012,63700300
11356,Georgia,2012,3728874
11357,Ghana,2012,25996449
11358,Gibraltar,2012,33646
11359,Guinea,2012,10652029
11360,"Gambia, The",2012,1905011
11361,Guinea-Bissau,2012,1604979
11362,Equatorial Guinea,2012,1031191
11363,Greece,2012,11045011
11364,Grenada,2012,107446
11365,Greenland,2012,56810
11366,Guatemala,2012,15270778
11367,Guam,2012,159996
11368,Guyana,2012,755399
11369,"Hong Kong SAR, China",2012,7150100
11370,Honduras,2012,8640691
11371,Croatia,2012,4267558
11372,Haiti,2012,10250930
11373,Hungary,2012,9920362
11374,Indonesia,2012,248452413
11375,Isle of Man,2012,84533
11376,India,2012,1265782790
11377,Ireland,2012,4599533
11378,"Iran, Islamic Rep.",2012,75539862
11379,Iraq,2012,31890011
11380,Iceland,2012,320716
11381,Israel,2012,7910500
11382,Italy,2012,59539717
11383,Jamaica,2012,2842132
11384,Jordan,2012,8090872
11385,Japan,2012,127629000
11386,Kazakhstan,2012,16792089
11387,Kenya,2012,44343410
11388,Kyrgyz Republic,2012,5607200
11389,Cambodia,2012,14780454
11390,Kiribati,2012,106370
11391,St. Kitts and Nevis,2012,49887
11392,"Korea, Rep.",2012,50199853
11393,Kuwait,2012,3348853
11394,Lao PDR,2012,6444530
11395,Lebanon,2012,5538634
11396,Liberia,2012,4135659
11397,Libya,2012,6285750
11398,St. Lucia,2012,176646
11399,Liechtenstein,2012,36615
11400,Sri Lanka,2012,20425000
11401,Lesotho,2012,2014990
11402,Lithuania,2012,2987773
11403,Luxembourg,2012,530946
11404,Latvia,2012,2034319
11405,"Macao SAR, China",2012,564039
11406,St. Martin (French part),2012,37009
11407,Morocco,2012,33241898
11408,Monaco,2012,36460
11409,Moldova,2012,3559519
11410,Madagascar,2012,22346641
11411,Maldives,2012,397237
11412,Mexico,2012,117274155
11413,Marshall Islands,2012,56717
11414,North Macedonia,2012,2074278
11415,Mali,2012,15979499
11416,Malta,2012,420028
11417,Myanmar,2012,51413698
11418,Montenegro,2012,620601
11419,Mongolia,2012,2824699
11420,Northern Mariana Islands,2012,54311
11421,Mozambique,2012,24862648
11422,Mauritania,2012,3706554
11423,Mauritius,2012,1255882
11424,Malawi,2012,15396005
11425,Malaysia,2012,29068159
11426,Namibia,2012,2194784
11427,New Caledonia,2012,259000
11428,Niger,2012,17795191
11429,Nigeria,2012,167228767
11430,Nicaragua,2012,5982526
11431,Netherlands,2012,16754962
11432,Norway,2012,5018573
11433,Nepal,2012,26989862
11434,Nauru,2012,10279
11435,New Zealand,2012,4408100
11436,Oman,2012,3498029
11437,Pakistan,2012,187281475
11438,Panama,2012,3770624
11439,Peru,2012,29506788
11440,Philippines,2012,97212638
11441,Palau,2012,17640
11442,Papua New Guinea,2012,7631002
11443,Poland,2012,38063164
11444,Puerto Rico,2012,3634488
11445,"Korea, Dem. People’s Rep.",2012,24800612
11446,Portugal,2012,10514844
11447,Paraguay,2012,6421512
11448,West Bank and Gaza,2012,3979998
11449,Pacific island small states,2012,2268708
11450,French Polynesia,2012,268998
11451,Qatar,2012,2196074
11452,Romania,2012,20058035
11453,Russian Federation,2012,143201676
11454,Rwanda,2012,10549678
11455,Saudi Arabia,2012,29155187
11456,Sudan,2012,36193783
11457,Senegal,2012,13401991
11458,Singapore,2012,5312437
11459,Solomon Islands,2012,556064
11460,Sierra Leone,2012,6712581
11461,El Salvador,2012,6237923
11462,San Marino,2012,32105
11463,Somalia,2012,12715510
11464,Serbia,2012,7199077
11465,South Sudan,2012,10113647
11466,Sao Tome and Principe,2012,188404
11467,Suriname,2012,541245
11468,Slovak Republic,2012,5407579
11469,Slovenia,2012,2057159
11470,Sweden,2012,9519374
11471,Eswatini,2012,1079288
11472,Sint Maarten (Dutch part),2012,34640
11473,Seychelles,2012,88303
11474,Syrian Arab Republic,2012,20442541
11475,Turks and Caicos Islands,2012,34066
11476,Chad,2012,12784750
11477,Togo,2012,6773807
11478,Thailand,2012,67835957
11479,Tajikistan,2012,7874835
11480,Turkmenistan,2012,5267900
11481,Timor-Leste,2012,1132994
11482,Tonga,2012,102737
11483,Trinidad and Tobago,2012,1344817
11484,Tunisia,2012,10847002
11485,Turkey,2012,74653016
11486,Tuvalu,2012,10739
11487,Tanzania,2012,47052481
11488,Uganda,2012,34559168
11489,Ukraine,2012,45593300
11490,Uruguay,2012,3378974
11491,United States,2012,313874218
11492,Uzbekistan,2012,29774500
11493,St. Vincent and the Grenadines,2012,108435
11494,"Venezuela, RB",2012,29362449
11495,British Virgin Islands,2012,28650
11496,Virgin Islands (U.S.),2012,108191
11497,Vietnam,2012,89802487
11498,Vanuatu,2012,249499
11499,Samoa,2012,189088
11500,Kosovo,2012,1805200
11501,"Yemen, Rep.",2012,24473178
11502,South Africa,2012,52834005
11503,Zambia,2012,14465121
11504,Zimbabwe,2012,13115131
