,Country Name,Year,Count
1512,Aruba,1967,58055
1513,Afghanistan,1967,10399926
1514,Angola,1967,5774243
1515,Albania,1967,1965598
1516,Andorra,1967,20758
1517,United Arab Emirates,1967,169771
1518,Argentina,1967,22828869
1519,Armenia,1967,2339127
1520,American Samoa,1967,25248
1521,Antigua and Barbuda,1967,61241
1522,Australia,1967,11799000
1523,Austria,1967,7376998
1524,Azerbaijan,1967,4843868
1525,Burundi,1967,3253218
1526,Belgium,1967,9580991
1527,Benin,1967,2735307
1528,Burkina Faso,1967,5343019
1529,Bangladesh,1967,59034249
1530,Bulgaria,1967,8310226
1531,Bahrain,1967,196063
1532,"Bahamas, The",1967,152620
1533,Bosnia and Herzegovina,1967,3632672
1534,Belarus,1967,8785648
1535,Belize,1967,112692
1536,Bermuda,1967,52000
1537,Bolivia,1967,4208676
1538,Brazil,1967,88035814
1539,Barbados,1967,236659
1540,Brunei Darussalam,1967,112448
1541,Bhutan,1967,269947
1542,Botswana,1967,584092
1543,Central African Republic,1967,1708302
1544,Canada,1967,20412000
1545,Switzerland,1967,5991785
1546,Channel Islands,1967,117474
1547,Chile,1967,9312095
1548,China,1967,754550000
1549,Cote d'Ivoire,1967,4544164
1550,Cameroon,1967,6052420
1551,"Congo, Dem. Rep.",1967,18378625
1552,"Congo, Rep.",1967,1219541
1553,Colombia,1967,19837510
1554,Comoros,1967,215897
1555,Cabo Verde,1967,247527
1556,Costa Rica,1967,1696732
1557,Caribbean small states,1967,4712526
1558,Cuba,1967,8266380
1559,Curacao,1967,138140
1560,Cayman Islands,1967,8522
1561,Cyprus,1967,591308
1562,Czech Republic,1967,9852899
1563,Germany,1967,76951336
1564,Djibouti,1967,131397
1565,Dominica,1967,67686
1566,Denmark,1967,4835354
1567,Dominican Republic,1967,4123092
1568,Algeria,1967,13275026
1569,Ecuador,1967,5560012
1570,"Egypt, Arab Rep.",1967,32056510
1571,Eritrea,1967,1210302
1572,Spain,1967,32682947
1573,Estonia,1967,1318946
1574,Ethiopia,1967,26280132
1575,Finland,1967,4605744
1576,Fiji,1967,487981
1577,France,1967,50775794
1578,Faroe Islands,1967,37705
1579,"Micronesia, Fed. Sts.",1967,56307
1580,Gabon,1967,554059
1581,United Kingdom,1967,54943600
1582,Georgia,1967,4005800
1583,Ghana,1967,8132803
1584,Gibraltar,1967,27173
1585,Guinea,1967,3941053
1586,"Gambia, The",1967,426629
1587,Guinea-Bissau,1967,669237
1588,Equatorial Guinea,1967,291790
1589,Greece,1967,8684088
1590,Grenada,1967,95020
1591,Greenland,1967,41900
1592,Guatemala,1967,5160609
1593,Guam,1967,78404
1594,Guyana,1967,675871
1595,"Hong Kong SAR, China",1967,3722800
1596,Honduras,1967,2486415
1597,Croatia,1967,4338683
1598,Haiti,1967,4425303
1599,Hungary,1967,10216604
1600,Indonesia,1967,105865571
1601,Isle of Man,1967,52118
1602,India,1967,520400576
1603,Ireland,1967,2902450
1604,"Iran, Islamic Rep.",1967,26317783
1605,Iraq,1967,8947404
1606,Iceland,1967,198751
1607,Israel,1967,2745000
1608,Italy,1967,52900500
1609,Jamaica,1967,1803319
1610,Jordan,1967,1378998
1611,Japan,1967,100725000
1612,Kazakhstan,1967,12385710
1613,Kenya,1967,10187478
