,Country Name,Year,Count
432,Aruba,1962,56225
433,Afghanistan,1962,9351441
434,Angola,1962,5608539
435,Albania,1962,1711319
436,Andorra,1962,15370
437,United Arab Emirates,1962,112118
438,Argentina,1962,21153052
439,Armenia,1962,2009526
440,American Samoa,1962,21253
441,Antigua and Barbuda,1962,55841
442,Australia,1962,10742000
443,Austria,1962,7129864
444,Azerbaijan,1962,4171426
445,Burundi,1962,2907321
446,Belgium,1962,9220578
447,Benin,1962,2502896
448,Burkina Faso,1962,4960326
449,Bangladesh,1962,50752157
450,Bulgaria,1962,8012946
451,Bahrain,1962,173144
452,"Bahamas, The",1962,121091
453,Bosnia and Herzegovina,1962,3353226
454,Belarus,1962,8351928
455,Belize,1962,97384
456,Bermuda,1962,46600
457,Bolivia,1962,3802990
458,Brazil,1962,76514328
459,Barbados,1962,232633
460,Brunei Darussalam,1962,89481
461,Bhutan,1962,234554
462,Botswana,1962,523778
463,Central African Republic,1962,1551910
464,Canada,1962,18614000
465,Switzerland,1962,5573815
466,Channel Islands,1962,111457
467,Chile,1962,8476897
468,China,1962,665770000
469,Cote d'Ivoire,1962,3770766
470,Cameroon,1962,5398729
471,"Congo, Dem. Rep.",1962,16041190
472,"Congo, Rep.",1962,1069238
473,Colombia,1962,17092918
474,Comoros,1962,197198
475,Cabo Verde,1962,210142
476,Costa Rica,1962,1433335
477,Caribbean small states,1962,4353628
478,Cuba,1962,7453540
479,Curacao,1962,128414
480,Cayman Islands,1962,8146
481,Cyprus,1962,577691
482,Czech Republic,1962,9624660
483,Germany,1962,74025784
484,Djibouti,1962,94204
485,Dominica,1962,61982
486,Denmark,1962,4647727
487,Dominican Republic,1962,3521018
488,Algeria,1962,11619828
489,Ecuador,1962,4809201
490,"Egypt, Arab Rep.",1962,28112256
491,Eritrea,1962,1060486
492,Spain,1962,31023366
493,Estonia,1962,1241623
494,Ethiopia,1962,23221389
495,Finland,1962,4491443
496,Fiji,1962,421665
497,France,1962,47904877
498,Faroe Islands,1962,35524
499,"Micronesia, Fed. Sts.",1962,47367
500,Gabon,1962,511287
501,United Kingdom,1962,53250000
502,Georgia,1962,3760300
503,Ghana,1962,7071971
504,Gibraltar,1962,24313
505,Guinea,1962,3611429
506,"Gambia, The",1962,379894
507,Guinea-Bissau,1962,628883
508,Equatorial Guinea,1962,262219
509,Greece,1962,8448233
510,Grenada,1962,92484
511,Greenland,1962,35000
512,Guatemala,1962,4464249
513,Guam,1962,69604
514,Guyana,1962,606285
515,"Hong Kong SAR, China",1962,3305200
516,Honduras,1962,2155647
517,Croatia,1962,4196712
518,Haiti,1962,4019173
519,Hungary,1962,10061734
520,Indonesia,1962,92518377
521,Isle of Man,1962,48418
522,India,1962,469077190
523,Ireland,1962,2836050
524,"Iran, Islamic Rep.",1962,23071315
525,Iraq,1962,7674220
526,Iceland,1962,182378
527,Israel,1962,2293000
528,Italy,1962,50879450
529,Jamaica,1962,1676501
530,Jordan,1962,1010658
531,Japan,1962,95832000
532,Kazakhstan,1962,10756928
533,Kenya,1962,8647011
534,Kyrgyz Republic,1962,2333400
535,Cambodia,1962,6028431
536,Kiribati,1962,43281
537,St. Kitts and Nevis,1962,50963
538,"Korea, Rep.",1962,26513030
539,Kuwait,1962,337348
540,Lao PDR,1962,2221125
541,Lebanon,1962,1925297
542,Liberia,1962,1166648
543,Libya,1962,1550813
544,St. Lucia,1962,91891
545,Liechtenstein,1962,17289
546,Sri Lanka,1962,10352179
547,Lesotho,1962,869136
548,Lithuania,1962,2863350
549,Luxembourg,1962,320750
550,Latvia,1962,2181586
551,"Macao SAR, China",1962,176183
552,St. Martin (French part),1962,4076
553,Morocco,1962,13094888
554,Monaco,1962,23039
555,Moldova,1962,2664000
556,Madagascar,1962,5352503
557,Maldives,1962,94905
558,Mexico,1962,40195319
559,Marshall Islands,1962,15547
560,North Macedonia,1962,1527111
561,Mali,1962,5381368
