,Country Name,Year,Count
7350,Aruba,1994,76700
7351,Afghanistan,1994,17075727
7352,Angola,1994,13503747
7353,Albania,1994,3207536
7354,Andorra,1994,62677
7355,United Arab Emirates,1994,2294385
7356,Argentina,1994,34402672
7357,Armenia,1994,3283667
7358,American Samoa,1994,52095
7359,Antigua and Barbuda,1994,67204
7360,Australia,1994,17855000
7361,Austria,1994,7936118
7362,Azerbaijan,1994,7597000
7363,Burundi,1994,5898967
7364,Belgium,1994,10115603
7365,Benin,1994,5714220
7366,Burkina Faso,1994,9816588
7367,Bangladesh,1994,112737683
7368,Bulgaria,1994,8443591
7369,Bahrain,1994,549583
7370,"Bahamas, The",1994,275846
7371,Bosnia and Herzegovina,1994,3936524
7372,Belarus,1994,10227000
7373,Belize,1994,201680
7374,Bermuda,1994,59320
7375,Bolivia,1994,7466793
7376,Brazil,1994,159432716
7377,Barbados,1994,264893
7378,Brunei Darussalam,1994,289454
7379,Bhutan,1994,531897
7380,Botswana,1994,1434059
7381,Central African Republic,1994,3135015
7382,Canada,1994,29000663
7383,Switzerland,1994,6993795
7384,Channel Islands,1994,142863
7385,Chile,1994,14166340
7386,China,1994,1191835000
7387,Cote d'Ivoire,1994,13735433
7388,Cameroon,1994,13230984
7389,"Congo, Dem. Rep.",1994,40252975
7390,"Congo, Rep.",1994,2632345
7391,Colombia,1994,35758979
7392,Comoros,1994,462277
7393,Cabo Verde,1994,376407
7394,Costa Rica,1994,3458834
7395,Caribbean small states,1994,6227335
7396,Cuba,1994,10838462
7397,Curacao,1994,144630
7398,Cayman Islands,1994,30514
7399,Cyprus,1994,837110
7400,Czech Republic,1994,10333587
7401,Germany,1994,81438348
7402,Djibouti,1994,622366
7403,Dominica,1994,71043
7404,Denmark,1994,5206180
7405,Dominican Republic,1994,7683707
7406,Algeria,1994,28213774
7407,Ecuador,1994,11208001
7408,"Egypt, Arab Rep.",1994,61095804
7409,Eritrea,1994,2218430
7410,Spain,1994,39549108
7411,Estonia,1994,1462514
7412,Ethiopia,1994,55180998
7413,Finland,1994,5088333
7414,Fiji,1994,765609
7415,France,1994,59327192
7416,Faroe Islands,1994,45856
7417,"Micronesia, Fed. Sts.",1994,106030
7418,Gabon,1994,1057255
7419,United Kingdom,1994,57865745
7420,Georgia,1994,4836076
7421,Ghana,1994,16561674
7422,Gibraltar,1994,28602
7423,Guinea,1994,7081116
7424,"Gambia, The",1994,1094212
7425,Guinea-Bissau,1994,1066346
7426,Equatorial Guinea,1994,479098
7427,Greece,1994,10512922
7428,Grenada,1994,99352
7429,Greenland,1994,55500
7430,Guatemala,1994,10172297
7431,Guam,1994,142802
7432,Guyana,1994,758896
7433,"Hong Kong SAR, China",1994,6035400
7434,Honduras,1994,5548960
7435,Croatia,1994,4652024
7436,Haiti,1994,7602320
7437,Hungary,1994,10343355
7438,Indonesia,1994,193917462
7439,Isle of Man,1994,71661
7440,India,1994,945601831
7441,Ireland,1994,3590386
7442,"Iran, Islamic Rep.",1994,60590614
7443,Iraq,1994,19539340
7444,Iceland,1994,266021
7445,Israel,1994,5399000
7446,Italy,1994,56843400
7447,Jamaica,1994,2509043
7448,Jordan,1994,4410359
7449,Japan,1994,124961000
7450,Kazakhstan,1994,16095199
7451,Kenya,1994,26950513
7452,Kyrgyz Republic,1994,4515100
7453,Cambodia,1994,10317899
7454,Kiribati,1994,76670
7455,St. Kitts and Nevis,1994,41617
7456,"Korea, Rep.",1994,44641540
7457,Lao PDR,1994,4735845
7458,Lebanon,1994,3403357
7459,Liberia,1994,1986493
7460,Libya,1994,4854875
7461,St. Lucia,1994,145083
7462,Liechtenstein,1994,30426
7463,Sri Lanka,1994,18094477
7464,Lesotho,1994,1861324
7465,Lithuania,1994,3657144
7466,Luxembourg,1994,402925
7467,Latvia,1994,2520742
7468,"Macao SAR, China",1994,377798
7469,St. Martin (French part),1994,28484
7470,Morocco,1994,26584478
7471,Monaco,1994,30435
7472,Moldova,1994,3690000
7473,Madagascar,1994,13066543
7474,Maldives,1994,248588
7475,Mexico,1994,90156400
7476,Marshall Islands,1994,50215
7477,North Macedonia,1994,1981703
7478,Mali,1994,9334880
7479,Malta,1994,374797
7480,Myanmar,1994,43383428
7481,Montenegro,1994,611389
7482,Mongolia,1994,2280479
7483,Northern Mariana Islands,1994,45364
7484,Mozambique,1994,14948048
7485,Mauritania,1994,2255516
7486,Mauritius,1994,1112846
7487,Malawi,1994,9745690
7488,Malaysia,1994,19977500
7489,Namibia,1994,1591822
7490,New Caledonia,1994,189482
7491,Niger,1994,9168312
7492,Nigeria,1994,105293700
7493,Nicaragua,1994,4559006
7494,Netherlands,1994,15382838
7495,Norway,1994,4336613
7496,Nepal,1994,21040904
7497,Nauru,1994,10498
7498,New Zealand,1994,3620000
7499,Oman,1994,2148419
7500,Pakistan,1994,120362762
7501,Panama,1994,2684116
7502,Peru,1994,23851408
7503,Philippines,1994,68180859
7504,Palau,1994,16717
7505,Papua New Guinea,1994,5065661
7506,Poland,1994,38542652
7507,Puerto Rico,1994,3649237
7508,"Korea, Dem. People’s Rep.",1994,21577982
7509,Portugal,1994,9991525
7510,Paraguay,1994,4666094
7511,West Bank and Gaza,1994,2366298
7512,Pacific island small states,1994,1812834
7513,French Polynesia,1994,214197
7514,Qatar,1994,507041
7515,Romania,1994,22730211
7516,Russian Federation,1994,148336000
7517,Rwanda,1994,5936261
7518,Saudi Arabia,1994,18214470
7519,Sudan,1994,23338464
7520,Senegal,1994,8461068
7521,Singapore,1994,3419048
7522,Solomon Islands,1994,349281
