,Country Name,Year,Count
7567,Aruba,1995,80324
7568,Afghanistan,1995,18110657
7569,Angola,1995,13945206
7570,Albania,1995,3187784
7571,Andorra,1995,63850
7572,United Arab Emirates,1995,2415090
7573,Argentina,1995,34828170
7574,Armenia,1995,3217348
7575,American Samoa,1995,53161
7576,Antigua and Barbuda,1995,68670
7577,Australia,1995,18072000
7578,Austria,1995,7948278
7579,Azerbaijan,1995,7685000
7580,Burundi,1995,5987043
7581,Belgium,1995,10136811
7582,Benin,1995,5905558
7583,Burkina Faso,1995,10089878
7584,Bangladesh,1995,115169930
7585,Bulgaria,1995,8406067
7586,Bahrain,1995,563697
7587,"Bahamas, The",1995,280184
7588,Bosnia and Herzegovina,1995,3829050
7589,Belarus,1995,10194000
7590,Belize,1995,206963
7591,Bermuda,1995,59746
7592,Bolivia,1995,7622338
7593,Brazil,1995,162019896
7594,Barbados,1995,265955
7595,Brunei Darussalam,1995,297114
7596,Bhutan,1995,534620
7597,Botswana,1995,1469174
7598,Central African Republic,1995,3222656
7599,Canada,1995,29302311
7600,Switzerland,1995,7040687
7601,Channel Islands,1995,143484
7602,Chile,1995,14380866
7603,China,1995,1204855000
7604,Cote d'Ivoire,1995,14199762
7605,Cameroon,1995,13599988
7606,"Congo, Dem. Rep.",1995,41576234
7607,"Congo, Rep.",1995,2707537
7608,Colombia,1995,36421438
7609,Comoros,1995,475394
7610,Cabo Verde,1995,386284
7611,Costa Rica,1995,3545534
7612,Caribbean small states,1995,6281190
7613,Cuba,1995,10888252
7614,Curacao,1995,145139
7615,Cayman Islands,1995,32166
7616,Cyprus,1995,855383
7617,Czech Republic,1995,10327253
7618,Germany,1995,81678051
7619,Djibouti,1995,630388
7620,Dominica,1995,71098
7621,Denmark,1995,5233373
7622,Dominican Republic,1995,7819247
7623,Algeria,1995,28757785
7624,Ecuador,1995,11455204
7625,"Egypt, Arab Rep.",1995,62334034
7626,Eritrea,1995,2204222
7627,Spain,1995,39724050
7628,Estonia,1995,1436634
7629,Ethiopia,1995,57047908
7630,Finland,1995,5107790
7631,Fiji,1995,775425
7632,France,1995,59541899
7633,Faroe Islands,1995,45625
7634,"Micronesia, Fed. Sts.",1995,107529
7635,Gabon,1995,1084946
7636,United Kingdom,1995,58019030
7637,Georgia,1995,4657722
7638,Ghana,1995,17014057
7639,Gibraltar,1995,28692
7640,Guinea,1995,7269625
7641,"Gambia, The",1995,1128575
7642,Guinea-Bissau,1995,1088854
7643,Equatorial Guinea,1995,496768
7644,Greece,1995,10562153
7645,Grenada,1995,100288
7646,Greenland,1995,55800
7647,Guatemala,1995,10408489
7648,Guam,1995,145561
7649,Guyana,1995,761291
7650,"Hong Kong SAR, China",1995,6156100
7651,Honduras,1995,5709014
7652,Croatia,1995,4620030
7653,Haiti,1995,7744503
7654,Hungary,1995,10328965
7655,Indonesia,1995,196934260
7656,Isle of Man,1995,72131
7657,India,1995,963922588
7658,Ireland,1995,3608841
7659,"Iran, Islamic Rep.",1995,61442664
7660,Iraq,1995,20149338
7661,Iceland,1995,267468
7662,Israel,1995,5545000
7663,Italy,1995,56844303
7664,Jamaica,1995,2533711
7665,Jordan,1995,4588843
7666,Japan,1995,125439000
7667,Kazakhstan,1995,15815626
7668,Kenya,1995,27768296
7669,Kyrgyz Republic,1995,4560400
7670,Cambodia,1995,10656138
7671,Kiribati,1995,77723
7672,St. Kitts and Nevis,1995,42074
7673,"Korea, Rep.",1995,45092991
7674,Kuwait,1995,1605901
7675,Lao PDR,1995,4846483
7676,Lebanon,1995,3528380
7677,Liberia,1995,2044661
7678,Libya,1995,4948798
7679,St. Lucia,1995,146870
7680,Liechtenstein,1995,30880
7681,Sri Lanka,1995,18242912
7682,Lesotho,1995,1898598
7683,Lithuania,1995,3629102
7684,Luxembourg,1995,408625
7685,Latvia,1995,2485056
7686,"Macao SAR, China",1995,385513
7687,St. Martin (French part),1995,27321
7688,Morocco,1995,26994250
7689,Monaco,1995,30716
7690,Moldova,1995,3675099
7691,Madagascar,1995,13475400
7692,Maldives,1995,254139
7693,Mexico,1995,91663285
7694,Marshall Islands,1995,50457
7695,North Macedonia,1995,1983252
7696,Mali,1995,9585653
7697,Malta,1995,377419
7698,Myanmar,1995,43901598
7699,Montenegro,1995,611712
7700,Mongolia,1995,2298020
7701,Northern Mariana Islands,1995,45870
7702,Mozambique,1995,15483286
7703,Mauritania,1995,2313630
7704,Mauritius,1995,1122457
7705,Malawi,1995,9844415
7706,Malaysia,1995,20487607
7707,Namibia,1995,1627865
7708,New Caledonia,1995,193816
7709,Niger,1995,9490288
7710,Nigeria,1995,107948335
7711,Nicaragua,1995,4652185
7712,Netherlands,1995,15459006
7713,Norway,1995,4359184
7714,Nepal,1995,21576071
7715,Nauru,1995,10628
7716,New Zealand,1995,3673400
7717,Oman,1995,2204277
7718,Pakistan,1995,123776839
7719,Panama,1995,2739668
7720,Peru,1995,24299160
7721,Philippines,1995,69784088
7722,Palau,1995,17164
7723,Papua New Guinea,1995,5187060
7724,Poland,1995,38594998
7725,Puerto Rico,1995,3683103
7726,"Korea, Dem. People’s Rep.",1995,21862299
7727,Portugal,1995,10026176
7728,Paraguay,1995,4776843
7729,West Bank and Gaza,1995,2474666
