,Country Name,Year,Count
4104,Aruba,1979,59980
4105,Afghanistan,1979,13411056
4106,Angola,1979,8058067
4107,Albania,1979,2617832
4108,Andorra,1979,34818
4109,United Arab Emirates,1979,931749
4110,Argentina,1979,27471036
4111,Armenia,1979,3049109
4112,American Samoa,1979,31845
4113,Antigua and Barbuda,1979,61952
4114,Australia,1979,14514000
4115,Austria,1979,7549425
4116,Azerbaijan,1979,6053640
4117,Burundi,1979,4051234
4118,Belgium,1979,9848382
4119,Benin,1979,3618526
4120,Burkina Faso,1979,6671656
4121,Bangladesh,1979,77529045
4122,Bulgaria,1979,8825940
4123,Bahrain,1979,342799
4124,"Bahamas, The",1979,205984
4125,Bosnia and Herzegovina,1979,4138819
4126,Belarus,1979,9584000
4127,Belize,1979,141305
4128,Bermuda,1979,53800
4129,Bolivia,1979,5462419
4130,Brazil,1979,117878411
4131,Barbados,1979,251351
4132,Brunei Darussalam,1979,187604
4133,Bhutan,1979,395195
4134,Botswana,1979,865075
4135,Central African Republic,1979,2140777
4136,Canada,1979,24201544
4137,Switzerland,1979,6294365
4138,Channel Islands,1979,127692
4139,Chile,1979,11254877
4140,China,1979,969005000
4141,Cote d'Ivoire,1979,7685918
4142,Cameroon,1979,8365567
4143,"Congo, Dem. Rep.",1979,25663592
4144,"Congo, Rep.",1979,1726866
4145,Colombia,1979,26312994
4146,Comoros,1979,297447
4147,Cabo Verde,1979,279730
4148,Costa Rica,1979,2326464
4149,Caribbean small states,1979,5419884
4150,Cuba,1979,9790851
4151,Curacao,1979,147851
4152,Cayman Islands,1979,15480
4153,Cyprus,1979,680005
4154,Czech Republic,1979,10292341
4155,Germany,1979,78126350
4156,Djibouti,1979,336085
4157,Dominica,1979,74955
4158,Denmark,1979,5116801
4159,Dominican Republic,1979,5671797
4160,Algeria,1979,18647815
4161,Ecuador,1979,7784072
4162,"Egypt, Arab Rep.",1979,42267435
4163,Eritrea,1979,1683939
4164,Spain,1979,37191330
4165,Estonia,1979,1468333
4166,Ethiopia,1979,34487799
4167,Finland,1979,4764690
4168,Fiji,1979,621585
4169,France,1979,54917118
4170,Faroe Islands,1979,42936
4171,"Micronesia, Fed. Sts.",1979,70517
4172,Gabon,1979,708788
4173,United Kingdom,1979,56246951
4174,Georgia,1979,4430200
4175,Ghana,1979,10805314
4176,Gibraltar,1979,30169
4177,Guinea,1979,4782495
4178,"Gambia, The",1979,616768
4179,Guinea-Bissau,1979,774726
4180,Equatorial Guinea,1979,241980
4181,Greece,1979,9548258
4182,Grenada,1979,88600
4183,Greenland,1979,49600
4184,Guatemala,1979,7106145
4185,Guam,1979,101844
4186,Guyana,1979,776254
4187,"Hong Kong SAR, China",1979,4929700
4188,Honduras,1979,3566654
4189,Croatia,1979,4594778
4190,Haiti,1979,5520187
4191,Hungary,1979,10704152
4192,Indonesia,1979,144009845
4193,Isle of Man,1979,63029
4194,India,1979,682995354
4195,Ireland,1979,3373750
4196,"Iran, Islamic Rep.",1979,37237137
4197,Iraq,1979,13259113
4198,Iceland,1979,225735
4199,Israel,1979,3786000
4200,Italy,1979,56317749
4201,Jamaica,1979,2132785
4202,Jordan,1979,2303122
4203,Japan,1979,115870000
4204,Kazakhstan,1979,14643133
4205,Kenya,1979,15797776
4206,Kyrgyz Republic,1979,3552000
4207,Cambodia,1979,6770396
4208,Kiribati,1979,58461
4209,St. Kitts and Nevis,1979,43455
4210,"Korea, Rep.",1979,37534236
4211,Kuwait,1979,1296081
4212,Lao PDR,1979,3207328
4213,Lebanon,1979,2590902
4214,Liberia,1979,1794248
4215,Libya,1979,3096729
