,Country Name,Year,Count
8221,Aruba,1998,87277
8222,Afghanistan,1998,19737765
8223,Angola,1998,15359601
8224,Albania,1998,3128530
8225,Andorra,1998,64142
8226,United Arab Emirates,1998,2813214
8227,Argentina,1998,36063459
8228,Armenia,1998,3108687
8229,American Samoa,1998,56171
8230,Antigua and Barbuda,1998,73224
8231,Australia,1998,18711000
8232,Austria,1998,7976789
8233,Azerbaijan,1998,7913000
8234,Burundi,1998,6185562
8235,Belgium,1998,10203008
8236,Benin,1998,6470265
8237,Burkina Faso,1998,10968724
8238,Bangladesh,1998,122682815
8239,Bulgaria,1998,8256786
8240,Bahrain,1998,613700
8241,"Bahamas, The",1998,290597
8242,Bosnia and Herzegovina,1998,3734337
8243,Belarus,1998,10069000
8244,Belize,1998,230244
8245,Bermuda,1998,60943
8246,Bolivia,1998,8096761
8247,Brazil,1998,169785250
8248,Barbados,1998,269336
8249,Brunei Darussalam,1998,319144
8250,Bhutan,1998,564377
8251,Botswana,1998,1575824
8252,Central African Republic,1998,3475492
8253,Canada,1998,30155173
8254,Switzerland,1998,7110001
8255,Channel Islands,1998,146498
8256,Chile,1998,14977733
8257,China,1998,1241935000
8258,Cote d'Ivoire,1998,15589414
8259,Cameroon,1998,14723768
8260,"Congo, Dem. Rep.",1998,44849967
8261,"Congo, Rep.",1998,2951647
8262,Colombia,1998,38364309
8263,Comoros,1998,515385
8264,Cabo Verde,1998,412514
8265,Costa Rica,1998,3803887
8266,Caribbean small states,1998,6423827
8267,Cuba,1998,11038692
8268,Curacao,1998,144472
8269,Cayman Islands,1998,38329
8270,Cyprus,1998,908702
8271,Czech Republic,1998,10294373
8272,Germany,1998,82047195
8273,Djibouti,1998,680463
8274,Dominica,1998,70185
8275,Denmark,1998,5304219
8276,Dominican Republic,1998,8214426
8277,Algeria,1998,30192754
8278,Ecuador,1998,12198449
8279,"Egypt, Arab Rep.",1998,66200269
8280,Eritrea,1998,2206432
8281,Spain,1998,40223509
8282,Estonia,1998,1386156
8283,Ethiopia,1998,62507724
8284,Finland,1998,5153498
8285,Fiji,1998,800157
8286,France,1998,60186288
8287,Faroe Islands,1998,46096
8288,"Micronesia, Fed. Sts.",1998,108208
8289,Gabon,1998,1170061
8290,United Kingdom,1998,58487141
8291,Georgia,1998,4243607
8292,Ghana,1998,18357156
8293,Gibraltar,1998,29947
8294,Guinea,1998,7860781
8295,"Gambia, The",1998,1238125
8296,Guinea-Bissau,1998,1154371
8297,Equatorial Guinea,1998,558492
8298,Greece,1998,10720509
8299,Grenada,1998,102021
8300,Greenland,1998,56100
8301,Guatemala,1998,11133501
8302,Guam,1998,152277
8303,Guyana,1998,753778
8304,"Hong Kong SAR, China",1998,6543700
8305,Honduras,1998,6220406
8306,Croatia,1998,4532135
8307,Haiti,1998,8174680
8308,Hungary,1998,10266570
8309,Indonesia,1998,205724592
8310,Isle of Man,1998,74943
8311,India,1998,1019483581
8312,Ireland,1998,3712696
8313,"Iran, Islamic Rep.",1998,63971836
8314,Iraq,1998,22114324
8315,Iceland,1998,274047
8316,Israel,1998,5971000
8317,Italy,1998,56906744
8318,Jamaica,1998,2608873
8319,Jordan,1998,4943975
8320,Japan,1998,126400000
8321,Kazakhstan,1998,15071300
8322,Kenya,1998,30250488
8323,Kyrgyz Republic,1998,4769000
8324,Cambodia,1998,11600508
8325,Kiribati,1998,81556
8326,St. Kitts and Nevis,1998,43221
8327,"Korea, Rep.",1998,46286503
8328,Kuwait,1998,1831119
8329,Lao PDR,1998,5144602
8330,Lebanon,1998,3693520
8331,Liberia,1998,2517481
8332,Libya,1998,5196780
8333,St. Lucia,1998,153021
8334,Liechtenstein,1998,32311
8335,Sri Lanka,1998,18564599
8336,Lesotho,1998,1997516
8337,Lithuania,1998,3549331
8338,Luxembourg,1998,424700
8339,Latvia,1998,2410019
8340,"Macao SAR, China",1998,409616
8341,St. Martin (French part),1998,27392
8342,Morocco,1998,28110443
8343,Monaco,1998,31556
8344,Moldova,1998,3652732
8345,Madagascar,1998,14808791
8346,Maldives,1998,268455
8347,Mexico,1998,96056321
8348,Marshall Islands,1998,50356
8349,North Macedonia,1998,2012057
8350,Mali,1998,10360561
8351,Malta,1998,385287
8352,Myanmar,1998,45611220
8353,Montenegro,1998,607662
8354,Mongolia,1998,2355664
8355,Northern Mariana Islands,1998,52997
8356,Mozambique,1998,16813949
8357,Mauritania,1998,2496216
8358,Mauritius,1998,1160421
8359,Malawi,1998,10552338
8360,Malaysia,1998,22114654
8361,Namibia,1998,1731639
8362,New Caledonia,1998,205279
8363,Niger,1998,10545716
8364,Nigeria,1998,116319759
8365,Nicaragua,1998,4910647
8366,Netherlands,1998,15707209
8367,Norway,1998,4431464
8368,Nepal,1998,23057883
8369,Nauru,1998,10565
8370,New Zealand,1998,3815000
8371,Oman,1998,2251864
8372,Pakistan,1998,134843233
8373,Panama,1998,2912316
8374,Peru,1998,25658062
8375,Philippines,1998,74672014
8376,Palau,1998,18410
8377,Papua New Guinea,1998,5581762
8378,Poland,1998,38663481
8379,Puerto Rico,1998,3781101
8380,"Korea, Dem. People’s Rep.",1998,22536753
8381,Portugal,1998,10160196
8382,Paraguay,1998,5107839
8383,West Bank and Gaza,1998,2776568
8384,Pacific island small states,1998,1917135
8385,French Polynesia,1998,231570
8386,Qatar,1998,551562
8387,Romania,1998,22507344
8388,Russian Federation,1998,147670692
8389,Rwanda,1998,6962802
8390,Saudi Arabia,1998,19783304
8391,Sudan,1998,26015521
8392,Senegal,1998,9347774
8393,Singapore,1998,3927213
8394,Solomon Islands,1998,390693
8395,Sierra Leone,1998,4381483
8396,El Salvador,1998,5797765
8397,San Marino,1998,26840
8398,Somalia,1998,8235064
8399,Serbia,1998,7567745
8400,South Sudan,1998,5661942
8401,Sao Tome and Principe,1998,137848
8402,Suriname,1998,459831
8403,Slovak Republic,1998,5390516
8404,Slovenia,1998,1981629
8405,Sweden,1998,8850974
8406,Eswatini,1998,979918
8407,Sint Maarten (Dutch part),1998,31240
8408,Seychelles,1998,78846
8409,Syrian Arab Republic,1998,15599591
8410,Turks and Caicos Islands,1998,18232
8411,Chad,1998,7770048
8412,Togo,1998,4632446
8413,Thailand,1998,61585103
8414,Tajikistan,1998,6027388
8415,Turkmenistan,1998,4413479
8416,Timor-Leste,1998,866530
8417,Tonga,1998,97032
8418,Trinidad and Tobago,1998,1261695
8419,Tunisia,1998,9509857
8420,Turkey,1998,61329676
8421,Tuvalu,1998,9332
8422,Tanzania,1998,31924196
8423,Uganda,1998,22290780
8424,Ukraine,1998,50143939
8425,Uruguay,1998,3291053
8426,United States,1998,275854000
8427,Uzbekistan,1998,24051000
8428,St. Vincent and the Grenadines,1998,107801
8429,"Venezuela, RB",1998,23288564
8430,British Virgin Islands,1998,19821
8431,Virgin Islands (U.S.),1998,108537
8432,Vietnam,1998,78115710
8433,Vanuatu,1998,177987
8434,Samoa,1998,172839
8435,Kosovo,1998,1966000
8436,"Yemen, Rep.",1998,16450310
8437,South Africa,1998,43682260
8438,Zambia,1998,9866476
8439,Zimbabwe,1998,11747072
