,Country Name,Year,Count
10630,Aruba,2009,101455
10631,Afghanistan,2009,28394813
10632,Angola,2009,22514281
10633,Albania,2009,2927519
10634,Andorra,2009,84463
10635,United Arab Emirates,2009,7917372
10636,Argentina,2009,40482788
10637,Armenia,2009,2888092
10638,American Samoa,2009,56683
10639,Antigua and Barbuda,2009,86746
10640,Australia,2009,21691700
10641,Austria,2009,8343323
10642,Azerbaijan,2009,8947243
10643,Burundi,2009,8397668
10644,Belgium,2009,10796493
10645,Benin,2009,8944708
10646,Burkina Faso,2009,15141098
10647,Bangladesh,2009,145924797
10648,Bulgaria,2009,7444443
10649,Bahrain,2009,1185076
10650,"Bahamas, The",2009,349604
10651,Bosnia and Herzegovina,2009,3735938
10652,Belarus,2009,9506765
10653,Belize,2009,314655
10654,Bermuda,2009,65636
10655,Bolivia,2009,9884781
10656,Brazil,2009,193886508
10657,Barbados,2009,281104
10658,Brunei Darussalam,2009,383906
10659,Bhutan,2009,678323
10660,Botswana,2009,1953498
10661,Central African Republic,2009,4337625
10662,Canada,2009,33628895
10663,Switzerland,2009,7743831
10664,Channel Islands,2009,158178
10665,Chile,2009,16886186
10666,China,2009,1331260000
10667,Cote d'Ivoire,2009,20059147
10668,Cameroon,2009,19789919
10669,"Congo, Dem. Rep.",2009,62448574
10670,"Congo, Rep.",2009,4145391
10671,Colombia,2009,44750054
10672,Comoros,2009,673252
10673,Cabo Verde,2009,486671
10674,Costa Rica,2009,4520740
10675,Caribbean small states,2009,6925452
10676,Cuba,2009,11226709
10677,Curacao,2009,146833
10678,Cayman Islands,2009,55322
10679,Cyprus,2009,1098083
10680,Czech Republic,2009,10443936
10681,Germany,2009,81902307
10682,Djibouti,2009,827823
10683,Dominica,2009,70851
10684,Denmark,2009,5523095
10685,Dominican Republic,2009,9576737
10686,Algeria,2009,35333881
10687,Ecuador,2009,14774424
10688,"Egypt, Arab Rep.",2009,81134798
10689,Eritrea,2009,3119920
10690,Spain,2009,46362946
10691,Estonia,2009,1334515
10692,Ethiopia,2009,85233913
10693,Finland,2009,5338871
10694,Fiji,2009,853637
10695,France,2009,64707040
10696,Faroe Islands,2009,47808
10697,"Micronesia, Fed. Sts.",2009,102975
10698,Gabon,2009,1568928
10699,United Kingdom,2009,62276270
10700,Georgia,2009,3814419
10701,Ghana,2009,24170940
10702,Gibraltar,2009,33565
10703,Guinea,2009,9964469
10704,"Gambia, The",2009,1740279
10705,Guinea-Bissau,2009,1483921
10706,Equatorial Guinea,2009,901599
10707,Greece,2009,11107017
10708,Grenada,2009,105789
10709,Greenland,2009,56323
10710,Guatemala,2009,14316263
10711,Guam,2009,159226
10712,Guyana,2009,747718
10713,"Hong Kong SAR, China",2009,6972800
10714,Honduras,2009,8150775
10715,Croatia,2009,4305181
10716,Haiti,2009,9798046
10717,Hungary,2009,10022650
