,Country Name,Year,Count
864,Aruba,1964,57032
865,Afghanistan,1964,9744781
866,Angola,1964,5735044
867,Albania,1964,1814135
868,Andorra,1964,17469
869,United Arab Emirates,1964,138039
870,Argentina,1964,21824425
871,Armenia,1964,2145001
872,American Samoa,1964,22854
873,Antigua and Barbuda,1964,57641
874,Australia,1964,11167000
875,Austria,1964,7223801
876,Azerbaijan,1964,4456687
877,Burundi,1964,3026290
878,Belgium,1964,9378113
879,Benin,1964,2585965
880,Burkina Faso,1964,5098890
881,Bangladesh,1964,53741716
882,Bulgaria,1964,8144340
883,Bahrain,1964,182887
884,"Bahamas, The",1964,133709
885,Bosnia and Herzegovina,1964,3478997
886,Belarus,1964,8524224
887,Belize,1964,103069
888,Bermuda,1964,48900
889,Bolivia,1964,3957757
890,Brazil,1964,81064571
891,Barbados,1964,234586
892,Brunei Darussalam,1964,97812
893,Bhutan,1964,246964
894,Botswana,1964,547873
895,Central African Republic,1964,1608616
896,Canada,1964,19325000
897,Switzerland,1964,5789228
898,Channel Islands,1964,113773
899,Chile,1964,8821858
900,China,1964,698355000
901,Cote d'Ivoire,1964,4071411
902,Cameroon,1964,5643036
903,"Congo, Dem. Rep.",1964,16903831
904,"Congo, Rep.",1964,1125352
905,Colombia,1964,18175185
906,Comoros,1964,203753
907,Cabo Verde,1964,222948
908,Costa Rica,1964,1539941
909,Caribbean small states,1964,4508198
910,Cuba,1964,7793262
911,Curacao,1964,133148
912,Cayman Islands,1964,8298
913,Cyprus,1964,578625
914,Czech Republic,1964,9727804
915,Germany,1964,75318337
916,Djibouti,1964,107583
917,Dominica,1964,63926
918,Denmark,1964,4722072
919,Dominican Republic,1964,3757132
920,Algeria,1964,12221675
921,Ecuador,1964,5093854
922,"Egypt, Arab Rep.",1964,29644875
923,Eritrea,1964,1118159
924,Spain,1964,31609195
925,Estonia,1964,1277086
926,Ethiopia,1964,24397022
927,Finland,1964,4548543
928,Fiji,1964,450542
929,France,1964,49230595
930,Faroe Islands,1964,36406
931,"Micronesia, Fed. Sts.",1964,50468
932,Gabon,1964,524895
933,United Kingdom,1964,54000000
934,Georgia,1964,3870300
935,Ghana,1964,7524472
936,Gibraltar,1964,25479
937,Guinea,1964,3735916
938,"Gambia, The",1964,396011
939,Guinea-Bissau,1964,641812
940,Equatorial Guinea,1964,270618
941,Greece,1964,8510429
942,Grenada,1964,94123
943,Greenland,1964,37600
944,Guatemala,1964,4730540
945,Guam,1964,73051
946,Guyana,1964,637845
947,"Hong Kong SAR, China",1964,3504600
948,Honduras,1964,2280048
949,Croatia,1964,4252876
950,Haiti,1964,4177637
951,Hungary,1964,10119835
952,Indonesia,1964,97596733
953,Isle of Man,1964,49391
954,India,1964,488848135
955,Ireland,1964,2866550
956,"Iran, Islamic Rep.",1964,24307860
957,Iraq,1964,8122197
958,Iceland,1964,188983
959,Israel,1964,2475000
960,Italy,1964,51675350
961,Jamaica,1964,1730738
962,Jordan,1964,1102399
963,Japan,1964,97826000
964,Kazakhstan,1964,11511847
965,Kenya,1964,9222692
966,Kyrgyz Republic,1964,2495300
967,Cambodia,1964,6331449
968,Kiribati,1964,45399
969,St. Kitts and Nevis,1964,49931
970,"Korea, Rep.",1964,27984155
971,Kuwait,1964,423898
972,Lao PDR,1964,2327137
973,Lebanon,1964,2041229
974,Liberia,1964,1217901
975,Libya,1964,1667825
976,St. Lucia,1964,94636
977,Liechtenstein,1964,18168
978,Sri Lanka,1964,10849975
979,Lesotho,1964,903763
980,Lithuania,1964,2935200
981,Luxembourg,1964,327750
982,Latvia,1964,2240623
983,"Macao SAR, China",1964,193561
984,St. Martin (French part),1964,4308
985,Morocco,1964,13857649
986,Monaco,1964,23236
987,Moldova,1964,2774000
988,Madagascar,1964,5625164
989,Maldives,1964,100171
990,Mexico,1964,42771079
