,Country Name,Year,Count
11723,Aruba,2014,103774
11724,Afghanistan,2014,33370794
11725,Angola,2014,26941779
11726,Albania,2014,2889104
11727,Andorra,2014,79213
11728,United Arab Emirates,2014,9214175
11729,Argentina,2014,42669500
11730,Armenia,2014,2912403
11731,American Samoa,2014,55791
11732,Antigua and Barbuda,2014,92562
11733,Australia,2014,23475686
11734,Austria,2014,8546356
11735,Azerbaijan,2014,9535079
11736,Burundi,2014,9844297
11737,Belgium,2014,11209057
11738,Benin,2014,10286842
11739,Burkina Faso,2014,17586017
11740,Bangladesh,2014,154520167
11741,Bulgaria,2014,7223938
11742,Bahrain,2014,1336075
11743,"Bahamas, The",2014,370633
11744,Bosnia and Herzegovina,2014,3482104
11745,Belarus,2014,9474511
11746,Belize,2014,353366
11747,Bermuda,2014,65139
11748,Bolivia,2014,10706517
11749,Brazil,2014,202763735
11750,Barbados,2014,284825
11751,Brunei Darussalam,2014,409769
11752,Bhutan,2014,719056
11753,Botswana,2014,2088614
11754,Central African Republic,2014,4464175
11755,Canada,2014,35437435
11756,Switzerland,2014,8188649
11757,Channel Islands,2014,164100
11758,Chile,2014,17758959
11759,China,2014,1364270000
11760,Cote d'Ivoire,2014,22647683
11761,Cameroon,2014,22681858
11762,"Congo, Dem. Rep.",2014,73767447
11763,"Congo, Rep.",2014,4736974
11764,Colombia,2014,46969209
11765,Comoros,2014,759390
11766,Cabo Verde,2014,518269
11767,Costa Rica,2014,4795396
11768,Caribbean small states,2014,7173435
11769,Cuba,2014,11306902
11770,Curacao,2014,155909
11771,Cayman Islands,2014,60848
11772,Cyprus,2014,1152285
11773,Czech Republic,2014,10525347
11774,Germany,2014,80982500
11775,Djibouti,2014,898696
11776,Dominica,2014,71085
11777,Denmark,2014,5643475
11778,Dominican Republic,2014,10165178
11779,Algeria,2014,38923687
11780,Ecuador,2014,15951838
11781,"Egypt, Arab Rep.",2014,90424654
11782,Spain,2014,46480882
11783,Estonia,2014,1314545
11784,Ethiopia,2014,98094253
11785,Finland,2014,5461512
11786,Fiji,2014,866453
11787,France,2014,66316100
11788,Faroe Islands,2014,47960
11789,"Micronesia, Fed. Sts.",2014,107446
11790,Gabon,2014,1883800
11791,United Kingdom,2014,64613160
11792,Georgia,2014,3719414
11793,Ghana,2014,27224472
11794,Gibraltar,2014,33725
11795,Guinea,2014,11150977
11796,"Gambia, The",2014,2024042
11797,Guinea-Bissau,2014,1692439
11798,Equatorial Guinea,2014,1122276
11799,Greece,2014,10892413
11800,Grenada,2014,108902
11801,Greenland,2014,56295
11802,Guatemala,2014,15923243
11803,Guam,2014,161016
11804,Guyana,2014,763380
11805,"Hong Kong SAR, China",2014,7229500
11806,Honduras,2014,8955589
11807,Croatia,2014,4238389
11808,Haiti,2014,10549008
11809,Hungary,2014,9866468
11810,Indonesia,2014,255129004
11811,Isle of Man,2014,83488
11812,India,2014,1295604184
11813,Ireland,2014,4657740
11814,"Iran, Islamic Rep.",2014,77465753
11815,Iraq,2014,34411951
11816,Iceland,2014,327386
11817,Israel,2014,8215700
11818,Italy,2014,60789140
11819,Jamaica,2014,2875136
11820,Jordan,2014,8920049
11821,Japan,2014,127276000
11822,Kazakhstan,2014,17288285
11823,Kenya,2014,46699981
11824,Kyrgyz Republic,2014,5835500
11825,Cambodia,2014,15274503
11826,Kiribati,2014,109391
11827,St. Kitts and Nevis,2014,50774
11828,"Korea, Rep.",2014,50746659
11829,Kuwait,2014,3690942
11830,Lao PDR,2014,6639756
11831,Lebanon,2014,6262410
11832,Liberia,2014,4359505
11833,Libya,2014,6362037
11834,St. Lucia,2014,178296
11835,Liechtenstein,2014,37223
11836,Sri Lanka,2014,20778000
11837,Lesotho,2014,2043437
11838,Lithuania,2014,2932367
11839,Luxembourg,2014,556319
11840,Latvia,2014,1993782
11841,"Macao SAR, China",2014,590208
11842,St. Martin (French part),2014,36015
11843,Morocco,2014,34192347
11844,Monaco,2014,37322
11845,Moldova,2014,3556397
11846,Madagascar,2014,23589887
11847,Maldives,2014,435015
11848,Mexico,2014,120355128
11849,Marshall Islands,2014,57179
11850,North Macedonia,2014,2077775
11851,Mali,2014,16934220
11852,Malta,2014,434558
11853,Myanmar,2014,52280807
11854,Montenegro,2014,621810
11855,Mongolia,2014,2940108
11856,Northern Mariana Islands,2014,55305
11857,Mozambique,2014,26286163
11858,Mauritania,2014,3930896
11859,Mauritius,2014,1260934
11860,Malawi,2014,16289540
11861,Malaysia,2014,29866559
11862,Namibia,2014,2273430
11863,New Caledonia,2014,268050
11864,Niger,2014,19240157
11865,Nigeria,2014,176404902
11866,Nicaragua,2014,6142733
11867,Netherlands,2014,16865008
11868,Norway,2014,5137232
11869,Nepal,2014,26906926
11870,Nauru,2014,11853
11871,New Zealand,2014,4509700
11872,Oman,2014,4027260
11873,Pakistan,2014,195306825
11874,Panama,2014,3901315
11875,Peru,2014,30090359
11876,Philippines,2014,100513138
11877,Palau,2014,17626
11878,Papua New Guinea,2014,7946731
11879,Poland,2014,38011735
11880,Puerto Rico,2014,3534874
11881,"Korea, Dem. People’s Rep.",2014,25057752
11882,Portugal,2014,10401062
11883,Paraguay,2014,6599526
11884,West Bank and Gaza,2014,4173398
11885,Pacific island small states,2014,2325136
11886,French Polynesia,2014,271705
11887,Qatar,2014,2459198
11888,Romania,2014,19908979
11889,Russian Federation,2014,143819666
11890,Rwanda,2014,11083635
11891,Saudi Arabia,2014,30916994
11892,Sudan,2014,37977655
11893,Senegal,2014,14174731
11894,Singapore,2014,5469724
11895,Solomon Islands,2014,587079
11896,Sierra Leone,2014,7017144
11897,El Salvador,2014,6295128
11898,San Marino,2014,32948
11899,Somalia,2014,13423576
11900,Serbia,2014,7130576
11901,South Sudan,2014,10554883
11902,Sao Tome and Principe,2014,195727
11903,Suriname,2014,553273
11904,Slovak Republic,2014,5418649
11905,Slovenia,2014,2061980
11906,Sweden,2014,9696110
11907,Eswatini,2014,1095021
11908,Sint Maarten (Dutch part),2014,37685
11909,Seychelles,2014,91359
11910,Syrian Arab Republic,2014,18715672
11911,Turks and Caicos Islands,2014,35369
11912,Chad,2014,13663559
11913,Togo,2014,7137997
11914,Thailand,2014,68438730
11915,Tajikistan,2014,8252833
11916,Turkmenistan,2014,5466328
11917,Timor-Leste,2014,1174331
11918,Tonga,2014,101028
11919,Trinidad and Tobago,2014,1362342
11920,Tunisia,2014,11063201
11921,Turkey,2014,77231907
11922,Tuvalu,2014,10972
11923,Tanzania,2014,49959822
11924,Uganda,2014,36912148
11925,Ukraine,2014,45271947
11926,Uruguay,2014,3400434
11927,United States,2014,318386421
11928,Uzbekistan,2014,30757700
11929,St. Vincent and the Grenadines,2014,108861
11930,"Venezuela, RB",2014,30045134
11931,British Virgin Islands,2014,28989
11932,Virgin Islands (U.S.),2014,107884
11933,Vietnam,2014,91714595
11934,Vanuatu,2014,263888
11935,Samoa,2014,192221
11936,Kosovo,2014,1821800
11937,"Yemen, Rep.",2014,25823485
11938,South Africa,2014,54545991
11939,Zambia,2014,15399753
11940,Zimbabwe,2014,13586681
