,Country Name,Year,Count
3240,Aruba,1975,60657
3241,Afghanistan,1975,12689160
3242,Angola,1975,7024000
3243,Albania,1975,2404831
3244,Andorra,1975,30705
3245,United Arab Emirates,1975,548301
3246,Argentina,1975,25865776
3247,Armenia,1975,2832759
3248,American Samoa,1975,30052
3249,Antigua and Barbuda,1975,62675
3250,Australia,1975,13893000
3251,Austria,1975,7578903
3252,Azerbaijan,1975,5674133
3253,Burundi,1975,3700880
3254,Belgium,1975,9800700
3255,Benin,1975,3265165
3256,Burkina Faso,1975,6154545
3257,Bangladesh,1975,70066301
3258,Bulgaria,1975,8720742
3259,Bahrain,1975,266543
3260,"Bahamas, The",1975,188896
3261,Bosnia and Herzegovina,1975,3985105
3262,Belarus,1975,9367000
3263,Belize,1975,133260
3264,Bermuda,1975,53000
3265,Bolivia,1975,5001419
3266,Brazil,1975,107216205
3267,Barbados,1975,246154
3268,Brunei Darussalam,1975,161626
3269,Bhutan,1975,348396
3270,Botswana,1975,741355
3271,Central African Republic,1975,1958367
3272,Canada,1975,23143275
3273,Switzerland,1975,6338632
3274,Channel Islands,1975,126415
3275,Chile,1975,10592307
3276,China,1975,916395000
3277,Cote d'Ivoire,1975,6412403
3278,Cameroon,1975,7451054
3279,"Congo, Dem. Rep.",1975,22903581
3280,"Congo, Rep.",1975,1536654
3281,Colombia,1975,24065507
3282,Comoros,1975,257290
3283,Cabo Verde,1975,270247
3284,Costa Rica,1975,2094188
3285,Caribbean small states,1975,5189153
3286,Cuba,1975,9446442
3287,Curacao,1975,149129
3288,Cayman Islands,1975,12244
3289,Cyprus,1975,649751
3290,Czech Republic,1975,10058620
3291,Germany,1975,78673554
3292,Djibouti,1975,224183
3293,Dominica,1975,72094
3294,Denmark,1975,5059862
3295,Dominican Republic,1975,5144637
3296,Algeria,1975,16607707
3297,Ecuador,1975,6994334
3298,"Egypt, Arab Rep.",1975,38549142
3299,Eritrea,1975,1505439
3300,Spain,1975,35757900
3301,Estonia,1975,1429352
3302,Ethiopia,1975,32566854
3303,Finland,1975,4711440
3304,Fiji,1975,576626
3305,France,1975,53931390
3306,Faroe Islands,1975,41299
3307,"Micronesia, Fed. Sts.",1975,63128
3308,Gabon,1975,647536
3309,United Kingdom,1975,56225800
3310,Georgia,1975,4311200
3311,Ghana,1975,9985946
3312,Gibraltar,1975,30067
3313,Guinea,1975,4491248
3314,"Gambia, The",1975,539979
3315,Guinea-Bissau,1975,765989
3316,Equatorial Guinea,1975,255800
3317,Greece,1975,9046541
3318,Grenada,1975,92494
3319,Greenland,1975,49600
3320,Guatemala,1975,6433728
3321,Guam,1975,93352
3322,Guyana,1975,745841
3323,"Hong Kong SAR, China",1975,4461600
3324,Honduras,1975,3153253
3325,Croatia,1975,4512082
3326,Haiti,1975,5094577
3327,Hungary,1975,10540525
3328,Indonesia,1975,130680727
3329,Isle of Man,1975,59478
3330,India,1975,623102897
3331,Ireland,1975,3189550
3332,"Iran, Islamic Rep.",1975,32729772
3333,Iraq,1975,11684590
3334,Iceland,1975,217979
3335,Israel,1975,3455000
3336,Italy,1975,55441001
3337,Jamaica,1975,2028016
3338,Jordan,1975,2065913
3339,Japan,1975,111940000
3340,Kazakhstan,1975,14050226
3341,Kenya,1975,13575907
3342,Kyrgyz Republic,1975,3292400
3343,Cambodia,1975,7524447
3344,Kiribati,1975,55114
3345,St. Kitts and Nevis,1975,44272
3346,"Korea, Rep.",1975,35280725
3347,Kuwait,1975,1021720
3348,Lao PDR,1975,3051577
3349,Lebanon,1975,2575749
3350,Liberia,1975,1600452
3351,Libya,1975,2645139
3352,St. Lucia,1975,109627
3353,Liechtenstein,1975,23438
3354,Sri Lanka,1975,13755146
3355,Lesotho,1975,1160792
3356,Lithuania,1975,3301652
3357,Luxembourg,1975,358950
3358,Latvia,1975,2456130
3359,"Macao SAR, China",1975,241628
3360,St. Martin (French part),1975,6881
3361,Morocco,1975,17796164
3362,Monaco,1975,25198
3363,Moldova,1975,3251000
3364,Madagascar,1975,7556026
3365,Maldives,1975,136417
3366,Mexico,1975,59607953
3367,Marshall Islands,1975,25576
3368,North Macedonia,1975,1803010
3369,Mali,1975,6482278
3370,Malta,1975,304222
3371,Myanmar,1975,30611095
3372,Montenegro,1975,546487
3373,Mongolia,1975,1479651
3374,Northern Mariana Islands,1975,14924
3375,Mozambique,1975,10165215
3376,Mauritania,1975,1330598
3377,Mauritius,1975,892000
3378,Malawi,1975,5384795
3379,Malaysia,1975,12162187
3380,Namibia,1975,947921
3381,New Caledonia,1975,132500
3382,Niger,1975,5184941
3383,Nigeria,1975,63374298
3384,Nicaragua,1975,2806857
3385,Netherlands,1975,13666335
3386,Norway,1975,4007313
3387,Nepal,1975,13420369
3388,Nauru,1975,7175
3389,New Zealand,1975,3083100
3390,Oman,1975,882047
3391,Pakistan,1975,66816877
3392,Panama,1975,1745138
3393,Peru,1975,15424744
3394,Philippines,1975,41285742
3395,Palau,1975,12904
3396,Papua New Guinea,1975,3139945
3397,Poland,1975,34015199
3398,Puerto Rico,1975,2994000
3399,"Korea, Dem. People’s Rep.",1975,16274740
3400,Portugal,1975,9093470
3401,Paraguay,1975,2791241
3402,Pacific island small states,1975,1279521
3403,French Polynesia,1975,131233
3404,Qatar,1975,164320
3405,Romania,1975,21293583
3406,Russian Federation,1975,134200000
3407,Rwanda,1975,4364706
3408,Saudi Arabia,1975,7419493
3409,Sudan,1975,12144135
3410,Senegal,1975,4929846
3411,Singapore,1975,2262600
3412,Solomon Islands,1975,193402
3413,Sierra Leone,1975,3037154
3414,El Salvador,1975,4154692
3415,San Marino,1975,19831
3416,Somalia,1975,3880292
3417,South Sudan,1975,3941618
3418,Sao Tome and Principe,1975,83138
3419,Suriname,1975,359226
3420,Slovak Republic,1975,4739105
3421,Slovenia,1975,1793581
3422,Sweden,1975,8192437
3423,Eswatini,1975,499763
3424,Seychelles,1975,59292
3425,Syrian Arab Republic,1975,7535714
3426,Turks and Caicos Islands,1975,6827
3427,Chad,1975,4088564
3428,Togo,1975,2410446
3429,Thailand,1975,42326312
3430,Tajikistan,1975,3390941
3431,Turkmenistan,1975,2525364
3432,Timor-Leste,1975,629227
3433,Tonga,1975,88318
3434,Trinidad and Tobago,1975,1010936
3435,Tunisia,1975,5656914
3436,Turkey,1975,39277258
3437,Tuvalu,1975,6060
3438,Tanzania,1975,15885229
3439,Uganda,1975,10737403
3440,Ukraine,1975,48755665
3441,Uruguay,1975,2830176
3442,United States,1975,215973000
3443,Uzbekistan,1975,13857478
3444,St. Vincent and the Grenadines,1975,95662
3445,"Venezuela, RB",1975,13189509
3446,British Virgin Islands,1975,10699
3447,Virgin Islands (U.S.),1975,94484
3448,Vietnam,1975,48718189
3449,Vanuatu,1975,99859
3450,Samoa,1975,151359
3451,Kosovo,1975,1369000
3452,"Yemen, Rep.",1975,6784695
3453,South Africa,1975,25195187
3454,Zambia,1975,4943283
3455,Zimbabwe,1975,6293875
