,Country Name,Year,Count
388,Solomon Islands,1961,121378
389,Sierra Leone,1961,2352363
390,El Salvador,1961,2846600
391,San Marino,1961,15837
392,Somalia,1961,2814118
393,South Sudan,1961,2895605
394,Sao Tome and Principe,1961,64602
395,Suriname,1961,295916
396,Slovak Republic,1961,4191667
397,Slovenia,1961,1594131
398,Sweden,1961,7519998
399,Eswatini,1961,343345
400,Seychelles,1961,42889
401,Syrian Arab Republic,1961,4721896
402,Turks and Caicos Islands,1961,5874
403,Chad,1961,3060368
404,Togo,1961,1597526
405,Thailand,1961,28224187
406,Tajikistan,1961,2159134
407,Turkmenistan,1961,1658362
408,Timor-Leste,1961,482854
409,Tonga,1961,63715
410,Trinidad and Tobago,1961,864818
411,Tunisia,1961,4238142
412,Turkey,1961,28146910
413,Tuvalu,1961,5335
414,Tanzania,1961,10346697
415,Uganda,1961,6983818
416,Ukraine,1961,43206345
417,Uruguay,1961,2571681
418,United States,1961,183691000
419,Uzbekistan,1961,8813616
420,St. Vincent and the Grenadines,1961,82169
421,"Venezuela, RB",1961,8439261
422,British Virgin Islands,1961,8167
423,Virgin Islands (U.S.),1961,34300
424,Vietnam,1961,33666110
425,Vanuatu,1961,65705
426,Samoa,1961,112105
427,Kosovo,1961,966000
428,"Yemen, Rep.",1961,5393036
429,South Africa,1961,17524533
430,Zambia,1961,3164329
431,Zimbabwe,1961,3905034
