,Country Name,Year,Count
10849,Aruba,2010,101669
10850,Afghanistan,2010,29185507
10851,Angola,2010,23356246
10852,Albania,2010,2913021
10853,Andorra,2010,84449
10854,United Arab Emirates,2010,8549988
10855,Argentina,2010,40788453
10856,Armenia,2010,2877319
10857,American Samoa,2010,56079
10858,Antigua and Barbuda,2010,88028
10859,Australia,2010,22031750
10860,Austria,2010,8363404
10861,Azerbaijan,2010,9054332
10862,Burundi,2010,8675602
10863,Belgium,2010,10895586
10864,Benin,2010,9199259
10865,Burkina Faso,2010,15605217
10866,Bangladesh,2010,147575430
10867,Bulgaria,2010,7395599
10868,Bahrain,2010,1240860
10869,"Bahamas, The",2010,354942
10870,Bosnia and Herzegovina,2010,3705472
10871,Belarus,2010,9490583
10872,Belize,2010,322464
10873,Bermuda,2010,65124
10874,Bolivia,2010,10048590
10875,Brazil,2010,195713635
10876,Barbados,2010,282131
10877,Brunei Darussalam,2010,388646
10878,Bhutan,2010,685503
10879,Botswana,2010,1987105
10880,Central African Republic,2010,4386768
10881,Canada,2010,34004889
10882,Switzerland,2010,7824909
10883,Channel Islands,2010,159734
10884,Chile,2010,17062536
10885,China,2010,1337705000
10886,Cote d'Ivoire,2010,20532950
10887,Cameroon,2010,20341241
10888,"Congo, Dem. Rep.",2010,64563854
10889,"Congo, Rep.",2010,4273731
10890,Colombia,2010,45222700
10891,Comoros,2010,689692
10892,Cabo Verde,2010,492654
10893,Costa Rica,2010,4577378
10894,Caribbean small states,2010,6973206
10895,Cuba,2010,11225832
10896,Curacao,2010,148703
10897,Cayman Islands,2010,56672
10898,Cyprus,2010,1112612
10899,Czech Republic,2010,10474410
10900,Germany,2010,81776930
10901,Djibouti,2010,840198
10902,Dominica,2010,70878
10903,Denmark,2010,5547683
10904,Dominican Republic,2010,9695121
10905,Algeria,2010,35977455
10906,Ecuador,2010,15011117
10907,"Egypt, Arab Rep.",2010,82761235
10908,Eritrea,2010,3170435
10909,Spain,2010,46576897
10910,Estonia,2010,1331475
10911,Ethiopia,2010,87639964
10912,Finland,2010,5363352
10913,Fiji,2010,859818
10914,France,2010,65027507
10915,Faroe Islands,2010,47814
10916,"Micronesia, Fed. Sts.",2010,102911
10917,Gabon,2010,1624140
10918,United Kingdom,2010,62766365
10919,Georgia,2010,3786695
10920,Ghana,2010,24779619
10921,Gibraltar,2010,33585
10922,Guinea,2010,10192176
10923,"Gambia, The",2010,1793196
