,Country Name,Year,Count
2808,Aruba,1973,60243
2809,Afghanistan,1973,12108963
2810,Angola,1973,6496962
2811,Albania,1973,2296752
2812,Andorra,1973,28232
2813,United Arab Emirates,1973,394624
2814,Argentina,1973,25056478
2815,Armenia,1973,2712786
2816,American Samoa,1973,29100
2817,Antigua and Barbuda,1973,63650
2818,Australia,1973,13380000
2819,Austria,1973,7586115
2820,Azerbaijan,1973,5483082
2821,Burundi,1973,3605126
2822,Belgium,1973,9741720
2823,Benin,1973,3113675
2824,Burkina Faso,1973,5930483
2825,Bangladesh,1973,67637530
2826,Bulgaria,1973,8620967
2827,Bahrain,1973,239527
2828,"Bahamas, The",1973,181517
2829,Bosnia and Herzegovina,1973,3897256
2830,Belarus,1973,9257272
2831,Belize,1973,129294
2832,Bermuda,1973,53800
2833,Bolivia,1973,4785923
2834,Brazil,1973,102259497
2835,Barbados,1973,243069
2836,Brunei Darussalam,1973,148512
2837,Bhutan,1973,326982
2838,Botswana,1973,689912
2839,Central African Republic,1973,1894853
2840,Canada,1973,22491777
2841,Switzerland,1973,6307347
2842,Channel Islands,1973,124725
2843,Chile,1973,10265829
2844,China,1973,881940000
2845,Cote d'Ivoire,1973,5841506
2846,Cameroon,1973,7052849
2847,"Congo, Dem. Rep.",1973,21690443
2848,"Congo, Rep.",1973,1448637
2849,Colombia,1973,23024517
2850,Comoros,1973,244208
2851,Cabo Verde,1973,271068
2852,Costa Rica,1973,1992514
2853,Caribbean small states,1973,5071954
2854,Cuba,1973,9178804
2855,Curacao,1973,146912
2856,Cayman Islands,1973,10782
2857,Cyprus,1973,635107
2858,Czech Republic,1973,9922266
2859,Germany,1973,78936666
2860,Djibouti,1973,190568
2861,Dominica,1973,71738
2862,Denmark,1973,5021861
2863,Dominican Republic,1973,4884461
2864,Algeria,1973,15709825
2865,Ecuador,1973,6614843
2866,"Egypt, Arab Rep.",1973,36896554
2867,Eritrea,1973,1423761
2868,Spain,1973,34988947
2869,Estonia,1973,1405951
2870,Ethiopia,1973,31036662
2871,Finland,1973,4666081
2872,Fiji,1973,554138
2873,France,1973,53207734
2874,Faroe Islands,1973,40387
2875,"Micronesia, Fed. Sts.",1973,62270
2876,Gabon,1973,622920
2877,United Kingdom,1973,56194527
2878,Georgia,1973,4242500
2879,Ghana,1973,9493556
2880,Gibraltar,1973,29650
2881,Guinea,1973,4357357
2882,"Gambia, The",1973,507432
2883,Guinea-Bissau,1973,746173
2884,Equatorial Guinea,1973,277646
2885,Greece,1973,8929086
2886,Grenada,1973,93669
