,Country Name,Year,Count
2592,Aruba,1972,59840
2593,Afghanistan,1972,11791215
2594,Angola,1972,6248552
2595,Albania,1972,2243126
2596,Andorra,1972,26892
2597,United Arab Emirates,1972,330974
2598,Argentina,1972,24653175
2599,Armenia,1972,2650486
2600,American Samoa,1972,28567
2601,Antigua and Barbuda,1972,64133
2602,Australia,1972,13177000
2603,Austria,1972,7544201
2604,Azerbaijan,1972,5385263
2605,Burundi,1972,3569666
2606,Belgium,1972,9711115
2607,Benin,1972,3043567
2608,Burkina Faso,1972,5825173
2609,Bangladesh,1972,66625705
2610,Bulgaria,1972,8576200
2611,Bahrain,1972,229155
2612,"Bahamas, The",1972,177866
2613,Bosnia and Herzegovina,1972,3851153
2614,Belarus,1972,9188968
2615,Belize,1972,127150
2616,Bermuda,1972,54200
2617,Bolivia,1972,4682390
2618,Brazil,1972,99859383
2619,Barbados,1972,241515
2620,Brunei Darussalam,1972,142022
2621,Bhutan,1972,316828
2622,Botswana,1972,667092
2623,Central African Republic,1972,1867782
2624,Canada,1972,22218463
2625,Switzerland,1972,6260956
2626,Channel Islands,1972,123614
2627,Chile,1972,10103674
2628,China,1972,862030000
2629,Cote d'Ivoire,1972,5576038
2630,Cameroon,1972,6867178
2631,"Congo, Dem. Rep.",1972,21121363
2632,"Congo, Rep.",1972,1406522
2633,Colombia,1972,22516425
2634,Comoros,1972,239235
2635,Cabo Verde,1972,271843
2636,Costa Rica,1972,1944169
2637,Caribbean small states,1972,5012612
2638,Cuba,1972,9025345
2639,Curacao,1972,147710
2640,Cayman Islands,1972,10133
2641,Cyprus,1972,627998
2642,Czech Republic,1972,9867632
2643,Germany,1972,78688452
2644,Djibouti,1972,179224
2645,Dominica,1972,71731
2646,Denmark,1972,4991596
2647,Dominican Republic,1972,4755459
2648,Algeria,1972,15285990
2649,Ecuador,1972,6429379
2650,"Egypt, Arab Rep.",1972,36102659
2651,Eritrea,1972,1384797
2652,Spain,1972,34604469
2653,Estonia,1972,1392518
2654,Ethiopia,1972,30140804
2655,Finland,1972,4639657
2656,Fiji,1972,542844
2657,France,1972,52793138
2658,Faroe Islands,1972,39925
2659,"Micronesia, Fed. Sts.",1972,62279
2660,Gabon,1972,611704
2661,United Kingdom,1972,56086065
2662,Georgia,1972,4205300
2663,Ghana,1972,9229631
2664,Gibraltar,1972,29358
2665,Guinea,1972,4290534
2666,"Gambia, The",1972,492426
2667,Guinea-Bissau,1972,732523
2668,Equatorial Guinea,1972,289501
2669,Greece,1972,8888628
2670,Grenada,1972,93983
2671,Greenland,1972,48300
2672,Guatemala,1972,5941567
2673,Guam,1972,87587
2674,Guyana,1972,721948
2675,"Hong Kong SAR, China",1972,4123600
2676,Honduras,1972,2882113
2677,Croatia,1972,4450564
2678,Haiti,1972,4837332
2679,Hungary,1972,10398489
2680,Indonesia,1972,121017314
2681,Isle of Man,1972,57166
2682,India,1972,581087256
2683,Ireland,1972,3036850
2684,"Iran, Islamic Rep.",1972,30075297
2685,Iraq,1972,10599668
2686,Iceland,1972,209137
2687,Israel,1972,3148000
2688,Italy,1972,54381345
2689,Jamaica,1972,1935100
2690,Jordan,1972,1883935
2691,Japan,1972,107188000
2692,Kazakhstan,1972,13463985
2693,Kenya,1972,12146068
2694,Kyrgyz Republic,1972,3088200
2695,Cambodia,1972,7302111
2696,Kiribati,1972,52780
2697,St. Kitts and Nevis,1972,44320
2698,"Korea, Rep.",1972,33505406
2699,Kuwait,1972,851916
2700,Lao PDR,1972,2840841
2701,Lebanon,1972,2417836
2702,Liberia,1972,1474567
2703,Libya,1972,2327490
2704,St. Lucia,1972,106310
2705,Liechtenstein,1972,22151
2706,Sri Lanka,1972,13002231
2707,Lesotho,1972,1077095
2708,Lithuania,1972,3213622
2709,Luxembourg,1972,346600
2710,Latvia,1972,2395674
2711,"Macao SAR, China",1972,248767
2712,St. Martin (French part),1972,6156
2713,Morocco,1972,16696891
2714,Monaco,1972,24051
2715,Moldova,1972,3131000
2716,Madagascar,1972,6946620
2717,Maldives,1972,123354
2718,Mexico,1972,54689943
2719,Marshall Islands,1972,22341
2720,North Macedonia,1972,1754956
2721,Mali,1972,6147458
2722,Malta,1972,302450
2723,Myanmar,1972,28570097
2724,Montenegro,1972,521785
2725,Mongolia,1972,1356670
2726,Northern Mariana Islands,1972,13882
2727,Mozambique,1972,9446240
2728,Mauritania,1972,1217446
2729,Mauritius,1972,852053
2730,Malawi,1972,4958549
2731,Malaysia,1972,11324277
2732,Namibia,1972,868958
2733,New Caledonia,1972,125500
2734,Niger,1972,4768227
2735,Nigeria,1972,58665808
2736,Nicaragua,1972,2558699
2737,Netherlands,1972,13328593
2738,Norway,1972,3933004
2739,Nepal,1972,12583140
2740,Nauru,1972,6803
2741,New Zealand,1972,2903900
2742,Oman,1972,776380
2743,Pakistan,1972,61381987
2744,Panama,1972,1607796
2745,Peru,1972,14221961
2746,Philippines,1972,37923396
2747,Palau,1972,12340
2748,Papua New Guinea,1972,2918139
2749,Poland,1972,33055650
2750,Puerto Rico,1972,2817256
2751,"Korea, Dem. People’s Rep.",1972,15207771
2752,Portugal,1972,8630430
2753,Paraguay,1972,2597154
2754,Pacific island small states,1972,1202157
2755,French Polynesia,1972,118440
2756,Qatar,1972,130500
2757,Romania,1972,20657957
2758,Russian Federation,1972,131909000
2759,Rwanda,1972,3987224
2760,Saudi Arabia,1972,6392970
2761,Sudan,1972,10974622
2762,Senegal,1972,4522893
2763,Singapore,1972,2152400
2764,Solomon Islands,1972,172552
2765,Sierra Leone,1972,2854872
2766,El Salvador,1972,3867309
2767,San Marino,1972,19494
2768,Somalia,1972,3479790
2769,South Sudan,1972,3661440
2770,Sao Tome and Principe,1972,77934
2771,Suriname,1972,367907
2772,Slovak Republic,1972,4596622
2773,Slovenia,1972,1752233
2774,Sweden,1972,8122300
2775,Eswatini,1972,457039
2776,Seychelles,1972,56029
2777,Syrian Arab Republic,1972,6800141
2778,Turks and Caicos Islands,1972,6157
2779,Chad,1972,3815260
2780,Togo,1972,2247582
2781,Thailand,1972,39058603
2782,Tajikistan,1972,3111282
2783,Turkmenistan,1972,2324015
2784,Timor-Leste,1972,600192
2785,Tonga,1972,86323
2786,Trinidad and Tobago,1972,968136
2787,Tunisia,1972,5291338
2788,Turkey,1972,36587261
2789,Tuvalu,1972,5790
2790,Tanzania,1972,14428340
2791,Uganda,1972,9929636
2792,Ukraine,1972,47783005
2793,Uruguay,1972,2821461
2794,United States,1972,209896000
2795,Uzbekistan,1972,12796980
2796,St. Vincent and the Grenadines,1972,92513
2797,"Venezuela, RB",1972,12097694
2798,British Virgin Islands,1972,10208
2799,Virgin Islands (U.S.),1972,76319
2800,Vietnam,1972,45548479
2801,Vanuatu,1972,90809
2802,Samoa,1972,147296
2803,Kosovo,1972,1278000
2804,"Yemen, Rep.",1972,6390574
2805,South Africa,1972,23281508
2806,Zambia,1972,4466174
2807,Zimbabwe,1972,5673911
