,Country Name,Year,Count
5184,Aruba,1984,62836
5185,Afghanistan,1984,12204292
5186,Angola,1984,9614754
5187,Albania,1984,2904429
5188,Andorra,1984,42706
5189,United Arab Emirates,1984,1293971
5190,Argentina,1984,29737093
5191,Armenia,1984,3285599
5192,American Samoa,1984,37946
5193,Antigua and Barbuda,1984,61786
5194,Australia,1984,15544000
5195,Austria,1984,7561434
5196,Azerbaijan,1984,6557581
5197,Burundi,1984,4621103
5198,Belgium,1984,9855372
5199,Benin,1984,4156819
5200,Burkina Faso,1984,7531242
5201,Bangladesh,1984,88416521
5202,Bulgaria,1984,8960679
5203,Bahrain,1984,407225
5204,"Bahamas, The",1984,229923
5205,Bosnia and Herzegovina,1984,4350577
5206,Belarus,1984,9910000
5207,Belize,1984,160347
5208,Bermuda,1984,56423
5209,Bolivia,1984,6054123
5210,Brazil,1984,132383568
5211,Barbados,1984,255497
5212,Brunei Darussalam,1984,218175
5213,Bhutan,1984,451476
5214,Botswana,1984,1031439
5215,Central African Republic,1984,2478382
5216,Canada,1984,25607053
5217,Switzerland,1984,6441865
5218,Channel Islands,1984,132446
5219,Chile,1984,12078135
5220,China,1984,1036825000
5221,Cote d'Ivoire,1984,9530107
5222,Cameroon,1984,9757841
5223,"Congo, Dem. Rep.",1984,29119673
5224,"Congo, Rep.",1984,1996995
5225,Colombia,1984,29331238
5226,Comoros,1984,345466
5227,Cabo Verde,1984,306136
5228,Costa Rica,1984,2664223
5229,Caribbean small states,1984,5751543
5230,Cuba,1984,10031649
5231,Curacao,1984,151940
5232,Cayman Islands,1984,18670
5233,Cyprus,1984,697714
5234,Czech Republic,1984,10330213
5235,Germany,1984,77858685
5236,Djibouti,1984,406017
5237,Dominica,1984,73851
5238,Denmark,1984,5111619
5239,Dominican Republic,1984,6331764
5240,Algeria,1984,21763575
5241,Ecuador,1984,8843462
5242,"Egypt, Arab Rep.",1984,47968642
5243,Eritrea,1984,1946305
5244,Spain,1984,38330364
5245,Estonia,1984,1518617
5246,Ethiopia,1984,39374348
5247,Finland,1984,4881803
5248,Fiji,1984,700483
5249,France,1984,56337666
5250,Faroe Islands,1984,44891
5251,"Micronesia, Fed. Sts.",1984,83195
5252,Gabon,1984,805115
5253,United Kingdom,1984,56422072
5254,Georgia,1984,4622200
5255,Ghana,1984,12405660
5256,Gibraltar,1984,29283
5257,Guinea,1984,5326362
5258,"Gambia, The",1984,725694
5259,Guinea-Bissau,1984,851276
5260,Equatorial Guinea,1984,331552
5261,Greece,1984,9895801
5262,Grenada,1984,98477
5263,Greenland,1984,52700
5264,Guatemala,1984,8042897
5265,Guam,1984,113961
5266,Guyana,1984,775219
5267,"Hong Kong SAR, China",1984,5397900
5268,Honduras,1984,4154860
5269,Croatia,1984,4680285
5270,Haiti,1984,6194687
5271,Hungary,1984,10668095
5272,Indonesia,1984,161523347
5273,Isle of Man,1984,63807
5274,India,1984,766833410
5275,Ireland,1984,3532423
5276,"Iran, Islamic Rep.",1984,45472791
5277,Iraq,1984,15190393
5278,Iceland,1984,239511
5279,Israel,1984,4159000
5280,Italy,1984,56576718
5281,Jamaica,1984,2306366
5282,Jordan,1984,2784463
5283,Japan,1984,120018000
5284,Kazakhstan,1984,15483419
5285,Kenya,1984,19146400
5286,Kyrgyz Republic,1984,3916400
5287,Cambodia,1984,7447853
5288,Kiribati,1984,62744
5289,St. Kitts and Nevis,1984,42199
5290,"Korea, Rep.",1984,40405956
5291,Kuwait,1984,1652150
5292,Lao PDR,1984,3586316
5293,Lebanon,1984,2638054
5294,Liberia,1984,2111671
5295,Libya,1984,3746715
5296,St. Lucia,1984,124292
5297,Liechtenstein,1984,27036
5298,Sri Lanka,1984,15948487
5299,Lesotho,1984,1489691
5300,Lithuania,1984,3514205
5301,Luxembourg,1984,365998
5302,Latvia,1984,2562047
5303,"Macao SAR, China",1984,271918
5304,St. Martin (French part),1984,9061
5305,Morocco,1984,22002643
5306,Monaco,1984,28510
5307,Moldova,1984,3536000
5308,Madagascar,1984,9780872
5309,Maldives,1984,182850
5310,Mexico,1984,74352631
5311,Marshall Islands,1984,36557
5312,North Macedonia,1984,1974415
5313,Mali,1984,7694855
5314,Malta,1984,330593
5315,Myanmar,1984,37241527
5316,Montenegro,1984,600884
5317,Mongolia,1984,1871090
5318,Northern Mariana Islands,1984,25500
5319,Mozambique,1984,12636116
5320,Mauritania,1984,1730738
5321,Mauritius,1984,1012221
5322,Malawi,1984,6964607
5323,Malaysia,1984,15192298
5324,Namibia,1984,1162279
5325,New Caledonia,1984,151650
5326,Niger,1984,6719309
5327,Nigeria,1984,81448755
5328,Nicaragua,1984,3642976
5329,Netherlands,1984,14424211
5330,Norway,1984,4140099
5331,Nepal,1984,16477473
5332,Nauru,1984,8328
5333,New Zealand,1984,3227100
5334,Oman,1984,1431070
5335,Pakistan,1984,89213706
5336,Panama,1984,2170325
5337,Peru,1984,19319746
5338,Philippines,1984,52827040
5339,Palau,1984,13195
5340,Papua New Guinea,1984,3975956
5341,Poland,1984,36904134
5342,Puerto Rico,1984,3344190
5343,"Korea, Dem. People’s Rep.",1984,18590138
5344,Portugal,1984,9996232
5345,Paraguay,1984,3571272
5346,Pacific island small states,1984,1555389
5347,French Polynesia,1984,172249
5348,Qatar,1984,341272
5349,Romania,1984,22655940
5350,Russian Federation,1984,142745000
5351,Rwanda,1984,5902843
5352,Saudi Arabia,1984,12418834
5353,Sudan,1984,16657959
5354,Senegal,1984,6277424
5355,Singapore,1984,2732221
5356,Solomon Islands,1984,262687
5357,Sierra Leone,1984,3707510
5358,El Salvador,1984,4871035
5359,San Marino,1984,22549
5360,Somalia,1984,6614715
5361,South Sudan,1984,5096482
5362,Sao Tome and Principe,1984,102829
5363,Suriname,1984,364733
5364,Slovak Republic,1984,5127097
5365,Slovenia,1984,1932154
