,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
13566,Aruba,ABW,2011,2637988827.0,25849.96401
13567,Africa Eastern and Southern,AFE,2011,964418000000.0,1810.229164
13568,Afghanistan,AFG,2011,17805113119.0,591.1900302
13569,Africa Western and Central,AFW,2011,670983000000.0,1862.365107
13570,Angola,AGO,2011,109437000000.0,4518.31335
13571,Albania,ALB,2011,12890764531.0,4437.142612
13572,Andorra,AND,2011,3629133574.0,43333.97304
13573,Arab World,ARB,2011,2547960000000.0,7016.136647
13574,United Arab Emirates,ARE,2011,350666000000.0,39194.67527
13575,Argentina,ARG,2011,530163000000.0,12848.8642
13576,Armenia,ARM,2011,10142111334.0,3525.807198
13577,American Samoa,ASM,2011,570000000.0,10223.29836
13578,Antigua and Barbuda,ATG,2011,1137637037.0,12746.63347
13579,Australia,AUS,2011,1397910000000.0,62574.1457
13580,Austria,AUT,2011,431685000000.0,51442.27625
13581,Azerbaijan,AZE,2011,65951627200.0,7189.691229
13582,Burundi,BDI,2011,2235820868.0,249.5779794
13583,Belgium,BEL,2011,523330000000.0,47410.56693
13584,Benin,BEN,2011,10693321954.0,1130.273251
13585,Burkina Faso,BFA,2011,12080296644.0,751.1727704
13586,Bangladesh,BGD,2011,128638000000.0,861.7621622
13587,Bulgaria,BGR,2011,57678241024.0,7849.165283
13588,Bahrain,BHR,2011,28776595745.0,22514.20272
13589,"Bahamas, The",BHS,2011,10070450000.0,28005.9124
13590,Bosnia and Herzegovina,BIH,2011,18644723861.0,5092.554725
13591,Belarus,BLR,2011,61757788945.0,6527.173869
13592,Belize,BLZ,2011,1466822039.0,4441.738755
13593,Bermuda,BMU,2011,6312691000.0,97774.16207
13594,Bolivia,BOL,2011,23963033429.0,2346.337844
13595,Brazil,BRA,2011,2616160000000.0,13245.38737
13596,Barbados,BRB,2011,4657699461.0,16459.05805
13597,Brunei Darussalam,BRN,2011,18525319978.0,47055.96064
13598,Bhutan,BTN,2011,1777101317.0,2563.261224
13599,Botswana,BWA,2011,15351972361.0,7617.310041
13600,Central African Republic,CAF,2011,2437982840.0,551.7497219
13601,Canada,CAN,2011,1793330000000.0,52223.69611
13602,Central Europe and the Baltics,CEB,2011,1449340000000.0,13912.67053
13603,Switzerland,CHE,2011,722038000000.0,91254.03476
13604,Channel Islands,CHI,2011,,
13605,Chile,CHL,2011,251225000000.0,14577.63266
13606,China,CHN,2011,7551500000000.0,5614.352135
13607,Cote d'Ivoire,CIV,2011,36693712825.0,1744.938897
13608,Cameroon,CMR,2011,30630912185.0,1465.145788
13609,"Congo, Dem. Rep.",COD,2011,25839749199.0,387.082477
13610,"Congo, Rep.",COG,2011,15655383586.0,3562.217615
13611,Colombia,COL,2011,334944000000.0,7335.166934
13612,Comoros,COM,2011,1023086184.0,1447.945144
13613,Cabo Verde,CPV,2011,1865915544.0,3740.374103
13614,Costa Rica,CRI,2011,42762617082.0,9229.834517
13615,Caribbean small states,CSS,2011,69730495218.0,9929.770862
13616,Cuba,CUB,2011,68990000000.0,6139.718783
13617,Curacao,CUW,2011,2933128492.0,19446.45657
13618,Cayman Islands,CYM,2011,4186223865.0,72329.6623
13619,Cyprus,CYP,2011,27565469098.0,32396.38672
13620,Czech Republic,CZE,2011,229563000000.0,21871.26608
13621,Germany,DEU,2011,3749310000000.0,46705.8958
13622,Djibouti,DJI,2011,1239144502.0,1451.548081
13623,Dominica,DMA,2011,501025925.9,7065.460372
13624,Denmark,DNK,2011,344003000000.0,61753.64713
13625,Dominican Republic,DOM,2011,58029750746.0,5913.426649
13626,Algeria,DZA,2011,200013000000.0,5455.679403
13627,East Asia & Pacific (excluding high income),EAP,2011,9645510000000.0,4869.113994
13628,Early-demographic dividend,EAR,2011,9720070000000.0,3293.350765
13629,East Asia & Pacific,EAS,2011,19788700000000.0,8903.490987
13630,Europe & Central Asia (excluding high income),ECA,2011,3670010000000.0,9654.38147
13631,Europe & Central Asia,ECS,2011,23314100000000.0,26191.56727
13632,Ecuador,ECU,2011,79276664000.0,5200.555108
13633,"Egypt, Arab Rep.",EGY,2011,235990000000.0,2791.810766
13634,Euro area,EMU,2011,13637400000000.0,40657.60014
13635,Eritrea,ERI,2011,2065001626.0,642.5082588
13636,Spain,ESP,2011,1480710000000.0,31677.90031
13637,Estonia,EST,2011,23213994093.0,17487.80478
13638,Ethiopia,ETH,2011,31952763089.0,354.4795719
13639,European Union,EUU,2011,15759500000000.0,35756.32903
13640,Fragile and conflict affected situations,FCS,2011,1585690000000.0,2013.805525
13641,Finland,FIN,2011,275604000000.0,51148.93164
13642,Fiji,FJI,2011,3774530616.0,4371.447385
13643,France,FRA,2011,2865160000000.0,43848.10605
13644,Faroe Islands,FRO,2011,2499152495.0,52267.12318
13645,"Micronesia, Fed. Sts.",FSM,2011,311301600.0,3009.256825
13646,Gabon,GAB,2011,18210308748.0,10809.68495
13647,United Kingdom,GBR,2011,2674890000000.0,42284.88449
13648,Georgia,GEO,2011,15107441447.0,4021.743306
13649,Ghana,GHA,2011,39337314810.0,1549.462719
13650,Gibraltar,GIB,2011,,
13651,Guinea,GIN,2011,6785137173.0,651.1361134
13652,"Gambia, The",GMB,2011,1409694554.0,762.7631177
13653,Guinea-Bissau,GNB,2011,1099818652.0,703.6605673
13654,Equatorial Guinea,GNQ,2011,21357344847.0,21641.69508
13655,Greece,GRC,2011,282996000000.0,25483.88256
13656,Grenada,GRD,2011,778655925.9,7291.74167
13657,Greenland,GRL,2011,2684467376.0,47186.98147
13658,Guatemala,GTM,2011,46876114650.0,3228.045741
13659,Guam,GUM,2011,4984000000.0,31210.47029
13660,Guyana,GUY,2011,3691384318.0,4908.566448
13661,High income,HIC,2011,49401000000000.0,41742.15873
13662,"Hong Kong SAR, China",HKG,2011,248514000000.0,35142.48793
13663,Honduras,HND,2011,17710315006.0,2088.315547
13664,Heavily indebted poor countries (HIPC),HPC,2011,583029000000.0,908.2565059
13665,Croatia,HRV,2011,63169910822.0,14757.18034
13666,Haiti,HTI,2011,13008754111.0,1287.95465
13667,Hungary,HUN,2011,142000000000.0,14240.2575
13668,IBRD only,IBD,2011,23788700000000.0,5319.547737
13669,IDA & IBRD total,IBT,2011,25494100000000.0,4343.996248
13670,IDA total,IDA,2011,1705350000000.0,1220.833482
13671,IDA blend,IDB,2011,814256000000.0,1742.589635
13672,Indonesia,IDN,2011,892969000000.0,3643.047176
13673,IDA only,IDX,2011,891297000000.0,958.7904642
13674,Isle of Man,IMN,2011,6566098382.0,77349.22524
13675,India,IND,2011,1823050000000.0,1458.104066
13676,Not classified,INX,2011,,
13677,Ireland,IRL,2011,238976000000.0,52177.11268
13678,"Iran, Islamic Rep.",IRN,2011,626133000000.0,8389.273913
13679,Iraq,IRQ,2011,185750000000.0,6045.494567
13680,Iceland,ISL,2011,15221622926.0,47714.59223
