,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
14098,Aruba,ABW,2013,2727932961.0,26442.4268
14099,Africa Eastern and Southern,AFE,2013,983937000000.0,1748.905594
14100,Afghanistan,AFG,2013,20146404996.0,624.3154545
14101,Africa Western and Central,AFW,2013,820793000000.0,2157.494584
14102,Angola,AGO,2013,133402000000.0,5127.717243
14103,Albania,ALB,2013,12776220507.0,4413.062005
14104,Andorra,AND,2013,3193512950.0,39538.35521
14105,Arab World,ARB,2013,2834610000000.0,7465.455471
14106,United Arab Emirates,ARE,2013,390108000000.0,42412.63649
14107,Argentina,ARG,2013,552025000000.0,13080.25473
14108,Armenia,ARM,2013,11121465767.0,3838.17388
14109,American Samoa,ASM,2013,638000000.0,11450.7242
14110,Antigua and Barbuda,ATG,2013,1181448148.0,12910.59063
14111,Australia,AUS,2013,1576340000000.0,68156.62792
14112,Austria,AUT,2013,430191000000.0,50731.12725
14113,Azerbaijan,AZE,2013,74164435946.0,7875.756953
14114,Burundi,BDI,2013,2451606684.0,256.9736979
14115,Belgium,BEL,2013,521791000000.0,46757.95186
14116,Benin,BEN,2013,12517845732.0,1251.209767
14117,Burkina Faso,BFA,2013,13444301139.0,787.4694383
14118,Bangladesh,BGD,2013,149990000000.0,981.8608514
14119,Bulgaria,BGR,2013,55810138436.0,7681.93462
14120,Bahrain,BHR,2013,32539468085.0,24744.29696
14121,"Bahamas, The",BHS,2013,10562800000.0,28768.77237
14122,Bosnia and Herzegovina,BIH,2013,18172335776.0,5129.663534
14123,Belarus,BLR,2013,75527984234.0,7998.125239
14124,Belize,BLZ,2013,1581844936.0,4575.680956
14125,Bermuda,BMU,2013,6465756000.0,99471.6389
14126,Bolivia,BOL,2013,30659338886.0,2908.200371
14127,Brazil,BRA,2013,2472820000000.0,12300.38671
14128,Barbados,BRB,2013,4677248302.0,16452.15271
14129,Brunei Darussalam,BRN,2013,18093829923.0,44740.85942
14130,Bhutan,BTN,2013,1756215665.0,2472.724753
14131,Botswana,BWA,2013,14901750991.0,7224.912737
14132,Central African Republic,CAF,2013,1691544192.0,380.2979111
14133,Canada,CAN,2013,1846600000000.0,52635.17496
14134,Central Europe and the Baltics,CEB,2013,1422760000000.0,13718.184
14135,Switzerland,CHE,2013,712748000000.0,88109.48675
14136,Channel Islands,CHI,2013,,
14137,Chile,CHL,2013,277239000000.0,15777.78151
14138,China,CHN,2013,9570410000000.0,7020.338485
14139,Cote d'Ivoire,CIV,2013,42760237561.0,1935.946845
