,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
9907,Europe & Central Asia,ECS,1997,10521100000000.0,12259.9714
9908,Ecuador,ECU,1997,28162053027.0,2356.369857
9909,"Egypt, Arab Rep.",EGY,1997,78436578171.0,1208.71992
9910,Euro area,EMU,1997,6952260000000.0,21810.20977
9911,Eritrea,ERI,1997,686490090.1,312.724395
9912,Spain,ESP,1997,590077000000.0,14730.79718
9913,Estonia,EST,1997,5154420649.0,3682.952301
9914,Ethiopia,ETH,1997,8589211390.0,141.5086199
9915,European Union,EUU,1997,7733760000000.0,18089.0601
9916,Fragile and conflict affected situations,FCS,1997,379225000000.0,662.2219701
9917,Finland,FIN,1997,126912000000.0,24691.87281
9918,Fiji,FJI,1997,2090184941.0,2636.67216
9919,France,FRA,1997,1452880000000.0,24228.94639
9920,Faroe Islands,FRO,1997,,
9921,"Micronesia, Fed. Sts.",FSM,1997,206626300.0,1904.863883
9922,Gabon,GAB,1997,5326816859.0,4667.193121
9923,United Kingdom,GBR,1997,1559570000000.0,26742.98485
9924,Georgia,GEO,1997,3510520231.0,807.0322858
9925,Ghana,GHA,1997,6891308594.0,384.7963283
9926,Gibraltar,GIB,1997,,
9927,Guinea,GIN,1997,3783700462.0,493.8221614
9928,"Gambia, The",GMB,1997,803630742.5,669.401096
9929,Guinea-Bissau,GNB,1997,268550998.2,237.1300773
9930,Equatorial Guinea,GNQ,1997,442337849.5,824.5510831
9931,Greece,GRC,1997,143158000000.0,13427.83251
9932,Grenada,GRD,1997,392190592.6,3861.397822
9933,Greenland,GRL,1997,1072147778.0,19145.49604
9934,Guatemala,GTM,1997,17790026222.0,1649.001602
9935,Guam,GUM,1997,,
9936,Guyana,GUY,1997,749138009.6,988.3413168
9937,High income,HIC,1997,25783700000000.0,23870.78091
9938,"Hong Kong SAR, China",HKG,1997,177353000000.0,27330.03335
9939,Honduras,HND,1997,5737099650.0,948.9547702
9940,Heavily indebted poor countries (HIPC),HPC,1997,152990000000.0,351.91368
9941,Croatia,HRV,1997,24091170703.0,5312.369502
9942,Haiti,HTI,1997,3338938830.0,415.7707421
9943,Hungary,HUN,1997,47296952929.0,4596.182622
9944,IBRD only,IBD,1997,5686200000000.0,1479.909859
9945,IDA & IBRD total,IBT,1997,6145270000000.0,1268.589646
9946,IDA total,IDA,1997,458023000000.0,457.1506322
9947,IDA blend,IDB,1997,176072000000.0,526.5329221
9948,Indonesia,IDN,1997,215749000000.0,1063.712376
9949,IDA only,IDX,1997,282809000000.0,423.6792343
9950,Isle of Man,IMN,1997,1180968165.0,15991.22782
9951,India,IND,1997,415868000000.0,415.4937978
9952,Not classified,INX,1997,,
9953,Ireland,IRL,1997,82856648758.0,22551.11391
9954,"Iran, Islamic Rep.",IRN,1997,113919000000.0,1804.336763
9955,Iraq,IRQ,1997,20764857056.0,968.5291421
9956,Iceland,ISL,1997,7569666974.0,27919.16355
9957,Israel,ISR,1997,114753000000.0,19663.03842
9958,Italy,ITA,1997,1241880000000.0,21829.34582
9959,Jamaica,JAM,1997,8400033894.0,3250.895306
9960,Jordan,JOR,1997,7246188575.0,1494.510627
9961,Japan,JPN,1997,4492450000000.0,35638.23196
9962,Kazakhstan,KAZ,1997,22165932063.0,1445.503237
9963,Kenya,KEN,1997,13115773738.0,445.8772551
9964,Kyrgyz Republic,KGZ,1997,1767864036.0,376.4296133
9965,Cambodia,KHM,1997,3443413389.0,304.7647688
9966,Kiribati,KIR,1997,67537479.59,842.2392327
9967,St. Kitts and Nevis,KNA,1997,374641308.0,8741.659658
9968,"Korea, Rep.",KOR,1997,569755000000.0,12398.48003
9969,Kuwait,KWT,1997,30355093966.0,17748.84942
9970,Latin America & Caribbean (excluding high income),LAC,1997,1999390000000.0,4463.134768
9971,Lao PDR,LAO,1997,1747011857.0,345.9218442
9972,Lebanon,LBN,1997,15751867489.0,4305.641769
9973,Liberia,LBR,1997,,
9974,Libya,LBY,1997,30698633109.0,5998.160438
9975,St. Lucia,LCA,1997,805925925.9,5340.086973
9976,Latin America & Caribbean,LCN,1997,2280060000000.0,4579.452909
9977,Least developed countries: UN classification,LDC,1997,181461000000.0,297.5701687
9978,Low income,LIC,1997,158386000000.0,432.6236786
9979,Liechtenstein,LIE,1997,2298410391.0,72208.93467
9980,Sri Lanka,LKA,1997,15091913884.0,817.0644817
9981,Lower middle income,LMC,1997,1465410000000.0,634.4467283
9982,Low & middle income,LMY,1997,5745770000000.0,1204.738142
9983,Lesotho,LSO,1997,997996028.6,507.0978889
9984,Late-demographic dividend,LTE,1997,3483800000000.0,1746.912862
9985,Lithuania,LTU,1997,10118631852.0,2830.278071
9986,Luxembourg,LUX,1997,19563836265.0,46641.64088
9987,Latvia,LVA,1997,6527926446.0,2683.241368
9988,"Macao SAR, China",MAC,1997,7267563603.0,18107.65985
9989,St. Martin (French part),MAF,1997,,
9990,Morocco,MAR,1997,39147844526.0,1396.769653
9991,Monaco,MCO,1997,2840175545.0,90833.29746
9992,Moldova,MDA,1997,1930081169.0,657.4911903
9993,Madagascar,MDG,1997,4262965282.0,297.1150598
9994,Maldives,MDV,1997,508223602.4,1926.286035
9995,Middle East & North Africa,MEA,1997,879600000000.0,2952.74938
9996,Mexico,MEX,1997,500413000000.0,5289.167653
9997,Marshall Islands,MHL,1997,110705600.0,2194.232256
9998,Middle income,MIC,1997,5589440000000.0,1269.403098
9999,North Macedonia,MKD,1997,3912986091.0,1959.560738
10000,Mali,MLI,1997,2697105822.0,267.1893038
10001,Malta,MLT,1997,3793418418.0,9909.894481
10002,Myanmar,MMR,1997,5633070603.0,125.1036646
10003,Middle East & North Africa (excluding high income),MNA,1997,452411000000.0,1710.409931
10004,Montenegro,MNE,1997,,
10005,Mongolia,MNG,1997,1180934203.0,505.5923093
10006,Northern Mariana Islands,MNP,1997,,
10007,Mozambique,MOZ,1997,4648832184.0,283.5142141
10008,Mauritania,MRT,1997,2072001067.0,851.4255276
10009,Mauritius,MUS,1997,4187367602.0,3646.630626
10010,Malawi,MWI,1997,2663234934.0,259.4504941
10011,Malaysia,MYS,1997,100005000000.0,4637.865661
10012,North America,NAC,1997,9235470000000.0,30518.03962
10013,Namibia,NAM,1997,4154955686.0,2446.928578
10014,New Caledonia,NCL,1997,3291130072.0,16339.80117
10015,Niger,NER,1997,2290318800.0,225.0220766
10016,Nigeria,NGA,1997,54457835193.0,479.9837641
10017,Nicaragua,NIC,1997,4389965591.0,909.3364921
10018,Netherlands,NLD,1997,416813000000.0,26700.53713
10019,Norway,NOR,1997,161357000000.0,36629.0309
10020,Nepal,NPL,1997,4918691917.0,217.7879819
10021,Nauru,NRU,1997,,
10022,New Zealand,NZL,1997,66075143415.0,17474.18703
10023,OECD members,OED,1997,25479200000000.0,21686.90855
10024,Oman,OMN,1997,15837451235.0,7039.621237
10025,Other small states,OSS,1997,76863051372.0,3880.092798
10026,Pakistan,PAK,1997,62433300338.0,476.3812276
10027,Panama,PAN,1997,10677286100.0,3741.28733
10028,Peru,PER,1997,58147522523.0,2306.438527
10029,Philippines,PHL,1997,94106183450.0,1288.580731
10030,Palau,PLW,1997,,
10031,Papua New Guinea,PNG,1997,4936615299.0,906.3609204
10032,Poland,POL,1997,159358000000.0,4123.135618
10033,Pre-demographic dividend,PRE,1997,212322000000.0,417.9823348
10034,Puerto Rico,PRI,1997,48187039000.0,12817.64496
10035,"Korea, Dem. People's Rep.",PRK,1997,,
10036,Portugal,PRT,1997,117017000000.0,11575.50711
10037,Paraguay,PRY,1997,9965225678.0,1993.804376
10038,West Bank and Gaza,PSE,1997,3759800000.0,1389.164971
10039,Pacific island small states,PSS,1997,3986153102.0,2105.246172
10040,Post-demographic dividend,PST,1997,24600500000000.0,24461.02385
10041,French Polynesia,PYF,1997,3566672622.0,15722.32635
10042,Qatar,QAT,1997,11297802115.0,21104.76372
10043,Romania,ROU,1997,35574916295.0,1577.323357
10044,Russian Federation,RUS,1997,404929000000.0,2737.572021
10045,Rwanda,RWA,1997,1851558302.0,288.4093021
10046,South Asia,SAS,1997,550712000000.0,419.3197881
10047,Saudi Arabia,SAU,1997,165964000000.0,8551.676059
10048,Sudan,SDN,1997,11681494637.0,378.9547729
10049,Senegal,SEN,1997,6041478436.0,661.6537598
10050,Singapore,SGP,1997,100124000000.0,26375.97195
10051,Solomon Islands,SLB,1997,526559955.9,1385.691388
10052,Sierra Leone,SLE,1997,850218033.6,196.1153817
10053,El Salvador,SLV,1997,10221705900.0,1778.836337
10054,San Marino,SMR,1997,,
10055,Somalia,SOM,1997,,
10056,Serbia,SRB,1997,25676488000.0,3380.041416
10057,Sub-Saharan Africa (excluding high income),SSA,1997,407305000000.0,662.3100498
10058,South Sudan,SSD,1997,,
10059,Sub-Saharan Africa,SSF,1997,407872000000.0,663.1478519
10060,Small states,SST,1997,108978000000.0,3880.747475
10061,Sao Tome and Principe,STP,1997,,
10062,Suriname,SUR,1997,926422500.0,2039.836843
10063,Slovak Republic,SVK,1997,27706028096.0,5146.671078
10064,Slovenia,SVN,1997,20763101741.0,10454.96564
10065,Sweden,SWE,1997,268146000000.0,30312.4876
10066,Eswatini,SWZ,1997,1716699913.0,1781.888523
10067,Sint Maarten (Dutch part),SXM,1997,,
10068,Seychelles,SYC,1997,562958836.5,7280.989621
10069,Syrian Arab Republic,SYR,1997,66420400891.0,4376.873332
10070,Turks and Caicos Islands,TCA,1997,,
10071,Chad,TCD,1997,1544689503.0,205.8626958
10072,East Asia & Pacific (IDA & IBRD countries),TEA,1997,1569690000000.0,903.4777812
10073,Europe & Central Asia (IDA & IBRD countries),TEC,1997,980367000000.0,2256.455879
10074,Togo,TGO,1997,1498950899.0,334.1438424
10075,Thailand,THA,1997,150181000000.0,2468.18473
10076,Tajikistan,TJK,1997,921572114.5,155.1885177
10077,Turkmenistan,TKM,1997,2450349634.0,562.6358909
10078,Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,2187040000000.0,4536.370338
10079,Timor-Leste,TLS,1997,,
10080,Middle East & North Africa (IDA & IBRD countries),TMN,1997,448651000000.0,1713.731028
10081,Tonga,TON,1997,214991452.3,2225.100675
10082,South Asia (IDA & IBRD),TSA,1997,550712000000.0,419.3197881
10083,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,407872000000.0,663.1478519
10084,Trinidad and Tobago,TTO,1997,5737751332.0,4554.356458
10085,Tunisia,TUN,1997,20746360430.0,2208.206243
10086,Turkiye,TUR,1997,189835000000.0,3144.385703
10087,Tuvalu,TUV,1997,12700905.45,1361.589349
10088,Tanzania,TZA,1997,7683852497.0,253.4759827
10089,Uganda,UGA,1997,6269333313.0,289.5044945
10090,Ukraine,UKR,1997,50150400172.0,991.2203979
10091,Upper middle income,UMC,1997,4124020000000.0,1969.955467
10092,Uruguay,URY,1997,23969823010.0,7329.866939
10093,United States,USA,1997,8577550000000.0,31459.13898
10094,Uzbekistan,UZB,1997,14744603774.0,623.0026524
10095,St. Vincent and the Grenadines,VCT,1997,347770370.4,3223.229718
10096,"Venezuela, RB",VEN,1997,85843534589.0,3758.844934
10097,British Virgin Islands,VGB,1997,,
10098,Virgin Islands (U.S.),VIR,1997,,
10099,Vietnam,VNM,1997,26843700442.0,348.0174071
10100,Vanuatu,VUT,1997,272771209.1,1559.43224
10101,World,WLD,1997,31620400000000.0,5384.692144
10102,Samoa,WSM,1997,285475591.9,1659.114822
10103,Kosovo,XKX,1997,,
10104,"Yemen, Rep.",YEM,1997,6838557384.0,428.0605956
10105,South Africa,ZAF,1997,168977000000.0,3930.836564
10106,Zambia,ZMB,1997,4303281932.0,448.3701601
10107,Zimbabwe,ZWE,1997,8529571600.0,731.947626
