,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
10374,Aruba,ABW,1999,1722905028.0,19356.52606
10375,Africa Eastern and Southern,AFE,1999,262172000000.0,675.7398763
10376,Afghanistan,AFG,1999,,
10377,Africa Western and Central,AFW,1999,137521000000.0,528.5806067
10378,Angola,AGO,1999,6152922943.0,387.7842672
10379,Albania,ALB,1999,3212121651.0,1033.242532
10380,Andorra,AND,1999,1239876305.0,19262.30899
10381,Arab World,ARB,1999,712839000000.0,2579.069902
10382,United Arab Emirates,ARE,1999,84445473111.0,28470.88586
10383,Argentina,ARG,1999,283523000000.0,7774.736203
10384,Armenia,ARM,1999,1845482173.0,597.4328988
10385,American Samoa,ASM,1999,,
10386,Antigua and Barbuda,ATG,1999,766200000.0,10260.59941
10387,Australia,AUS,1999,389099000000.0,20558.9604
10388,Austria,AUT,1999,217259000000.0,27183.47593
10389,Azerbaijan,AZE,1999,4581432039.0,573.9165123
10390,Burundi,BDI,1999,808077223.4,128.9389187
10391,Belgium,BEL,1999,258246000000.0,25252.80191
10392,Benin,BEN,1999,3677394292.0,551.8214294
10393,Burkina Faso,BFA,1999,3389566983.0,300.4217239
10394,Bangladesh,BGD,1999,51270569884.0,409.5431838
10395,Bulgaria,BGR,1999,13627323285.0,1659.718346
10396,Bahrain,BHR,1999,6621010372.0,10401.56215
10397,"Bahamas, The",BHS,1999,7683870000.0,26130.01296
10398,Bosnia and Herzegovina,BIH,1999,4685733115.0,1251.747595
10399,Belarus,BLR,1999,12138486532.0,1210.61172
10400,Belize,BLZ,1999,732732350.0,3066.095138
10401,Bermuda,BMU,1999,3324433000.0,54245.45974
10402,Bolivia,BOL,1999,8285075838.0,1003.392226
10403,Brazil,BRA,1999,599642000000.0,3479.843833
10404,Barbados,BRB,1999,2951822205.0,10914.28224
10405,Brunei Darussalam,BRN,1999,4600000000.0,14101.17285
10406,Bhutan,BTN,1999,399268801.7,690.9127435
10407,Botswana,BWA,1999,5484257417.0,3405.821058
10408,Central African Republic,CAF,1999,999477510.7,280.9084242
10409,Canada,CAN,1999,678412000000.0,22315.24667
10410,Central Europe and the Baltics,CEB,1999,434972000000.0,3988.341046
10411,Switzerland,CHE,1999,298520000000.0,41786.23414
10412,Channel Islands,CHI,1999,6263177944.0,42446.97122
10413,Chile,CHL,1999,75596103237.0,4985.629188
10414,China,CHN,1999,1094000000000.0,873.2870617
10415,Cote d'Ivoire,CIV,1999,18870992456.0,1177.040794
10416,Cameroon,CMR,1999,11565827386.0,765.3103315
10417,"Congo, Dem. Rep.",COD,1999,4711259427.0,102.5979732
10418,"Congo, Rep.",COG,1999,2354772959.0,774.9961029
10419,Colombia,COL,1999,86186158685.0,2209.93165
10420,Comoros,COM,1999,382454989.9,723.1782555
10421,Cabo Verde,CPV,1999,592416703.1,1408.986203
10422,Costa Rica,CRI,1999,14254866281.0,3668.802068
10423,Caribbean small states,CSS,1999,31944649113.0,4938.52388
10424,Cuba,CUB,1999,28364615200.0,2558.904101
10425,Curacao,CUW,1999,,
10426,Cayman Islands,CYM,1999,,
10427,Cyprus,CYP,1999,10497908306.0,15287.91895
10428,Czech Republic,CZE,1999,65173130995.0,6337.41912
10429,Germany,DEU,1999,2194950000000.0,26734.94254
10430,Djibouti,DJI,1999,536080148.1,765.8583232
10431,Dominica,DMA,1999,331759259.3,4751.092101
10432,Denmark,DNK,1999,177965000000.0,33440.79481
10433,Dominican Republic,DOM,1999,22136621337.0,2653.225124
10434,Algeria,DZA,1999,48640653469.0,1588.348908
10435,East Asia & Pacific (excluding high income),EAP,1999,1575690000000.0,876.0377584
10436,Early-demographic dividend,EAR,1999,3108670000000.0,1280.023111
10437,East Asia & Pacific,EAS,1999,7738650000000.0,3814.678023
10438,Europe & Central Asia (excluding high income),ECA,1999,591787000000.0,1603.690009
10439,Europe & Central Asia,ECS,1999,10674800000000.0,12408.06447
10440,Ecuador,ECU,1999,19645272636.0,1578.934298
10441,"Egypt, Arab Rep.",EGY,1999,90710704807.0,1343.551963
10442,Euro area,EMU,1999,7116180000000.0,22220.08207
10443,Eritrea,ERI,1999,688921325.7,307.9099092
10444,Spain,ESP,1999,634908000000.0,15720.6405
10445,Estonia,EST,1999,5756912266.0,4140.936602
10446,Ethiopia,ETH,1999,7700833482.0,119.6840763
10447,European Union,EUU,1999,7925750000000.0,18482.89392
10448,Fragile and conflict affected situations,FCS,1999,427533000000.0,715.9599814
10449,Finland,FIN,1999,135264000000.0,26186.19001
10450,Fiji,FJI,1999,1936484565.0,2401.686422
10451,France,FRA,1999,1493150000000.0,24681.53701
10452,Faroe Islands,FRO,1999,1131532926.0,24371.77837
10453,"Micronesia, Fed. Sts.",FSM,1999,220140500.0,2042.707086
10454,Gabon,GAB,1999,4662992036.0,3888.879467
10455,United Kingdom,GBR,1999,1685760000000.0,28726.85721
10456,Georgia,GEO,1999,2800049395.0,673.5434387
10457,Ghana,GHA,1999,7719354839.0,410.3340116
10458,Gibraltar,GIB,1999,,
10459,Guinea,GIN,1999,3461282543.0,429.7196923
10460,"Gambia, The",GMB,1999,814723460.1,637.9390629
10461,Guinea-Bissau,GNB,1999,224446663.8,190.6723062
10462,Equatorial Guinea,GNQ,1999,621117885.7,1067.643955
10463,Greece,GRC,1999,142589000000.0,13249.66332
10464,Grenada,GRD,1999,482009370.4,4705.790063
10465,Greenland,GRL,1999,1131561595.0,20170.43842
10466,Guatemala,GTM,1999,18318412251.0,1619.510736
10467,Guam,GUM,1999,,
10468,Guyana,GUY,1999,694754988.3,926.7403362
10469,High income,HIC,1999,27185800000000.0,24858.52869
10470,"Hong Kong SAR, China",HKG,1999,165768000000.0,25091.6666
10471,Honduras,HND,1999,6414520530.0,1002.716922
10472,Heavily indebted poor countries (HIPC),HPC,1999,162648000000.0,354.4554995
10473,Croatia,HRV,1999,23677307509.0,5246.935968
10474,Haiti,HTI,1999,4153736347.0,499.3029687
10475,Hungary,HUN,1999,49073380174.0,4793.478522
10476,IBRD only,IBD,1999,5376600000000.0,1364.462235
10477,IDA & IBRD total,IBT,1999,5858650000000.0,1173.44377
