,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
6384,Aruba,ABW,1984,,
6385,Africa Eastern and Southern,AFE,1984,160134000000.0,626.6736852
6386,Afghanistan,AFG,1984,,
6387,Africa Western and Central,AFW,1984,114263000000.0,656.7127693
6388,Angola,AGO,1984,6131475065.0,637.715098
6389,Albania,ALB,1984,1857338012.0,639.4847358
6390,Andorra,AND,1984,330070689.3,7728.906695
6391,Arab World,ARB,1984,425900000000.0,2289.35137
6392,United Arab Emirates,ARE,1984,41807954236.0,32309.83271
6393,Argentina,ARG,1984,79092001998.0,2659.708242
6394,Armenia,ARM,1984,,
6395,American Samoa,ASM,1984,,
6396,Antigua and Barbuda,ATG,1984,208372846.3,3372.60207
6397,Australia,AUS,1984,193594000000.0,12454.55172
6398,Austria,AUT,1984,67985344887.0,8991.06504
6399,Azerbaijan,AZE,1984,,
6400,Burundi,BDI,1984,987143931.2,213.6168414
6401,Belgium,BEL,1984,83349530159.0,8457.268803
6402,Benin,BEN,1984,1051133927.0,252.869785
6403,Burkina Faso,BFA,1984,1459880019.0,193.8432731
6404,Bangladesh,BGD,1984,18920840000.0,213.9966386
6405,Bulgaria,BGR,1984,17594944444.0,1963.572676
6406,Bahrain,BHR,1984,3905585106.0,9590.541794
6407,"Bahamas, The",BHS,1984,2041100000.0,8877.705915
6408,Bosnia and Herzegovina,BIH,1984,,
6409,Belarus,BLR,1984,,
6410,Belize,BLZ,1984,214381949.0,1337.03762
6411,Bermuda,BMU,1984,985699968.0,17469.82557
6412,Bolivia,BOL,1984,6169481549.0,1019.054038
6413,Brazil,BRA,1984,188340000000.0,1422.683914
6414,Barbados,BRB,1984,1346890071.0,5271.729836
6415,Brunei Darussalam,BRN,1984,3782523088.0,17337.02648
6416,Bhutan,BTN,1984,160459970.5,355.4158972
6417,Botswana,BWA,1984,1240796365.0,1202.976002
6418,Central African Republic,CAF,1984,637820620.7,257.3536366
6419,Canada,CAN,1984,355373000000.0,13877.91708
6420,Central Europe and the Baltics,CEB,1984,,
6421,Switzerland,CHE,1984,109547000000.0,17005.53424
6422,Channel Islands,CHI,1984,,
6423,Chile,CHL,1984,19622527480.0,1624.631968
6424,China,CHN,1984,259947000000.0,250.713969
6425,Cote d'Ivoire,CIV,1984,6841638715.0,717.8976675
6426,Cameroon,CMR,1984,7311937457.0,749.3390662
6427,"Congo, Dem. Rep.",COD,1984,7857729193.0,269.8427243
6428,"Congo, Rep.",COG,1984,2193581366.0,1098.441641
6429,Colombia,COL,1984,38253120738.0,1304.177177
6430,Comoros,COM,1984,184697210.0,534.6491149
