,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
14896,Aruba,ABW,2016,2983798883.0,28453.71556
14897,Africa Eastern and Southern,AFE,2016,882355000000.0,1446.533624
14898,Afghanistan,AFG,2016,18116562465.0,512.0127781
14899,Africa Western and Central,AFW,2016,690546000000.0,1673.843681
14900,Angola,AGO,2016,49840494026.0,1728.023754
14901,Albania,ALB,2016,11861199831.0,4124.05539
14902,Andorra,AND,2016,2896610480.0,37474.74584
14903,Arab World,ARB,2016,2495860000000.0,6177.227235
14904,United Arab Emirates,ARE,2016,357045000000.0,38141.87689
14905,Argentina,ARG,2016,557531000000.0,12790.24247
14906,Armenia,ARM,2016,10546135160.0,3591.828052
14907,American Samoa,ASM,2016,671000000.0,12038.2497
14908,Antigua and Barbuda,ATG,2016,1436585185.0,15198.74297
14909,Australia,AUS,2016,1206690000000.0,49881.76371
14910,Austria,AUT,2016,395837000000.0,45307.58786
14911,Azerbaijan,AZE,2016,37867518957.0,3880.738731
14912,Burundi,BDI,2016,2639321196.0,251.6514772
14913,Belgium,BEL,2016,476063000000.0,42012.62272
14914,Benin,BEN,2016,11821066153.0,1087.287331
14915,Burkina Faso,BFA,2016,12833363370.0,688.2506963
14916,Bangladesh,BGD,2016,265236000000.0,1678.95323
14917,Bulgaria,BGR,2016,53953897624.0,7569.478815
14918,Bahrain,BHR,2016,32234973404.0,22608.45256
14919,"Bahamas, The",BHS,2016,11834600000.0,31314.84456
14920,Bosnia and Herzegovina,BIH,2016,16914287593.0,4994.971623
14921,Belarus,BLR,2016,47722657821.0,5039.681886
14922,Belize,BLZ,2016,1796928937.0,4877.670506
14923,Bermuda,BMU,2016,6899911000.0,106885.8785
14924,Bolivia,BOL,2016,33941126194.0,3076.656439
14925,Brazil,BRA,2016,1795690000000.0,8710.06329
14926,Barbados,BRB,2016,4832811756.0,16909.88655
14927,Brunei Darussalam,BRN,2016,11400854268.0,27158.40565
14928,Bhutan,BTN,2016,2158972129.0,2930.574923
14929,Botswana,BWA,2016,15082578065.0,6982.917492
14930,Central African Republic,CAF,2016,1825018191.0,402.1916451
14931,Canada,CAN,2016,1527990000000.0,42315.60371
14932,Central Europe and the Baltics,CEB,2016,1321560000000.0,12831.40994
14933,Switzerland,CHE,2016,695601000000.0,83073.28008
14934,Channel Islands,CHI,2016,,
14935,Chile,CHL,2016,249299000000.0,13690.90746
14936,China,CHN,2016,11233300000000.0,8094.363367
14937,Cote d'Ivoire,CIV,2016,47964234560.0,2013.381448
14938,Cameroon,CMR,2016,33814337900.0,1413.255957
14939,"Congo, Dem. Rep.",COD,2016,37134799975.0,471.3188225
14940,"Congo, Rep.",COG,2016,10219341017.0,2051.666176
14941,Colombia,COL,2016,282825000000.0,5870.777957
14942,Comoros,COM,2016,1012835518.0,1273.050952
14943,Cabo Verde,CPV,2016,1663008687.0,3131.017598
14944,Costa Rica,CRI,2016,58847016045.0,12011.22275
14945,Caribbean small states,CSS,2016,69478366695.0,9557.667766
14946,Cuba,CUB,2016,91370000000.0,8060.796598
14947,Curacao,CUW,2016,3014748603.0,18881.83062
14948,Cayman Islands,CYM,2016,4909498943.0,78471.62814
14949,Cyprus,CYP,2016,20953442550.0,24605.91992
14950,Czech Republic,CZE,2016,196272000000.0,18575.23203
14951,Germany,DEU,2016,3469850000000.0,42136.12079
14952,Djibouti,DJI,2016,2604955229.0,2803.689125
14953,Dominica,DMA,2016,576229629.6,8080.968623
14954,Denmark,DNK,2016,313116000000.0,54663.99837
14955,Dominican Republic,DOM,2016,75704720190.0,7280.88361
14956,Algeria,DZA,2016,160034000000.0,3946.452447
14957,East Asia & Pacific (excluding high income),EAP,2016,13612400000000.0,6600.764194
14958,Early-demographic dividend,EAR,2016,10454400000000.0,3303.710575
14959,East Asia & Pacific,EAS,2016,22772100000000.0,9867.865824
14960,Europe & Central Asia (excluding high income),ECA,2016,2777730000000.0,7070.965425
14961,Europe & Central Asia,ECS,2016,20453700000000.0,22455.14736
14962,Ecuador,ECU,2016,99937696000.0,6060.092962
14963,"Egypt, Arab Rep.",EGY,2016,332442000000.0,3519.87324
14964,Euro area,EMU,2016,11972500000000.0,35163.47243
14965,Eritrea,ERI,2016,,
14966,Spain,ESP,2016,1232910000000.0,26523.34822
14967,Estonia,EST,2016,24072829277.0,18295.34293
14968,Ethiopia,ETH,2016,74296618481.0,717.1248698
14969,European Union,EUU,2016,13893200000000.0,31186.51062
14970,Fragile and conflict affected situations,FCS,2016,1508060000000.0,1709.943472
14971,Finland,FIN,2016,240771000000.0,43814.02651
14972,Fiji,FJI,2016,4930204230.0,5651.272721
14973,France,FRA,2016,2472960000000.0,37062.53357
14974,Faroe Islands,FRO,2016,2804863556.0,58224.80551
14975,"Micronesia, Fed. Sts.",FSM,2016,332265200.0,3014.700358
14976,Gabon,GAB,2016,14023890620.0,6984.419712
14977,United Kingdom,GBR,2016,2722850000000.0,41499.5557
14978,Georgia,GEO,2016,15141758567.0,4062.169888
14979,Ghana,GHA,2016,56165172899.0,1971.956935
14980,Gibraltar,GIB,2016,,
14981,Guinea,GIN,2016,8595955581.0,732.2915119
14982,"Gambia, The",GMB,2016,1484579844.0,690.7804932
14983,Guinea-Bissau,GNB,2016,1179004941.0,661.4578387
14984,Equatorial Guinea,GNQ,2016,11240809132.0,9250.316728
14985,Greece,GRC,2016,193148000000.0,17923.96681
14986,Grenada,GRD,2016,1061640741.0,9628.259169
14987,Greenland,GRL,2016,2707146783.0,48181.87419
14988,Guatemala,GTM,2016,66053725049.0,4173.301666
14989,Guam,GUM,2016,5901000000.0,36214.00692
14990,Guyana,GUY,2016,4482697337.0,5811.397924
14991,High income,HIC,2016,49298600000000.0,40475.17746
14992,"Hong Kong SAR, China",HKG,2016,320858000000.0,43733.91636
14993,Honduras,HND,2016,21717622071.0,2342.584904
14994,Heavily indebted poor countries (HIPC),HPC,2016,728869000000.0,987.1093103
14995,Croatia,HRV,2016,52295158344.0,12527.73986
14996,Haiti,HTI,2016,13987693739.0,1290.380508
14997,Hungary,HUN,2016,128636000000.0,13107.37791
14998,IBRD only,IBD,2016,26049400000000.0,5540.167966
14999,IDA & IBRD total,IBT,2016,28148200000000.0,4493.836521
15000,IDA total,IDA,2016,2097400000000.0,1342.913778
15001,IDA blend,IDB,2016,977136000000.0,1861.940378
15002,Indonesia,IDN,2016,931877000000.0,3562.816334
15003,IDA only,IDX,2016,1120260000000.0,1080.258622
15004,Isle of Man,IMN,2016,6846691871.0,82197.12677
15005,India,IND,2016,2294800000000.0,1732.554242
15006,Not classified,INX,2016,,
15007,Ireland,IRL,2016,298928000000.0,62861.63912
15008,"Iran, Islamic Rep.",IRN,2016,457955000000.0,5755.802448
15009,Iraq,IRQ,2016,166602000000.0,4550.658638
15010,Iceland,ISL,2016,20793168031.0,61987.92636
15011,Israel,ISR,2016,319024000000.0,37330.2618
15012,Italy,ITA,2016,1877070000000.0,30960.73151
15013,Jamaica,JAM,2016,14077109397.0,4843.7499
15014,Jordan,JOR,2016,39892551127.0,4175.356602
15015,Japan,JPN,2016,5003680000000.0,39375.47316
15016,Kazakhstan,KAZ,2016,137278000000.0,7714.841844
15017,Kenya,KEN,2016,74815121315.0,1525.235192
15018,Kyrgyz Republic,KGZ,2016,6813092066.0,1120.666513
15019,Cambodia,KHM,2016,20016747754.0,1269.591499
15020,Kiribati,KIR,2016,178509814.1,1586.344978
15021,St. Kitts and Nevis,KNA,2016,1008942296.0,19542.16228
15022,"Korea, Rep.",KOR,2016,1500110000000.0,29288.87044
15023,Kuwait,KWT,2016,109420000000.0,27653.15762
15024,Latin America & Caribbean (excluding high income),LAC,2016,4469550000000.0,7885.57463
15025,Lao PDR,LAO,2016,15912495369.0,2324.400917
15026,Lebanon,LBN,2016,51147308774.0,7617.689634
15027,Liberia,LBR,2016,3398419600.0,740.914906
15028,Libya,LBY,2016,49910960875.0,7687.882134
15029,St. Lucia,LCA,2016,1865513430.0,10362.35158
15030,Latin America & Caribbean,LCN,2016,5247930000000.0,8350.020625
15031,Least developed countries: UN classification,LDC,2016,988285000000.0,1025.998979
15032,Low income,LIC,2016,470793000000.0,764.7048854
15033,Liechtenstein,LIE,2016,6237264055.0,165642.3863
15034,Sri Lanka,LKA,2016,82401038710.0,3886.291502
15035,Lower middle income,LMC,2016,6885320000000.0,2193.471208
15036,Low & middle income,LMY,2016,26903000000000.0,4349.147276
15037,Lesotho,LSO,2016,2114020380.0,1018.784872
15038,Late-demographic dividend,LTE,2016,18570800000000.0,8179.070874
15039,Lithuania,LTU,2016,43047309306.0,15008.31324
15040,Luxembourg,LUX,2016,62216885436.0,106899.2935
15041,Latvia,LVA,2016,28083597512.0,14331.75159
15042,"Macao SAR, China",MAC,2016,45070605746.0,73545.75824
15043,St. Martin (French part),MAF,2016,,
15044,Morocco,MAR,2016,103312000000.0,2896.722168
15045,Monaco,MCO,2016,6472990923.0,170028.6557
15046,Moldova,MDA,2016,8071469355.0,2880.43529
15047,Madagascar,MDG,2016,11848613735.0,475.9555568
15048,Maldives,MDV,2016,4379136462.0,9209.443564
15049,Middle East & North Africa,MEA,2016,3168630000000.0,7307.448457
15050,Mexico,MEX,2016,1078490000000.0,8744.515559
15051,Marshall Islands,MHL,2016,201510900.0,3490.998389
15052,Middle income,MIC,2016,26434300000000.0,4745.70858
15053,North Macedonia,MKD,2016,10672471861.0,5149.589074
15054,Mali,MLI,2016,14026048334.0,780.7235497
15055,Malta,MLT,2016,11668286795.0,25624.53727
15056,Myanmar,MMR,2016,60291736894.0,1136.610627
15057,Middle East & North Africa (excluding high income),MNA,2016,1467440000000.0,3962.898791
15058,Montenegro,MNE,2016,4376929572.0,7033.438006
15059,Mongolia,MNG,2016,11181350461.0,3658.3903
15060,Northern Mariana Islands,MNP,2016,1230000000.0,21891.18479
15061,Mozambique,MOZ,2016,11936993087.0,428.9264503
15062,Mauritania,MRT,2016,6398747532.0,1536.855615
15063,Mauritius,MUS,2016,12232463656.0,9681.618567
15064,Malawi,MWI,2016,5433040160.0,315.7779871
15065,Malaysia,MYS,2016,301255000000.0,9817.78709
15066,North America,NAC,2016,20230000000000.0,56312.43488
15067,Namibia,NAM,2016,10721994677.0,4546.986688
15068,New Caledonia,NCL,2016,8724570250.0,32391.20197
15069,Niger,NER,2016,10398862245.0,500.2149113
