,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
266,Aruba,ABW,1961,,
267,Africa Eastern and Southern,AFE,1961,21808473825.0,162.5559676
268,Afghanistan,AFG,1961,548888895.6,59.86089999
269,Africa Western and Central,AFW,1961,11127894641.0,113.0800619
270,Angola,AGO,1961,,
271,Albania,ALB,1961,,
272,Andorra,AND,1961,,
273,Arab World,ARB,1961,,
274,United Arab Emirates,ARE,1961,,
275,Argentina,ARG,1961,,
276,Armenia,ARM,1961,,
277,American Samoa,ASM,1961,,
278,Antigua and Barbuda,ATG,1961,,
279,Australia,AUS,1961,19683055213.0,1877.616638
280,Austria,AUT,1961,7311749633.0,1031.815004
281,Azerbaijan,AZE,1961,,
282,Burundi,BDI,1961,202999992.0,71.16718821
283,Belgium,BEL,1961,12400145222.0,1350.197673
284,Benin,BEN,1961,235668222.4,95.57223223
285,Burkina Faso,BFA,1961,350247237.1,71.55818009
286,Bangladesh,BGD,1961,4817580184.0,97.5952917
287,Bulgaria,BGR,1961,,
288,Bahrain,BHR,1961,,
289,"Bahamas, The",BHS,1961,190098039.2,1651.317673
290,Bosnia and Herzegovina,BIH,1961,,
291,Belarus,BLR,1961,,
292,Belize,BLZ,1961,29964370.71,316.4136295
293,Bermuda,BMU,1961,89249986.7,1961.538169
294,Bolivia,BOL,1961,406684585.7,109.061304
295,Brazil,BRA,1961,17275940449.0,232.4805462
296,Barbados,BRB,1961,,
297,Brunei Darussalam,BRN,1961,,
298,Bhutan,BTN,1961,,
299,Botswana,BWA,1961,32902336.64,64.17613957
300,Central African Republic,CAF,1961,123134584.5,80.68806373
301,Canada,CAN,1961,40934952064.0,2240.433039
302,Central Europe and the Baltics,CEB,1961,,
303,Switzerland,CHE,1961,10712712465.0,1971.316323
304,Channel Islands,CHI,1961,,
305,Chile,CHL,1961,4609727273.0,555.1344026
306,China,CHN,1961,50056868958.0,75.80583793
307,Cote d'Ivoire,CIV,1961,618245639.2,170.2430505
308,Cameroon,CMR,1961,652777613.6,123.5148081
309,"Congo, Dem. Rep.",COD,1961,3086746857.0,197.3913592
310,"Congo, Rep.",COG,1961,151675739.2,145.4059788
311,Colombia,COL,1961,4540447761.0,274.0522642
312,Comoros,COM,1961,,
313,Cabo Verde,CPV,1961,,
314,Costa Rica,CRI,1961,490325181.6,355.0027488
315,Caribbean small states,CSS,1961,2038301741.0,476.9014839
316,Cuba,CUB,1961,,
317,Curacao,CUW,1961,,
318,Cayman Islands,CYM,1961,,
319,Cyprus,CYP,1961,,
320,Czech Republic,CZE,1961,,
321,Germany,DEU,1961,,
322,Djibouti,DJI,1961,,
323,Dominica,DMA,1961,,
324,Denmark,DNK,1961,,
325,Dominican Republic,DOM,1961,654100200.0,192.0276125
326,Algeria,DZA,1961,2434727330.0,214.7719801
327,East Asia & Pacific (excluding high income),EAP,1961,71614404162.0,80.06175616
328,Early-demographic dividend,EAR,1961,158913000000.0,158.4065674
329,East Asia & Pacific,EAS,1961,155145000000.0,148.6555343
330,Europe & Central Asia (excluding high income),ECA,1961,,
331,Europe & Central Asia,ECS,1961,,
332,Ecuador,ECU,1961,1753850417.0,375.2213046
333,"Egypt, Arab Rep.",EGY,1961,,
334,Euro area,EMU,1961,268965000000.0,1005.022273
335,Eritrea,ERI,1961,,
336,Spain,ESP,1961,13834300571.0,450.0532892
337,Estonia,EST,1961,,
338,Ethiopia,ETH,1961,,
339,European Union,EUU,1961,,
340,Fragile and conflict affected situations,FCS,1961,,
341,Finland,FIN,1961,5921659485.0,1327.427224
342,Fiji,FJI,1961,116987784.9,287.2670559
343,France,FRA,1961,67461644222.0,1428.046001
344,Faroe Islands,FRO,1961,,
345,"Micronesia, Fed. Sts.",FSM,1961,,
346,Gabon,GAB,1961,167637908.5,331.4358018
347,United Kingdom,GBR,1961,77741965703.0,1472.385714
348,Georgia,GEO,1961,,
349,Ghana,GHA,1961,1302521008.0,190.1965043
350,Gibraltar,GIB,1961,,
351,Guinea,GIN,1961,,
352,"Gambia, The",GMB,1961,,
353,Guinea-Bissau,GNB,1961,,
354,Equatorial Guinea,GNQ,1961,,
355,Greece,GRC,1961,4961400439.0,590.7800548
356,Grenada,GRD,1961,,
357,Greenland,GRL,1961,,
358,Guatemala,GTM,1961,1076699900.0,253.22729
359,Guam,GUM,1961,,
360,Guyana,GUY,1961,185848451.3,315.3854595
361,High income,HIC,1961,1131820000000.0,1434.115616
362,"Hong Kong SAR, China",HKG,1961,1383681651.0,436.7544115
363,Honduras,HND,1961,356200000.0,169.9097551
364,Heavily indebted poor countries (HIPC),HPC,1961,17810256436.0,107.5673075
365,Croatia,HRV,1961,,
366,Haiti,HTI,1961,271066000.0,68.76433933
367,Hungary,HUN,1961,,
368,IBRD only,IBD,1961,313138000000.0,161.3815111
369,IDA & IBRD total,IBT,1961,352695000000.0,151.4262558
370,IDA total,IDA,1961,38965513998.0,100.2205381
371,IDA blend,IDB,1961,12910165409.0,104.7299496
372,Indonesia,IDN,1961,,
373,IDA only,IDX,1961,26855051990.0,101.1388026
374,Isle of Man,IMN,1961,,
375,India,IND,1961,39232435784.0,85.35430099
376,Not classified,INX,1961,,
377,Ireland,IRL,1961,2088012282.0,739.2764064
378,"Iran, Islamic Rep.",IRN,1961,4426949095.0,196.9250906
379,Iraq,IRQ,1961,1831700364.0,245.0320867
380,Iceland,ISL,1961,253885656.3,1418.12587
381,Israel,ISR,1961,3138500000.0,1436.384439
382,Italy,ITA,1961,44842760293.0,887.3367446
383,Jamaica,JAM,1961,748028839.4,453.0578344
384,Jordan,JOR,1961,,
385,Japan,JPN,1961,53508617739.0,568.9077427
386,Kazakhstan,KAZ,1961,,
387,Kenya,KEN,1961,792959472.1,94.65129268
388,Kyrgyz Republic,KGZ,1961,,
389,Cambodia,KHM,1961,642857134.3,109.4603502
390,Kiribati,KIR,1961,,
391,St. Kitts and Nevis,KNA,1961,12483229.31,243.8321218
392,"Korea, Rep.",KOR,1961,2417558289.0,93.82864905
393,Kuwait,KWT,1961,,
394,Latin America & Caribbean (excluding high income),LAC,1961,71544948484.0,355.1176621
395,Lao PDR,LAO,1961,,
396,Lebanon,LBN,1961,,
397,Liberia,LBR,1961,,
398,Libya,LBY,1961,,
399,St. Lucia,LCA,1961,,
400,Latin America & Caribbean,LCN,1961,89564538264.0,396.4563778
401,Least developed countries: UN classification,LDC,1961,,
402,Low income,LIC,1961,,
403,Liechtenstein,LIE,1961,,
404,Sri Lanka,LKA,1961,1444327731.0,142.8381424
405,Lower middle income,LMC,1961,96427131270.0,95.34959824
406,Low & middle income,LMY,1961,327574000000.0,144.0552381
407,Lesotho,LSO,1961,35699286.01,41.85674859
408,Late-demographic dividend,LTE,1961,177783000000.0,161.7259505
409,Lithuania,LTU,1961,,
410,Luxembourg,LUX,1961,704145671.4,2222.366366
411,Latvia,LVA,1961,,
412,"Macao SAR, China",MAC,1961,,
413,St. Martin (French part),MAF,1961,,
414,Morocco,MAR,1961,2025689537.0,158.923584
415,Monaco,MCO,1961,,
416,Moldova,MDA,1961,,
417,Madagascar,MDG,1961,699161943.9,133.8477609
418,Maldives,MDV,1961,,
419,Middle East & North Africa,MEA,1961,,
420,Mexico,MEX,1961,14160000000.0,363.3932709
421,Marshall Islands,MHL,1961,,
422,Middle income,MIC,1961,314173000000.0,147.503903
423,North Macedonia,MKD,1961,,
424,Mali,MLI,1961,,
425,Malta,MLT,1961,,
426,Myanmar,MMR,1961,584351384.5,26.30835691
427,Middle East & North Africa (excluding high income),MNA,1961,,
428,Montenegro,MNE,1961,,
429,Mongolia,MNG,1961,,
430,Northern Mariana Islands,MNP,1961,,
431,Mozambique,MOZ,1961,,
432,Mauritania,MRT,1961,159213140.0,181.8360961
433,Mauritius,MUS,1961,,
434,Malawi,MWI,1961,174576508.5,46.58158517
435,Malaysia,MYS,1961,1901868548.0,225.9335935
436,North America,NAC,1961,604324000000.0,2991.592897
