,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
2217,Greece,GRC,1968,10090675903.0,1154.438531
2218,Grenada,GRD,1968,,
2219,Greenland,GRL,1968,,
2220,Guatemala,GTM,1968,1610500000.0,310.6617452
2221,Guam,GUM,1968,,
2222,Guyana,GUY,1968,229750000.0,334.8422489
2223,High income,HIC,1968,1991240000000.0,2328.607685
2224,"Hong Kong SAR, China",HKG,1968,2716964388.0,714.4829696
2225,Honduras,HND,1968,646800000.0,252.5849145
2226,Heavily indebted poor countries (HIPC),HPC,1968,27543450554.0,139.7297695
2227,Croatia,HRV,1968,,
2228,Haiti,HTI,1968,367968800.0,81.59295367
2229,Hungary,HUN,1968,,
2230,IBRD only,IBD,1968,478543000000.0,211.5245334
2231,IDA & IBRD total,IBT,1968,539542000000.0,197.8628532
2232,IDA total,IDA,1968,59696266506.0,128.5171878
2233,IDA blend,IDB,1968,19982308075.0,135.791111
2234,Indonesia,IDN,1968,7076465295.0,65.05304384
2235,IDA only,IDX,1968,40911444170.0,128.9176767
2236,Isle of Man,IMN,1968,,
2237,India,IND,1968,53085455871.0,99.87596272
2238,Not classified,INX,1968,,
2239,Ireland,IRL,1968,3278584478.0,1124.516636
2240,"Iran, Islamic Rep.",IRN,1968,8623172960.0,318.9919066
2241,Iraq,IRQ,1968,2896947634.0,312.8221085
2242,Iceland,ISL,1968,474399471.6,2354.480027
2243,Israel,ISR,1968,4619000000.0,1647.877274
2244,Italy,ITA,1968,87942231678.0,1651.939377
2245,Jamaica,JAM,1968,1083883355.0,593.6247238
2246,Jordan,JOR,1968,561187342.5,374.0829977
2247,Japan,JPN,1968,146601000000.0,1451.337703
2248,Kazakhstan,KAZ,1968,,
2249,Kenya,KEN,1968,1353295458.0,128.397262
2250,Kyrgyz Republic,KGZ,1968,,
2251,Cambodia,KHM,1968,1065714249.0,157.1901393
2252,Kiribati,KIR,1968,,
2253,St. Kitts and Nevis,KNA,1968,14600000.0,314.6619539
2254,"Korea, Rep.",KOR,1968,6119284294.0,198.431298
2255,Kuwait,KWT,1968,2663119574.0,4207.731536
2256,Latin America & Caribbean (excluding high income),LAC,1968,117918000000.0,484.7820466
2257,Lao PDR,LAO,1968,,
2258,Lebanon,LBN,1968,,
2259,Liberia,LBR,1968,,
2260,Libya,LBY,1968,,
2261,St. Lucia,LCA,1968,,
2262,Latin America & Caribbean,LCN,1968,143783000000.0,528.601011
2263,Least developed countries: UN classification,LDC,1968,,
2264,Low income,LIC,1968,20897885536.0,122.71435
2265,Liechtenstein,LIE,1968,,
2266,Sri Lanka,LKA,1968,1801344538.0,150.8966192
2267,Lower middle income,LMC,1968,139451000000.0,117.2218296
2268,Low & middle income,LMY,1968,505184000000.0,189.4229158
2269,Lesotho,LSO,1968,61444771.1,62.46399613
2270,Late-demographic dividend,LTE,1968,278694000000.0,218.1042695
2271,Lithuania,LTU,1968,,
2272,Luxembourg,LUX,1968,1066447131.0,3175.367369
2273,Latvia,LVA,1968,,
2274,"Macao SAR, China",MAC,1968,,
2275,St. Martin (French part),MAF,1968,,
2276,Morocco,MAR,1968,3271415868.0,212.7508545
2277,Monaco,MCO,1968,,
2278,Moldova,MDA,1968,,
2279,Madagascar,MDG,1968,1031669636.0,165.4783754
2280,Maldives,MDV,1968,,
2281,Middle East & North Africa,MEA,1968,44425424090.0,339.0557467
2282,Mexico,MEX,1968,29360000000.0,606.2111327
2283,Marshall Islands,MHL,1968,,
2284,Middle income,MIC,1968,484458000000.0,194.0421463
2285,North Macedonia,MKD,1968,,
2286,Mali,MLI,1968,343771973.3,59.46751877
2287,Malta,MLT,1968,,
2288,Myanmar,MMR,1968,531186357.4,20.41827705
2289,Middle East & North Africa (excluding high income),MNA,1968,29559954296.0,244.8248335
2290,Montenegro,MNE,1968,,
2291,Mongolia,MNG,1968,,
2292,Northern Mariana Islands,MNP,1968,,
2293,Mozambique,MOZ,1968,,
2294,Mauritania,MRT,1968,311396000.3,288.4418017
2295,Mauritius,MUS,1968,,
2296,Malawi,MWI,1968,245169806.8,54.91629873
2297,Malaysia,MYS,1968,3330393310.0,323.4024867
2298,North America,NAC,1968,1014480000000.0,4579.98226
2299,Namibia,NAM,1968,,
2300,New Caledonia,NCL,1968,215507162.4,2165.901129
2301,Niger,NER,1968,641214210.7,150.3812123
2302,Nigeria,NGA,1968,5200895982.0,97.20174269
2303,Nicaragua,NIC,1968,695899980.4,307.2917569
2304,Netherlands,NLD,1968,27817605743.0,2185.248659
2305,Norway,NOR,1968,10159934137.0,2662.117492
2306,Nepal,NPL,1968,772228643.4,66.54894009
2307,Nauru,NRU,1968,,
2308,New Zealand,NZL,1968,5180597621.0,1885.156152
2309,OECD members,OED,1968,2004940000000.0,2233.621164
2310,Oman,OMN,1968,188864890.8,277.909232
2311,Other small states,OSS,1968,,
2312,Pakistan,PAK,1968,8041999160.0,145.9456727
2313,Panama,PAN,1968,1112791100.0,775.6393081
2314,Peru,PER,1968,5736083835.0,450.4014675
2315,Philippines,PHL,1968,8632749269.0,255.4430364
2316,Palau,PLW,1968,,
2317,Papua New Guinea,PNG,1968,485160824.3,182.6222427
2318,Poland,POL,1968,,
2319,Pre-demographic dividend,PRE,1968,31613474851.0,139.1427338
2320,Puerto Rico,PRI,1968,3941700000.0,1480.693176
2321,"Korea, Dem. People's Rep.",PRK,1968,,
2322,Portugal,PRT,1968,6354262628.0,719.0804919
2323,Paraguay,PRY,1968,517650793.7,220.096548
2324,West Bank and Gaza,PSE,1968,,
2325,Pacific island small states,PSS,1968,,
2326,Post-demographic dividend,PST,1968,1950700000000.0,2365.24813
2327,French Polynesia,PYF,1968,259590074.3,2512.267362
2328,Qatar,QAT,1968,,
2329,Romania,ROU,1968,,
2330,Russian Federation,RUS,1968,,
2331,Rwanda,RWA,1968,172200018.0,48.78409978
2332,South Asia,SAS,1968,72039818017.0,105.6144063
2333,Saudi Arabia,SAU,1968,4187777711.0,777.2672726
2334,Sudan,SDN,1968,1947333333.0,150.0225372
2335,Senegal,SEN,1968,1309384830.0,326.1957965
2336,Singapore,SGP,1968,1425715406.0,708.6060665
2337,Solomon Islands,SLB,1968,28084252.76,187.3695034
2338,Sierra Leone,SLE,1968,329860091.9,124.7574582
2339,El Salvador,SLV,1968,1009760100.0,290.025603
2340,San Marino,SMR,1968,,
2341,Somalia,SOM,1968,286718279.7,86.55032162
2342,Serbia,SRB,1968,,
2343,Sub-Saharan Africa (excluding high income),SSA,1968,50256117039.0,182.1623496
2344,South Sudan,SSD,1968,,
2345,Sub-Saharan Africa,SSF,1968,50270276288.0,182.1799063
2346,Small states,SST,1968,,
2347,Sao Tome and Principe,STP,1968,,
2348,Suriname,SUR,1968,241350000.0,676.9017616
2349,Slovak Republic,SVK,1968,,
2350,Slovenia,SVN,1968,,
2351,Sweden,SWE,1968,31066819929.0,3926.409001
2352,Eswatini,SWZ,1968,79798404.03,196.3021737
2353,Sint Maarten (Dutch part),SXM,1968,,
2354,Seychelles,SYC,1968,16074027.35,314.3510648
2355,Syrian Arab Republic,SYR,1968,1562303429.0,263.1979294
2356,Turks and Caicos Islands,TCA,1968,,
2357,Chad,TCD,1968,453980096.6,129.7319508
2358,East Asia & Pacific (IDA & IBRD countries),TEA,1968,102126000000.0,97.79987242
2359,Europe & Central Asia (IDA & IBRD countries),TEC,1968,,
2360,Togo,TGO,1968,241956910.7,124.349764
2361,Thailand,THA,1968,6081009428.0,174.7847538
2362,Tajikistan,TJK,1968,,
2363,Turkmenistan,TKM,1968,,
2364,Latin America & the Caribbean (IDA & IBRD countries),TLA,1968,133951000000.0,514.7071368
2365,Timor-Leste,TLS,1968,,
2366,Middle East & North Africa (IDA & IBRD countries),TMN,1968,29296104890.0,242.6395498
2367,Tonga,TON,1968,,
2368,South Asia (IDA & IBRD),TSA,1968,72039818017.0,105.6144063
2369,Sub-Saharan Africa (IDA & IBRD countries),TSS,1968,50270276288.0,182.1799063
2370,Trinidad and Tobago,TTO,1968,758899950.0,815.3271085
2371,Tunisia,TUN,1968,1214666667.0,250.6938109
2372,Turkiye,TUR,1968,17500000000.0,526.2134746
2373,Tuvalu,TUV,1968,,
2374,Tanzania,TZA,1968,,
2375,Uganda,UGA,1968,1037815126.0,117.3845508
2376,Ukraine,UKR,1968,,
2377,Upper middle income,UMC,1968,349437000000.0,267.3520385
2378,Uruguay,URY,1968,1593675330.0,574.3468825
2379,United States,USA,1968,942500000000.0,4695.92339
2380,Uzbekistan,UZB,1968,,
2381,St. Vincent and the Grenadines,VCT,1968,15350000.0,173.1274602
2382,"Venezuela, RB",VEN,1968,10034444444.0,937.5986712
2383,British Virgin Islands,VGB,1968,,
2384,Virgin Islands (U.S.),VIR,1968,,
2385,Vietnam,VNM,1968,,
2386,Vanuatu,VUT,1968,,
2387,World,WLD,1968,2484820000000.0,703.3616566
2388,Samoa,WSM,1968,,
2389,Kosovo,XKX,1968,,
2390,"Yemen, Rep.",YEM,1968,,
2391,South Africa,ZAF,1968,17124793157.0,817.719079
2392,Zambia,ZMB,1968,1605857143.0,409.7753493
2393,Zimbabwe,ZWE,1968,1479599900.0,299.3989358
