,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
4358,IBRD only,IBD,1976,1360910000000.0,505.5500097
4359,IDA & IBRD total,IBT,1976,1520020000000.0,466.0839467
4360,IDA total,IDA,1976,157509000000.0,276.6552782
4361,IDA blend,IDB,1976,69959449057.0,381.8290004
4362,Indonesia,IDN,1976,37269156627.0,278.1966702
4363,IDA only,IDX,1976,88504525873.0,229.2198479
4364,Isle of Man,IMN,1976,,
4365,India,IND,1976,102717000000.0,161.0920922
4366,Not classified,INX,1976,,
4367,Ireland,IRL,1976,9453756015.0,2919.583087
4368,"Iran, Islamic Rep.",IRN,1976,68055295081.0,2017.411084
4369,Iraq,IRQ,1976,17754825601.0,1471.149534
4370,Iceland,ISL,1976,1669488390.0,7583.275298
4371,Israel,ISR,1976,,
4372,Italy,ITA,1976,224717000000.0,4033.099354
4373,Jamaica,JAM,1976,2966010230.0,1443.053458
4374,Jordan,JOR,1976,1708734940.0,804.7998473
4375,Japan,JPN,1976,586162000000.0,5197.622337
4376,Kazakhstan,KAZ,1976,,
4377,Kenya,KEN,1976,3474542392.0,246.4868614
4378,Kyrgyz Republic,KGZ,1976,,
4379,Cambodia,KHM,1976,,
4380,Kiribati,KIR,1976,41109617.5,735.1242355
4381,St. Kitts and Nevis,KNA,1976,30095602.29,681.8215291
4382,"Korea, Rep.",KOR,1976,29902479339.0,834.134208
4383,Kuwait,KWT,1976,13131668947.0,12093.26837
4384,Latin America & Caribbean (excluding high income),LAC,1976,373360000000.0,1263.844013
4385,Lao PDR,LAO,1976,,
4386,Lebanon,LBN,1976,,
4387,Liberia,LBR,1976,,
4388,Libya,LBY,1976,,
4389,St. Lucia,LCA,1976,,
4390,Latin America & Caribbean,LCN,1976,436006000000.0,1323.846865
4391,Least developed countries: UN classification,LDC,1976,,
4392,Low income,LIC,1976,53491003283.0,255.8541566
4393,Liechtenstein,LIE,1976,272493879.0,11385.6967
4394,Sri Lanka,LKA,1976,3591319857.0,256.2868068
4395,Lower middle income,LMC,1976,401049000000.0,279.3172655
4396,Low & middle income,LMY,1976,1434460000000.0,448.7172272
4397,Lesotho,LSO,1976,147654093.8,123.7134401
4398,Late-demographic dividend,LTE,1976,811992000000.0,538.9519938
4399,Lithuania,LTU,1976,,
4400,Luxembourg,LUX,1976,3423586207.0,9490.690312
4401,Latvia,LVA,1976,,
4402,"Macao SAR, China",MAC,1976,,
4403,St. Martin (French part),MAF,1976,,
4404,Morocco,MAR,1976,9584323309.0,524.1791382
4405,Monaco,MCO,1976,735339911.9,28810.87301
4406,Moldova,MDA,1976,,
4407,Madagascar,MDG,1976,2181844194.0,280.6789305
4408,Maldives,MDV,1976,,
4409,Middle East & North Africa,MEA,1976,281690000000.0,1722.534065
4410,Mexico,MEX,1976,89025974026.0,1453.670672
4411,Marshall Islands,MHL,1976,,
4412,Middle income,MIC,1976,1381650000000.0,462.441321
4413,North Macedonia,MKD,1976,,
4414,Mali,MLI,1976,939228016.2,142.3780112
4415,Malta,MLT,1976,527936988.8,1726.559448
4416,Myanmar,MMR,1976,1155595925.0,36.90308232
4417,Middle East & North Africa (excluding high income),MNA,1976,147273000000.0,989.8598279
4418,Montenegro,MNE,1976,,
4419,Mongolia,MNG,1976,,
4420,Northern Mariana Islands,MNP,1976,,
4421,Mozambique,MOZ,1976,,
4422,Mauritania,MRT,1976,775046377.6,565.5770128
4423,Mauritius,MUS,1976,704033525.4,776.6443341
4424,Malawi,MWI,1976,670317634.2,120.8726248
4425,Malaysia,MYS,1976,11050125905.0,886.2300432
4426,North America,NAC,1976,2080370000000.0,8613.028989
4427,Namibia,NAM,1976,,
4428,New Caledonia,NCL,1976,798313524.7,5957.563617
4429,Niger,NER,1976,1064517575.0,199.5315864
4430,Nigeria,NGA,1976,36308883249.0,556.7021704
4431,Nicaragua,NIC,1976,1847871372.0,638.3048137
4432,Netherlands,NLD,1976,109169000000.0,7925.688062
4433,Norway,NOR,1976,35942270686.0,8927.201627
4434,Nepal,NPL,1976,1452792989.0,105.8928233
4435,Nauru,NRU,1976,,
4436,New Zealand,NZL,1976,13604832424.0,4373.840998
4437,OECD members,OED,1976,5081340000000.0,5178.932521
4438,Oman,OMN,1976,2560220035.0,2760.541488
4439,Other small states,OSS,1976,16704012207.0,1338.998438
4440,Pakistan,PAK,1976,13168080808.0,191.3010842
4441,Panama,PAN,1976,2588106000.0,1444.748181
4442,Peru,PER,1976,15947709380.0,1006.890862
4443,Philippines,PHL,1976,19380945793.0,456.5953187
4444,Palau,PLW,1976,,
4445,Papua New Guinea,PNG,1976,1511856584.0,469.5461972
4446,Poland,POL,1976,,
4447,Pre-demographic dividend,PRE,1976,116240000000.0,412.1273394
4448,Puerto Rico,PRI,1976,8968600000.0,2946.461953
4449,"Korea, Dem. People's Rep.",PRK,1976,,
4450,Portugal,PRT,1976,20332831565.0,2173.283934
4451,Paraguay,PRY,1976,1698960317.0,593.6543256
4452,West Bank and Gaza,PSE,1976,,
4453,Pacific island small states,PSS,1976,1140502879.0,873.2640077
4454,Post-demographic dividend,PST,1976,4938530000000.0,5579.343999
4455,French Polynesia,PYF,1976,732288909.0,5401.994032
4456,Qatar,QAT,1976,3284301332.0,18906.15333
4457,Romania,ROU,1976,,
4458,Russian Federation,RUS,1976,,
4459,Rwanda,RWA,1976,637754162.1,141.5310109
4460,South Asia,SAS,1976,132648000000.0,161.9053028
4461,Saudi Arabia,SAU,1976,64005623870.0,8202.77002
4462,Sudan,SDN,1976,6979333333.0,419.9310303
4463,Senegal,SEN,1976,2869777812.0,567.444141
4464,Singapore,SGP,1976,6327077974.0,2758.94038
4465,Solomon Islands,SLB,1976,83099107.91,414.2486511
4466,Sierra Leone,SLE,1976,594895672.3,191.7413237
4467,El Salvador,SLV,1976,2328280100.0,548.1520223
4468,San Marino,SMR,1976,,
4469,Somalia,SOM,1976,807275808.7,188.6610689
4470,Serbia,SRB,1976,,
4471,Sub-Saharan Africa (excluding high income),SSA,1976,152523000000.0,446.0266896
4472,South Sudan,SSD,1976,,
4473,Sub-Saharan Africa,SSF,1976,152566000000.0,446.0750137
4474,Small states,SST,1976,26246984872.0,1379.418285
4475,Sao Tome and Principe,STP,1976,,
4476,Suriname,SUR,1976,505500000.0,1412.212354
4477,Slovak Republic,SVK,1976,,
4478,Slovenia,SVN,1976,,
4479,Sweden,SWE,1976,89362071673.0,10868.27577
4480,Eswatini,SWZ,1976,272539098.4,528.5842538
4481,Sint Maarten (Dutch part),SXM,1976,,
4482,Seychelles,SYC,1976,49278979.55,814.474738
4483,Syrian Arab Republic,SYR,1976,6417632803.0,823.3373168
4484,Turks and Caicos Islands,TCA,1976,,
4485,Chad,TCD,1976,866044961.0,207.5288221
4486,East Asia & Pacific (IDA & IBRD countries),TEA,1976,252313000000.0,200.0543414
4487,Europe & Central Asia (IDA & IBRD countries),TEC,1976,,
4488,Togo,TGO,1976,619375134.2,251.3265307
4489,Thailand,THA,1976,16985211146.0,391.5693898
4490,Tajikistan,TJK,1976,,
4491,Turkmenistan,TKM,1976,,
4492,Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,410183000000.0,1298.231546
4493,Timor-Leste,TLS,1976,,
4494,Middle East & North Africa (IDA & IBRD countries),TMN,1976,145959000000.0,981.024431
4495,Tonga,TON,1976,30036416.96,336.6254647
4496,South Asia (IDA & IBRD),TSA,1976,132648000000.0,161.9053028
4497,Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,152566000000.0,446.0750137
4498,Trinidad and Tobago,TTO,1976,2500410584.0,2439.177473
4499,Tunisia,TUN,1976,4507929104.0,779.0448678
4500,Turkiye,TUR,1976,51130434783.0,1272.231732
4501,Tuvalu,TUV,1976,,
4502,Tanzania,TZA,1976,,
4503,Uganda,UGA,1976,2447300000.0,221.6160047
4504,Ukraine,UKR,1976,,
4505,Upper middle income,UMC,1976,991936000000.0,639.1710361
4506,Uruguay,URY,1976,3667161241.0,1290.630911
4507,United States,USA,1976,1873410000000.0,8592.253537
4508,Uzbekistan,UZB,1976,,
4509,St. Vincent and the Grenadines,VCT,1976,32792480.97,339.136668
4510,"Venezuela, RB",VEN,1976,31419534884.0,2314.990328
4511,British Virgin Islands,VGB,1976,,
4512,Virgin Islands (U.S.),VIR,1976,,
4513,Vietnam,VNM,1976,,
4514,Vanuatu,VUT,1976,,
4515,World,WLD,1976,6498370000000.0,1571.389471
4516,Samoa,WSM,1976,,
4517,Kosovo,XKX,1976,,
4518,"Yemen, Rep.",YEM,1976,,
4519,South Africa,ZAF,1976,41150449966.0,1592.701365
4520,Zambia,ZMB,1976,2746714286.0,537.2206872
4521,Zimbabwe,ZWE,1976,4318372000.0,664.1027557
