,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
16095,Least developed countries: UN classification,LDC,2020,1162000000000.0,1099.201561
16096,Low income,LIC,2020,481025000000.0,703.7338455
16097,Liechtenstein,LIE,2020,,
16098,Sri Lanka,LKA,2020,80969683537.0,3694.040948
16099,Lower middle income,LMC,2020,7585550000000.0,2285.711107
16100,Low & middle income,LMY,2020,30913900000000.0,4759.776082
16101,Lesotho,LSO,2020,2250717718.0,1050.631634
16102,Late-demographic dividend,LTE,2020,22470900000000.0,9699.089375
16103,Lithuania,LTU,2020,56546957475.0,20232.30204
16104,Luxembourg,LUX,2020,73353132794.0,116356.158
16105,Latvia,LVA,2020,33645460617.0,17703.95344
16106,"Macao SAR, China",MAC,2020,25586111076.0,39403.13591
16107,St. Martin (French part),MAF,2020,,
16108,Morocco,MAR,2020,114725000000.0,3058.69165
16109,Monaco,MCO,2020,6816219303.0,173688.1894
16110,Moldova,MDA,2020,11859730544.0,4525.759654
16111,Madagascar,MDG,2020,13225591804.0,477.6130414
16112,Maldives,MDV,2020,3742769967.0,6924.105745
16113,Middle East & North Africa,MEA,2020,3106900000000.0,6688.08728
16114,Mexico,MEX,2020,1087120000000.0,8431.665017
16115,Marshall Islands,MHL,2020,244462400.0,4129.850998
16116,Middle income,MIC,2020,30433800000000.0,5237.022473
16117,North Macedonia,MKD,2020,12116981815.0,5846.465899
16118,Mali,MLI,2020,17465392779.0,862.453012
16119,Malta,MLT,2020,14917038504.0,28946.46268
16120,Myanmar,MMR,2020,78930257227.0,1450.662673
16121,Middle East & North Africa (excluding high income),MNA,2020,1263840000000.0,3190.325097
16122,Montenegro,MNE,2020,4780722122.0,7694.633759
16123,Mongolia,MNG,2020,13312981595.0,4060.950518
16124,Northern Mariana Islands,MNP,2020,,
16125,Mozambique,MOZ,2020,14028811072.0,448.8438914
16126,Mauritania,MRT,2020,7915985514.0,1702.486959
16127,Mauritius,MUS,2020,10926820603.0,8632.752859
16128,Malawi,MWI,2020,12172128470.0,636.2863096
16129,Malaysia,MYS,2020,337006000000.0,10412.34767
16130,North America,NAC,2020,22546000000000.0,61000.85526
16131,Namibia,NAM,2020,10562637376.0,4157.019506
16132,New Caledonia,NCL,2020,9435529927.0,34694.5504
16133,Niger,NER,2020,13741378450.0,567.6698923
16134,Nigeria,NGA,2020,432294000000.0,2097.092473
16135,Nicaragua,NIC,2020,12586941393.0,1900.043594
16136,Netherlands,NLD,2020,913865000000.0,52396.03221
16137,Norway,NOR,2020,362198000000.0,67329.67779
16138,Nepal,NPL,2020,33433670512.0,1147.471971
16139,Nauru,NRU,2020,114626625.6,10580.26819
16140,New Zealand,NZL,2020,211735000000.0,41596.5055
16141,OECD members,OED,2020,52333100000000.0,38116.42222
16142,Oman,OMN,2020,73971391417.0,14485.38612
16143,Other small states,OSS,2020,376519000000.0,11792.06642
16144,Pakistan,PAK,2020,300306000000.0,1359.514522
16145,Panama,PAN,2020,53977037000.0,12509.83529
16146,Peru,PER,2020,201705000000.0,6117.493571
16147,Philippines,PHL,2020,361751000000.0,3301.218603
16148,Palau,PLW,2020,257700000.0,14243.86469
16149,Papua New Guinea,PNG,2020,24667052023.0,2757.011019
16150,Poland,POL,2020,596624000000.0,15742.45373
16151,Pre-demographic dividend,PRE,2020,1309750000000.0,1349.15316
16152,Puerto Rico,PRI,2020,103138000000.0,31429.86612
16153,"Korea, Dem. People's Rep.",PRK,2020,,
16154,Portugal,PRT,2020,228539000000.0,22194.56611
16155,Paraguay,PRY,2020,35432178068.0,4967.687212
16156,West Bank and Gaza,PSE,2020,15531700000.0,3233.568638
16157,Pacific island small states,PSS,2020,9573379122.0,3785.503406
16158,Post-demographic dividend,PST,2020,49529300000000.0,44330.3117
16159,French Polynesia,PYF,2020,5669368717.0,20182.5845
16160,Qatar,QAT,2020,144411000000.0,50124.38594
16161,Romania,ROU,2020,249511000000.0,12956.56625
16162,Russian Federation,RUS,2020,1488320000000.0,10161.98242
16163,Rwanda,RWA,2020,10184345442.0,786.3018148
16164,South Asia,SAS,2020,3482470000000.0,1875.441391
16165,Saudi Arabia,SAU,2020,703368000000.0,20203.66888
16166,Sudan,SDN,2020,26987563444.0,615.4620972
16167,Senegal,SEN,2020,24493157583.0,1462.808169
16168,Singapore,SGP,2020,345296000000.0,60729.45035
16169,Solomon Islands,SLB,2020,1545888426.0,2250.601164
16170,Sierra Leone,SLE,2020,4063289450.0,509.376594
16171,El Salvador,SLV,2020,24638720000.0,3798.636521
16172,San Marino,SMR,2020,1544713785.0,45515.7577
16173,Somalia,SOM,2020,6965285325.0,438.2551656
16174,Serbia,SRB,2020,53335016425.0,7730.691746
16175,Sub-Saharan Africa (excluding high income),SSA,2020,1704890000000.0,1500.852648
16176,South Sudan,SSD,2020,,
16177,Sub-Saharan Africa,SSF,2020,1706090000000.0,1501.779422
16178,Small states,SST,2020,452016000000.0,10787.66873
16179,Sao Tome and Principe,STP,2020,472914469.9,2157.840446
16180,Suriname,SUR,2020,2884248048.0,4916.605666
16181,Slovak Republic,SVK,2020,105173000000.0,19266.51357
16182,Slovenia,SVN,2020,53589609581.0,25489.50023
16183,Sweden,SWE,2020,541487000000.0,52300.2062
16184,Eswatini,SWZ,2020,3984840580.0,3434.721798
16185,Sint Maarten (Dutch part),SXM,2020,,
16186,Seychelles,SYC,2020,1200634489.0,12193.88687
16187,Syrian Arab Republic,SYR,2020,,
16188,Turks and Caicos Islands,TCA,2020,924583000.0,23879.92665
16189,Chad,TCD,2020,10715396135.0,652.3492096
16190,East Asia & Pacific (IDA & IBRD countries),TEA,2020,17461300000000.0,8361.938147
16191,Europe & Central Asia (IDA & IBRD countries),TEC,2020,3884830000000.0,8406.890911
16192,Togo,TGO,2020,7574636979.0,914.9507925
16193,Thailand,THA,2020,499682000000.0,7158.766684
16194,Tajikistan,TJK,2020,8133996648.0,852.8309878
16195,Turkmenistan,TKM,2020,,
16196,Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4495220000000.0,7062.47559
16197,Timor-Leste,TLS,2020,1902156800.0,1442.730738
16198,Middle East & North Africa (IDA & IBRD countries),TMN,2020,1248310000000.0,3189.795404
16199,Tonga,TON,2020,488829964.1,4624.823449
16200,South Asia (IDA & IBRD),TSA,2020,3482470000000.0,1875.441391
16201,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1706090000000.0,1501.779422
16202,Trinidad and Tobago,TTO,2020,21392536138.0,15285.94049
16203,Tunisia,TUN,2020,42514151614.0,3597.218525
16204,Turkiye,TUR,2020,719955000000.0,8536.43332
16205,Tuvalu,TUV,2020,55054710.62,4668.818743
16206,Tanzania,TZA,2020,62409709111.0,1076.469727
16207,Uganda,UGA,2020,37600368181.0,822.0276815
16208,Ukraine,UKR,2020,156618000000.0,3751.740723
16209,Upper middle income,UMC,2020,22848300000000.0,9166.460854
16210,Uruguay,URY,2020,53560755047.0,15418.81531
16211,United States,USA,2020,20893700000000.0,63027.67953
16212,Uzbekistan,UZB,2020,59894305353.0,1749.655815
16213,St. Vincent and the Grenadines,VCT,2020,872134546.8,7860.821354
16214,"Venezuela, RB",VEN,2020,,
16215,British Virgin Islands,VGB,2020,,
16216,Virgin Islands (U.S.),VIR,2020,4204000000.0,39552.1686
16217,Vietnam,VNM,2020,343243000000.0,3526.274579
16218,Vanuatu,VUT,2020,896827873.1,2919.8368
16219,World,WLD,2020,84906800000000.0,10936.05747
16220,Samoa,WSM,2020,807147527.6,4068.078865
16221,Kosovo,XKX,2020,7716925356.0,4310.811183
16222,"Yemen, Rep.",YEM,2020,18840511908.0,631.68149
16223,South Africa,ZAF,2020,335442000000.0,5655.867654
16224,Zambia,ZMB,2020,18110631358.0,985.132436
16225,Zimbabwe,ZWE,2020,18051170799.0,1214.50982
