,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
12082,"Iran, Islamic Rep.",IRN,2005,226452000000.0,3246.051122
12083,Iraq,IRQ,2005,49954890353.0,1855.522348
12084,Iceland,ISL,2005,16852963067.0,56794.85016
12085,Israel,ISR,2005,142657000000.0,20585.13861
12086,Italy,ITA,2005,1858220000000.0,32055.09208
12087,Jamaica,JAM,2005,11243868486.0,4103.601637
12088,Jordan,JOR,2005,12588665303.0,2183.394643
12089,Japan,JPN,2005,4831470000000.0,37812.89502
12090,Kazakhstan,KAZ,2005,57123671734.0,3771.278957
12091,Kenya,KEN,2005,18737897745.0,511.6163943
12092,Kyrgyz Republic,KGZ,2005,2460248026.0,476.55213
12093,Cambodia,KHM,2005,6293046162.0,474.1111921
12094,Kiribati,KIR,2005,112133944.3,1214.635603
12095,St. Kitts and Nevis,KNA,2005,547203703.7,11679.40971
12096,"Korea, Rep.",KOR,2005,934901000000.0,19402.50263
12097,Kuwait,KWT,2005,80798630137.0,35591.03713
12098,Latin America & Caribbean (excluding high income),LAC,2005,2432280000000.0,4856.045751
12099,Lao PDR,LAO,2005,2735558726.0,475.6107962
12100,Lebanon,LBN,2005,21497336499.0,4575.107459
12101,Liberia,LBR,2005,949000000.0,294.8932201
12102,Libya,LBY,2005,47334148578.0,8163.00937
12103,St. Lucia,LCA,2005,1135555556.0,6949.204173
12104,Latin America & Caribbean,LCN,2005,2862670000000.0,5144.016962
12105,Least developed countries: UN classification,LDC,2005,353144000000.0,474.6680632
12106,Low income,LIC,2005,315878000000.0,688.8598125
12107,Liechtenstein,LIE,2005,3659251526.0,105399.2605
12108,Sri Lanka,LKA,2005,24405791045.0,1248.698185
12109,Lower middle income,LMC,2005,2564420000000.0,966.9313966
12110,Low & middle income,LMY,2005,9802640000000.0,1832.529348
12111,Lesotho,LSO,2005,1682350935.0,842.812631
12112,Late-demographic dividend,LTE,2005,6162350000000.0,2914.627504
12113,Lithuania,LTU,2005,26097677572.0,7854.765279
12114,Luxembourg,LUX,2005,37672280120.0,80988.13762
12115,Latvia,LVA,2005,17003459863.0,7594.902384
12116,"Macao SAR, China",MAC,2005,12160002996.0,25183.13268
12117,St. Martin (French part),MAF,2005,,
12118,Morocco,MAR,2005,62343022651.0,2018.025513
12119,Monaco,MCO,2005,4203084194.0,124197.2754
12120,Moldova,MDA,2005,2988348836.0,1034.707058
12121,Madagascar,MDG,2005,5859269849.0,319.5374751
12122,Maldives,MDV,2005,1163362438.0,3640.012132
12123,Middle East & North Africa,MEA,2005,1632560000000.0,4704.36999
12124,Mexico,MEX,2005,877476000000.0,8277.671564
12125,Marshall Islands,MHL,2005,136559500.0,2471.352046
12126,Middle income,MIC,2005,9495060000000.0,1941.457147
12127,North Macedonia,MKD,2005,6258600714.0,3072.678573
12128,Mali,MLI,2005,6247515892.0,489.0228556
12129,Malta,MLT,2005,6416184181.0,15888.17232
12130,Myanmar,MMR,2005,10588433069.0,216.3115014
12131,Middle East & North Africa (excluding high income),MNA,2005,802027000000.0,2631.704991
12132,Montenegro,MNE,2005,2257174481.0,3674.617924
12133,Mongolia,MNG,2005,2523471532.0,998.829388
12134,Northern Mariana Islands,MNP,2005,1061000000.0,18763.15278
12135,Mozambique,MOZ,2005,8542070110.0,416.8098242
12136,Mauritania,MRT,2005,2936019526.0,970.8423607
12137,Mauritius,MUS,2005,6488750453.0,5282.906022
12138,Malawi,MWI,2005,3655909664.0,289.5552148
12139,Malaysia,MYS,2005,143534000000.0,5587.02478
12140,North America,NAC,2005,14217200000000.0,43368.25243
12141,Namibia,NAM,2005,7248394160.0,3739.531717
12142,New Caledonia,NCL,2005,6238632284.0,26861.71059
12143,Niger,NER,2005,4383315657.0,321.7236612
12144,Nigeria,NGA,2005,176134000000.0,1268.383462
12145,Nicaragua,NIC,2005,6321335612.0,1162.289685
12146,Netherlands,NLD,2005,685348000000.0,41994.71353
12147,Norway,NOR,2005,308884000000.0,66810.47852
12148,Nepal,NPL,2005,8130258041.0,315.80563
12149,Nauru,NRU,2005,,
12150,New Zealand,NZL,2005,114720000000.0,27751.06547
12151,OECD members,OED,2005,37605900000000.0,30185.62364
12152,Oman,OMN,2005,31081991678.0,12377.08001
12153,Other small states,OSS,2005,183627000000.0,8008.480303
12154,Pakistan,PAK,2005,120055000000.0,748.9225893
12155,Panama,PAN,2005,16374393900.0,4916.907612
12156,Peru,PER,2005,76060606061.0,2729.499172
12157,Philippines,PHL,2005,107420000000.0,1244.348741
12158,Palau,PLW,2005,190452900.0,9626.612414
12159,Papua New Guinea,PNG,2005,4865892972.0,749.1865116
12160,Poland,POL,2005,306144000000.0,8021.505743
12161,Pre-demographic dividend,PRE,2005,514900000000.0,810.2903026
12162,Puerto Rico,PRI,2005,83914521300.0,21959.3227
12163,"Korea, Dem. People's Rep.",PRK,2005,,
12164,Portugal,PRT,2005,197254000000.0,18780.12751
12165,Paraguay,PRY,2005,10737500188.0,1843.634108
12166,West Bank and Gaza,PSE,2005,5125700000.0,1543.701414
12167,Pacific island small states,PSS,2005,5341917002.0,2574.695775
12168,Post-demographic dividend,PST,2005,35744400000000.0,34160.53226
12169,French Polynesia,PYF,2005,,
12170,Qatar,QAT,2005,44530494505.0,51455.95094
12171,Romania,ROU,2005,98452791983.0,4617.929016
12172,Russian Federation,RUS,2005,764017000000.0,5323.462891
12173,Rwanda,RWA,2005,2932340855.0,331.7045113
12174,South Asia,SAS,2005,1050590000000.0,691.6926172
12175,Saudi Arabia,SAU,2005,328460000000.0,13791.45476
12176,Sudan,SDN,2005,35182105414.0,914.1665039
12177,Senegal,SEN,2005,11009032665.0,992.6880581
12178,Singapore,SGP,2005,127808000000.0,29961.26328
12179,Solomon Islands,SLB,2005,476836691.1,1014.723188
12180,Sierra Leone,SLE,2005,1650494367.0,292.3490663
12181,El Salvador,SLV,2005,14698000000.0,2428.568879
12182,San Marino,SMR,2005,1785847531.0,60900.54329
12183,Somalia,SOM,2005,,
12184,Serbia,SRB,2005,27683225959.0,3720.479155
12185,Sub-Saharan Africa (excluding high income),SSA,2005,820396000000.0,1081.115542
12186,South Sudan,SSD,2005,,
12187,Sub-Saharan Africa,SSF,2005,821319000000.0,1082.214162
12188,Small states,SST,2005,237916000000.0,7494.243736
12189,Sao Tome and Principe,STP,2005,136450274.7,866.5049956
12190,Suriname,SUR,2005,1793388732.0,3590.648183
12191,Slovak Republic,SVK,2005,62808723477.0,11690.11347
12192,Slovenia,SVN,2005,36206395971.0,18098.90854
12193,Sweden,SWE,2005,392218000000.0,43437.06312
12194,Eswatini,SWZ,2005,3178126492.0,3083.838141
12195,Sint Maarten (Dutch part),SXM,2005,,
12196,Seychelles,SYC,2005,919103254.5,11092.51074
12197,Syrian Arab Republic,SYR,2005,134204000000.0,7309.107876
12198,Turks and Caicos Islands,TCA,2005,578645760.0,20533.18761
12199,Chad,TCD,2005,6649307057.0,658.566973
12200,East Asia & Pacific (IDA & IBRD countries),TEA,2005,3102530000000.0,1657.918243
12201,Europe & Central Asia (IDA & IBRD countries),TEC,2005,2040040000000.0,4696.169301
12202,Togo,TGO,2005,2281482855.0,406.562366
12203,Thailand,THA,2005,189319000000.0,2894.062656
12204,Tajikistan,TJK,2005,2312327536.0,340.5831832
12205,Turkmenistan,TKM,2005,8103901996.0,1704.41538
12206,Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,2708750000000.0,5013.354691
12207,Timor-Leste,TLS,2005,462283600.0,464.5459387
12208,Middle East & North Africa (IDA & IBRD countries),TMN,2005,796901000000.0,2643.689669
12209,Tonga,TON,2005,261797606.1,2594.418739
12210,South Asia (IDA & IBRD),TSA,2005,1050590000000.0,691.6926172
12211,Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,821319000000.0,1082.214162
12212,Trinidad and Tobago,TTO,2005,15982282462.0,12327.28071
12213,Tunisia,TUN,2005,32273007554.0,3193.204358
12214,Turkiye,TUR,2005,506308000000.0,7456.296101
12215,Tuvalu,TUV,2005,22909507.45,2291.638236
12216,Tanzania,TZA,2005,18399046025.0,492.6313477
12217,Uganda,UGA,2005,9239221859.0,333.7315763
12218,Ukraine,UKR,2005,89239370109.0,1894.470825
12219,Upper middle income,UMC,2005,6930580000000.0,3095.984785
12220,Uruguay,URY,2005,17362857684.0,5226.9441
12221,United States,USA,2005,13039200000000.0,44123.40707
12222,Uzbekistan,UZB,2005,14307509839.0,546.7768502
12223,St. Vincent and the Grenadines,VCT,2005,579948909.3,5339.393551
12224,"Venezuela, RB",VEN,2005,145510000000.0,5504.97724
12225,British Virgin Islands,VGB,2005,,
12226,Virgin Islands (U.S.),VIR,2005,4428000000.0,40828.74609
12227,Vietnam,VNM,2005,57633255618.0,687.4797274
12228,Vanuatu,VUT,2005,394962552.3,1887.226576
12229,World,WLD,2005,47779700000000.0,7337.489822
12230,Samoa,WSM,2005,476801791.1,2652.996245
12231,Kosovo,XKX,2005,,
12232,"Yemen, Rep.",YEM,2005,16746344766.0,832.8441987
12233,South Africa,ZAF,2005,288868000000.0,6033.101491
12234,Zambia,ZMB,2005,8331870169.0,702.7411184
12235,Zimbabwe,ZWE,2005,5755215200.0,476.5554025
