,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
8778,Aruba,ABW,1993,1083240223.0,14942.27496
8779,Africa Eastern and Southern,AFE,1993,236527000000.0,714.0099488
8780,Afghanistan,AFG,1993,,
8781,Africa Western and Central,AFW,1993,98826369836.0,445.6560452
8782,Angola,AGO,1993,5768720422.0,441.200842
8783,Albania,ALB,1993,1185315468.0,367.2792251
8784,Andorra,AND,1993,1007025755.0,16515.6584
8785,Arab World,ARB,1993,482769000000.0,2017.897763
8786,United Arab Emirates,ARE,1993,55625170253.0,25596.73939
8787,Argentina,ARG,1993,236742000000.0,6969.119729
8788,Armenia,ARM,1993,1201312829.0,357.2028486
8789,American Samoa,ASM,1993,,
8790,Antigua and Barbuda,ATG,1993,535174074.1,8136.188547
8791,Australia,AUS,1993,312126000000.0,17667.1871
8792,Austria,AUT,1993,190380000000.0,24081.52779
8793,Azerbaijan,AZE,1993,1570000000.0,209.4785718
8794,Burundi,BDI,1993,938632612.0,161.887525
8795,Belgium,BEL,1993,224722000000.0,22283.93602
8796,Benin,BEN,1993,2274557914.0,411.9261797
8797,Burkina Faso,BFA,1993,3199536228.0,334.943237
8798,Bangladesh,BGD,1993,33166519418.0,300.5557477
8799,Bulgaria,BGR,1993,10829710145.0,1278.247173
8800,Bahrain,BHR,1993,5200265957.0,9698.15289
8801,"Bahamas, The",BHS,1993,3092000000.0,11406.85813
8802,Bosnia and Herzegovina,BIH,1993,,
8803,Belarus,BLR,1993,16280991736.0,1590.088117
8804,Belize,BLZ,1993,560205300.0,2834.688425
8805,Bermuda,BMU,1993,1820359900.0,30900.69428
8806,Bolivia,BOL,1993,5734676631.0,784.1909983
8807,Brazil,BRA,1993,368296000000.0,2348.090047
8808,Barbados,BRB,1993,2063342117.0,7819.570003
8809,Brunei Darussalam,BRN,1993,4105706152.0,14575.57459
8810,Bhutan,BTN,1993,225998091.2,424.3378418
8811,Botswana,BWA,1993,4160086253.0,2973.380401
8812,Central African Republic,CAF,1993,1278781167.0,419.8027038
8813,Canada,CAN,1993,577171000000.0,20121.16125
8814,Central Europe and the Baltics,CEB,1993,274116000000.0,2491.0123
8815,Switzerland,CHE,1993,272466000000.0,39270.11413
8816,Channel Islands,CHI,1993,,
8817,Chile,CHL,1993,49297773130.0,3535.17436
8818,China,CHN,1993,444731000000.0,377.3898395
8819,Cote d'Ivoire,CIV,1993,11045759469.0,832.2830587
8820,Cameroon,CMR,1993,16181813512.0,1257.905709
8821,"Congo, Dem. Rep.",COD,1993,10706246371.0,275.8216169
8822,"Congo, Rep.",COG,1993,2684323618.0,1048.613067
8823,Colombia,COL,1993,66446804803.0,1893.542212
8824,Comoros,COM,1993,452881443.1,1008.038469
8825,Cabo Verde,CPV,1993,490417389.7,1339.729577
8826,Costa Rica,CRI,1993,9582866263.0,2841.64278
8827,Caribbean small states,CSS,1993,19033356758.0,3084.660831
8828,Cuba,CUB,1993,22367254865.0,2073.093712
8829,Curacao,CUW,1993,,
8830,Cayman Islands,CYM,1993,,
8831,Cyprus,CYP,1993,6590291048.0,10526.1416
8832,Czech Republic,CZE,1993,40866748705.0,3956.17835
8833,Germany,DEU,1993,2071320000000.0,25522.62957
8834,Djibouti,DJI,1993,466048469.2,753.5092242
8835,Dominica,DMA,1993,245525925.9,3466.998869
8836,Denmark,DNK,1993,143196000000.0,27597.97523
8837,Dominican Republic,DOM,1993,13081042400.0,1733.399536
8838,Algeria,DZA,1993,49945599429.0,1807.297451
8839,East Asia & Pacific (excluding high income),EAP,1993,890521000000.0,531.7826598
8840,Early-demographic dividend,EAR,1993,2371810000000.0,1097.167489
8841,East Asia & Pacific,EAS,1993,6534960000000.0,3446.36395
8842,Europe & Central Asia (excluding high income),ECA,1993,784818000000.0,2139.90651
8843,Europe & Central Asia,ECS,1993,9002870000000.0,10567.06975
8844,Ecuador,ECU,1993,18938717359.0,1727.755003
8845,"Egypt, Arab Rep.",EGY,1993,46578631453.0,777.8577351
8846,Euro area,EMU,1993,6172470000000.0,19567.24812
8847,Eritrea,ERI,1993,467872714.8,208.9994799
8848,Spain,ESP,1993,525076000000.0,13339.90856
8849,Estonia,EST,1993,,
8850,Ethiopia,ETH,1993,8830712714.0,165.693228
8851,European Union,EUU,1993,6761110000000.0,15933.20689
8852,Fragile and conflict affected situations,FCS,1993,262588000000.0,503.6458314
8853,Finland,FIN,1993,89214114708.0,17608.81239
8854,Fiji,FJI,1993,1636074718.0,2167.095454
8855,France,FRA,1993,1322820000000.0,22380.10775
8856,Faroe Islands,FRO,1993,,
8857,"Micronesia, Fed. Sts.",FSM,1993,198400000.0,1909.510014
