,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
4040,Cuba,CUB,1975,13027415244.0,1379.081841
4041,Curacao,CUW,1975,,
4042,Cayman Islands,CYM,1975,,
4043,Cyprus,CYP,1975,489914760.7,976.3342285
4044,Czech Republic,CZE,1975,,
4045,Germany,DEU,1975,490637000000.0,6236.358881
4046,Djibouti,DJI,1975,,
4047,Dominica,DMA,1975,,
4048,Denmark,DNK,1975,40474406216.0,7999.112667
4049,Dominican Republic,DOM,1975,3599200000.0,699.6030037
4050,Algeria,DZA,1975,15557934268.0,936.7900822
4051,East Asia & Pacific (excluding high income),EAP,1975,248665000000.0,198.0479405
4052,Early-demographic dividend,EAR,1975,650499000000.0,461.8267947
4053,East Asia & Pacific,EAS,1975,935691000000.0,648.4377186
4054,Europe & Central Asia (excluding high income),ECA,1975,,
4055,Europe & Central Asia,ECS,1975,2309260000000.0,3012.242499
4056,Ecuador,ECU,1975,7731677257.0,1105.420555
4057,"Egypt, Arab Rep.",EGY,1975,11632178869.0,301.7494289
4058,Euro area,EMU,1975,1502000000000.0,5075.630259
4059,Eritrea,ERI,1975,,
4060,Spain,ESP,1975,114777000000.0,3209.837445
4061,Estonia,EST,1975,,
4062,Ethiopia,ETH,1975,,
4063,European Union,EUU,1975,1690880000000.0,4245.053256
4064,Fragile and conflict affected situations,FCS,1975,130309000000.0,381.7487197
4065,Finland,FIN,1975,29472623242.0,6255.544641
4066,Fiji,FJI,1975,684268280.8,1186.676079
4067,France,FRA,1975,360832000000.0,6690.57827
4068,Faroe Islands,FRO,1975,,
4069,"Micronesia, Fed. Sts.",FSM,1975,,
4070,Gabon,GAB,1975,2157592937.0,3331.994318
4071,United Kingdom,GBR,1975,241757000000.0,4299.745618
4072,Georgia,GEO,1975,,
4073,Ghana,GHA,1975,2810106383.0,281.4061265
4074,Gibraltar,GIB,1975,,
4075,Guinea,GIN,1975,,
4076,"Gambia, The",GMB,1975,115182522.1,213.3068921
4077,Guinea-Bissau,GNB,1975,108985740.2,142.2818203
4078,Equatorial Guinea,GNQ,1975,104295643.4,407.71064
4079,Greece,GRC,1975,28525876727.0,3153.235776
4080,Grenada,GRD,1975,,
4081,Greenland,GRL,1975,211194305.7,4257.949712
4082,Guatemala,GTM,1975,3645900000.0,594.6518036
4083,Guam,GUM,1975,,
4084,Guyana,GUY,1975,494791666.7,663.3956652
4085,High income,HIC,1975,4691980000000.0,5115.252292
4086,"Hong Kong SAR, China",HKG,1975,10048022370.0,2252.111881
4087,Honduras,HND,1975,1124000000.0,356.457397
4088,Heavily indebted poor countries (HIPC),HPC,1975,63372321893.0,267.1739028
4089,Croatia,HRV,1975,,
4090,Haiti,HTI,1975,681400000.0,133.7502478
4091,Hungary,HUN,1975,,
4092,IBRD only,IBD,1975,1257000000000.0,475.9491645
4093,IDA & IBRD total,IBT,1975,1410780000000.0,441.4647319
4094,IDA total,IDA,1975,151354000000.0,272.8870839
4095,IDA blend,IDB,1975,57971303959.0,325.8791359
4096,Indonesia,IDN,1975,30463855422.0,233.1166609
4097,IDA only,IDX,1975,95518893891.0,253.5361251
4098,Isle of Man,IMN,1975,,
4099,India,IND,1975,98472796457.0,158.036171
4100,Not classified,INX,1975,,
4101,Ireland,IRL,1975,9483808362.0,2973.400123
4102,"Iran, Islamic Rep.",IRN,1975,51776222350.0,1581.930432
4103,Iraq,IRQ,1975,13458516763.0,1151.818714
4104,Iceland,ISL,1975,1406875081.0,6454.177152
4105,Israel,ISR,1975,,
4106,Italy,ITA,1975,227696000000.0,4106.993868
4107,Jamaica,JAM,1975,2860411286.0,1410.446
4108,Jordan,JOR,1975,1363039400.0,659.7748406
4109,Japan,JPN,1975,521542000000.0,4674.445481
4110,Kazakhstan,KAZ,1975,,
4111,Kenya,KEN,1975,3259344936.0,240.0831927
4112,Kyrgyz Republic,KGZ,1975,,
4113,Cambodia,KHM,1975,,
4114,Kiribati,KIR,1975,55081816.99,999.4160647
4115,St. Kitts and Nevis,KNA,1975,33364055.3,753.6322943
4116,"Korea, Rep.",KOR,1975,21784297521.0,617.4560619
4117,Kuwait,KWT,1975,12024138276.0,11768.4683
4118,Latin America & Caribbean (excluding high income),LAC,1975,342940000000.0,1188.167835
4119,Lao PDR,LAO,1975,,
4120,Lebanon,LBN,1975,,
4121,Liberia,LBR,1975,,
4122,Libya,LBY,1975,,
4123,St. Lucia,LCA,1975,,
4124,Latin America & Caribbean,LCN,1975,397544000000.0,1235.053386
4125,Least developed countries: UN classification,LDC,1975,,
4126,Low income,LIC,1975,50449989532.0,247.555638
4127,Liechtenstein,LIE,1975,246387479.2,10513.20529
4128,Sri Lanka,LKA,1975,3791298146.0,275.6277195
4129,Lower middle income,LMC,1975,360233000000.0,256.9099667
4130,Low & middle income,LMY,1975,1336170000000.0,426.6096564
4131,Lesotho,LSO,1975,149560513.9,128.8431755
4132,Late-demographic dividend,LTE,1975,753236000000.0,507.9789873
4133,Lithuania,LTU,1975,,
4134,Luxembourg,LUX,1975,3123333333.0,8701.304731
4135,Latvia,LVA,1975,,
4136,"Macao SAR, China",MAC,1975,,
4137,St. Martin (French part),MAF,1975,,
4138,Morocco,MAR,1975,8984824183.0,502.7565308
4139,Monaco,MCO,1975,711922994.3,28247.54967
4140,Moldova,MDA,1975,,
4141,Madagascar,MDG,1975,2283049233.0,302.1492277
4142,Maldives,MDV,1975,,
4143,Middle East & North Africa,MEA,1975,222828000000.0,1402.164677
4144,Mexico,MEX,1975,88000000000.0,1476.313217
4145,Marshall Islands,MHL,1975,,
4146,Middle income,MIC,1975,1286340000000.0,439.281452
4147,North Macedonia,MKD,1975,,
4148,Mali,MLI,1975,830710613.9,128.1509527
4149,Malta,MLT,1975,474620439.6,1560.112154
4150,Myanmar,MMR,1975,1128484859.0,36.86522592
4151,Middle East & North Africa (excluding high income),MNA,1975,119311000000.0,823.6568112
4152,Montenegro,MNE,1975,,
4153,Mongolia,MNG,1975,,
4154,Northern Mariana Islands,MNP,1975,,
4155,Mozambique,MOZ,1975,,
4156,Mauritania,MRT,1975,703378653.4,528.6200399
4157,Mauritius,MUS,1975,,
4158,Malawi,MWI,1975,613220652.9,113.8799734
4159,Malaysia,MYS,1975,9298800799.0,764.5663786
4160,North America,NAC,1975,1859080000000.0,7773.084689
4161,Namibia,NAM,1975,,
4162,New Caledonia,NCL,1975,816652167.3,6163.412583
4163,Niger,NER,1975,1048690933.0,202.257101
4164,Nigeria,NGA,1975,27778934625.0,438.3313022
4165,Nicaragua,NIC,1975,1590428523.0,566.6221647
4166,Netherlands,NLD,1975,100250000000.0,7335.508997
4167,Norway,NOR,1975,32877805200.0,8204.451512
4168,Nepal,NPL,1975,1575789254.0,117.4177468
4169,Nauru,NRU,1975,,
4170,New Zealand,NZL,1975,12861983284.0,4171.76974
4171,OECD members,OED,1975,4685540000000.0,4822.177038
4172,Oman,OMN,1975,2096699189.0,2377.10755
4173,Other small states,OSS,1975,13436837667.0,1099.629742
4174,Pakistan,PAK,1975,11230606061.0,168.0803848
4175,Panama,PAN,1975,2435304100.0,1395.476185
4176,Peru,PER,1975,16877163792.0,1094.161608
4177,Philippines,PHL,1975,16875240684.0,408.7425894
4178,Palau,PLW,1975,,
4179,Papua New Guinea,PNG,1975,1356591177.0,432.0431119
4180,Poland,POL,1975,,
4181,Pre-demographic dividend,PRE,1975,99113736402.0,361.8902928
4182,Puerto Rico,PRI,1975,8198300000.0,2738.243153
4183,"Korea, Dem. People's Rep.",PRK,1975,,
4184,Portugal,PRT,1975,19347607843.0,2127.637507
4185,Paraguay,PRY,1975,1511420635.0,541.4879412
4186,West Bank and Gaza,PSE,1975,,
4187,Pacific island small states,PSS,1975,1137380706.0,888.9127131
4188,Post-demographic dividend,PST,1975,4551120000000.0,5178.255441
4189,French Polynesia,PYF,1975,690323391.0,5260.44846
4190,Qatar,QAT,1975,2512784033.0,15292.57418
4191,Romania,ROU,1975,,
4192,Russian Federation,RUS,1975,,
4193,Rwanda,RWA,1975,571863295.7,131.019799
4194,South Asia,SAS,1975,135908000000.0,169.8135591
4195,Saudi Arabia,SAU,1975,46773303721.0,6304.116447
4196,Sudan,SDN,1975,5598000000.0,348.0100708
4197,Senegal,SEN,1975,2830388405.0,574.1332295
4198,Singapore,SGP,1975,5633673930.0,2489.911575
4199,Solomon Islands,SLB,1975,74617096.48,385.8154636
4200,Sierra Leone,SLE,1975,679335901.1,223.6748635
4201,El Salvador,SLV,1975,1884120100.0,453.4924515
4202,San Marino,SMR,1975,,
4203,Somalia,SOM,1975,710850226.5,183.1953649
4204,Serbia,SRB,1975,,
4205,Sub-Saharan Africa (excluding high income),SSA,1975,141405000000.0,425.2482281
4206,South Sudan,SSD,1975,,
4207,Sub-Saharan Africa,SSF,1975,141448000000.0,425.3008051
4208,Small states,SST,1975,22993359911.0,1230.373549
4209,Sao Tome and Principe,STP,1975,,
4210,Suriname,SUR,1975,465500000.0,1295.812757
4211,Slovak Republic,SVK,1975,,
4212,Slovenia,SVN,1975,,
4213,Sweden,SWE,1975,82885397621.0,10117.30668
4214,Eswatini,SWZ,1975,288302907.4,576.8838728
4215,Sint Maarten (Dutch part),SXM,1975,,
4216,Seychelles,SYC,1975,47803145.96,806.2326445
4217,Syrian Arab Republic,SYR,1975,5566756757.0,738.7164664
4218,Turks and Caicos Islands,TCA,1975,,
4219,Chad,TCD,1975,864602103.3,211.468197
4220,East Asia & Pacific (IDA & IBRD countries),TEA,1975,248292000000.0,200.3515808
4221,Europe & Central Asia (IDA & IBRD countries),TEC,1975,,
4222,Togo,TGO,1975,617321669.4,256.1021441
4223,Thailand,THA,1975,14882747955.0,351.6193358
4224,Tajikistan,TJK,1975,,
4225,Turkmenistan,TKM,1975,,
4226,Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,373507000000.0,1210.101347
4227,Timor-Leste,TLS,1975,,
4228,Middle East & North Africa (IDA & IBRD countries),TMN,1975,118246000000.0,816.304927
4229,Tonga,TON,1975,32506741.72,368.0522381
4230,South Asia (IDA & IBRD),TSA,1975,135908000000.0,169.8135591
4231,Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,141448000000.0,425.3008051
4232,Trinidad and Tobago,TTO,1975,2442667573.0,2416.248314
4233,Tunisia,TUN,1975,4328610490.0,765.1896458
4234,Turkiye,TUR,1975,44763888889.0,1139.690025
4235,Tuvalu,TUV,1975,,
4236,Tanzania,TZA,1975,,
4237,Uganda,UGA,1975,2359555556.0,219.7510474
4238,Ukraine,UKR,1975,,
4239,Upper middle income,UMC,1975,941821000000.0,617.1442918
4240,Uruguay,URY,1975,3538283322.0,1250.200808
4241,United States,USA,1975,1684900000000.0,7801.456664
4242,Uzbekistan,UZB,1975,,
4243,St. Vincent and the Grenadines,VCT,1975,33237164.72,347.4328617
4244,"Venezuela, RB",VEN,1975,27464651163.0,2082.310039
4245,British Virgin Islands,VGB,1975,,
4246,Virgin Islands (U.S.),VIR,1975,,
4247,Vietnam,VNM,1975,,
4248,Vanuatu,VUT,1975,,
4249,World,WLD,1975,5977990000000.0,1471.502797
4250,Samoa,WSM,1975,,
4251,Kosovo,XKX,1975,,
4252,"Yemen, Rep.",YEM,1975,,
4253,South Africa,ZAF,1975,42906919870.0,1702.981009
4254,Zambia,ZMB,1975,2618666667.0,529.7428421
4255,Zimbabwe,ZWE,1975,4371300700.0,694.5324939
