,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
7004,Equatorial Guinea,GNQ,1986,76407396.76,207.052649
7005,Greece,GRC,1986,56379593476.0,5656.505332
7006,Grenada,GRD,1986,187589522.6,1872.468608
7007,Greenland,GRL,1986,603015696.5,11271.32143
7008,Guatemala,GTM,1986,7231963516.0,892.2929065
7009,Guam,GUM,1986,,
7010,Guyana,GUY,1986,504651139.5,660.1519
7011,High income,HIC,1986,12373400000000.0,12394.74125
7012,"Hong Kong SAR, China",HKG,1986,41075570592.0,7435.030698
7013,Honduras,HND,1986,5677828959.0,1287.410739
7014,Heavily indebted poor countries (HIPC),HPC,1986,117831000000.0,372.4602852
7015,Croatia,HRV,1986,,
7016,Haiti,HTI,1986,2318000000.0,357.7968297
7017,Hungary,HUN,1986,,
7018,IBRD only,IBD,1986,2721190000000.0,841.3410958
7019,IDA & IBRD total,IBT,1986,3021250000000.0,758.8768403
7020,IDA total,IDA,1986,300299000000.0,402.0848914
7021,IDA blend,IDB,1986,131018000000.0,528.0268612
7022,Indonesia,IDN,1986,79954072569.0,474.8591605
7023,IDA only,IDX,1986,169191000000.0,339.2465637
7024,Isle of Man,IMN,1986,,
7025,India,IND,1986,248986000000.0,310.4659328
7026,Not classified,INX,1986,,
7027,Ireland,IRL,1986,28714571852.0,8112.171363
7028,"Iran, Islamic Rep.",IRN,1986,209095000000.0,4244.690326
7029,Iraq,IRQ,1986,47264516129.0,2970.786753
7030,Iceland,ISL,1986,3989622739.0,16406.04795
7031,Israel,ISR,1986,,
7032,Italy,ITA,1986,640386000000.0,11315.01518
7033,Jamaica,JAM,1986,2754566176.0,1168.097303
7034,Jordan,JOR,1986,6401380000.0,2122.97043
7035,Japan,JPN,1986,2078950000000.0,17113.26232
7036,Kazakhstan,KAZ,1986,,
7037,Kenya,KEN,1986,7239126717.0,351.0294899
7038,Kyrgyz Republic,KGZ,1986,,
7039,Cambodia,KHM,1986,,
7040,Kiribati,KIR,1986,32085561.5,489.8259877
7041,St. Kitts and Nevis,KNA,1986,130685185.2,3150.634904
7042,"Korea, Rep.",KOR,1986,116837000000.0,2834.903848
7043,Kuwait,KWT,1986,17903681693.0,9771.141271
7044,Latin America & Caribbean (excluding high income),LAC,1986,596406000000.0,1620.326528
7045,Lao PDR,LAO,1986,1776842041.0,468.3042981
7046,Lebanon,LBN,1986,,
7047,Liberia,LBR,1986,,
7048,Libya,LBY,1986,,
7049,St. Lucia,LCA,1986,340000000.0,2646.985551
7050,Latin America & Caribbean,LCN,1986,722905000000.0,1766.698222
7051,Least developed countries: UN classification,LDC,1986,120056000000.0,263.8247047
7052,Low income,LIC,1986,96221839438.0,358.570153
7053,Liechtenstein,LIE,1986,779365167.6,28287.06328
7054,Sri Lanka,LKA,1986,6405210564.0,390.3507114
7055,Lower middle income,LMC,1986,975996000000.0,533.3086332
7056,Low & middle income,LMY,1986,2850540000000.0,729.2815585
7057,Lesotho,LSO,1986,318862888.4,204.1784867
7058,Late-demographic dividend,LTE,1986,1500950000000.0,861.7595121
7059,Lithuania,LTU,1986,,
7060,Luxembourg,LUX,1986,6685595088.0,18149.86925
7061,Latvia,LVA,1986,,
7062,"Macao SAR, China",MAC,1986,1532097040.0,5183.06018
7063,St. Martin (French part),MAF,1986,,
7064,Morocco,MAR,1986,19462175322.0,840.0116577
7065,Monaco,MCO,1986,1515209588.0,52158.67774
7066,Moldova,MDA,1986,,
7067,Madagascar,MDG,1986,4347989799.0,420.0097235
7068,Maldives,MDV,1986,141882254.2,722.9226963
7069,Middle East & North Africa,MEA,1986,668547000000.0,2977.278846
7070,Mexico,MEX,1986,134550000000.0,1733.912993
7071,Marshall Islands,MHL,1986,55989000.0,1392.345568
7072,Middle income,MIC,1986,2755640000000.0,756.9718071
7073,North Macedonia,MKD,1986,,
7074,Mali,MLI,1986,1852163456.0,232.8926646
7075,Malta,MLT,1986,1435079200.0,4194.653939
7076,Myanmar,MMR,1986,1590096759.0,41.08938115
7077,Middle East & North Africa (excluding high income),MNA,1986,446509000000.0,2227.604766
7078,Montenegro,MNE,1986,,
7079,Mongolia,MNG,1986,2896178867.0,1465.445436
7080,Northern Mariana Islands,MNP,1986,,
7081,Mozambique,MOZ,1986,,
7082,Mauritania,MRT,1986,1186628779.0,648.5451421
7083,Mauritius,MUS,1986,1462900255.0,1422.556552
7084,Malawi,MWI,1986,1183654828.0,154.3953318
7085,Malaysia,MYS,1986,27734562640.0,1728.684805
7086,North America,NAC,1986,4958240000000.0,18619.66329
7087,Namibia,NAM,1986,1809073862.0,1459.021134
7088,New Caledonia,NCL,1986,1201321509.0,7634.709306
7089,Niger,NER,1986,1904097020.0,267.4712431
7090,Nigeria,NGA,1986,54805852581.0,639.0131233
7091,Nicaragua,NIC,1986,2885710609.0,754.8025687
7092,Netherlands,NLD,1986,200862000000.0,13783.85011
7093,Norway,NOR,1986,78693253276.0,18883.2658
7094,Nepal,NPL,1986,2850784523.0,165.3618292
7095,Nauru,NRU,1986,,
7096,New Zealand,NZL,1986,30604668357.0,9427.55394
7097,OECD members,OED,1986,12215400000000.0,11403.98368
7098,Oman,OMN,1986,7323822251.0,4691.209375
7099,Other small states,OSS,1986,32577247330.0,2067.807035
7100,Pakistan,PAK,1986,31899070056.0,335.0201588
7101,Panama,PAN,1986,6797834200.0,2996.620763
7102,Peru,PER,1986,15244232958.0,753.5315298
7103,Philippines,PHL,1986,33987178952.0,609.5770431
7104,Palau,PLW,1986,,
7105,Papua New Guinea,PNG,1986,2648033766.0,632.5174724
7106,Poland,POL,1986,,
7107,Pre-demographic dividend,PRE,1986,206356000000.0,554.9009158
7108,Puerto Rico,PRI,1986,22009300000.0,6455.184461
7109,"Korea, Dem. People's Rep.",PRK,1986,,
7110,Portugal,PRT,1986,38745901354.0,3861.948433
7111,Paraguay,PRY,1986,3723993943.0,984.3830554
7112,West Bank and Gaza,PSE,1986,,
7113,Pacific island small states,PSS,1986,2043242466.0,1269.432163
7114,Post-demographic dividend,PST,1986,12000600000000.0,12747.8948
7115,French Polynesia,PYF,1986,2301627740.0,12659.73114
7116,Qatar,QAT,1986,5053021951.0,12704.36631
7117,Romania,ROU,1986,,
7118,Russian Federation,RUS,1986,,
7119,Rwanda,RWA,1986,1944711061.0,301.7981245
7120,South Asia,SAS,1986,314128000000.0,303.0843175
7121,Saudi Arabia,SAU,1986,86962013011.0,6304.259838
7122,Sudan,SDN,1986,10092200000.0,437.163147
7123,Senegal,SEN,1986,5392093508.0,808.3292307
7124,Singapore,SGP,1986,18586746057.0,6799.930363
7125,Solomon Islands,SLB,1986,147620047.5,529.4191079
7126,Sierra Leone,SLE,1986,490181456.6,125.1521265
7127,El Salvador,SLV,1986,3771663200.0,753.9799282
7128,San Marino,SMR,1986,,
7129,Somalia,SOM,1986,930318705.3,138.0960504
7130,Serbia,SRB,1986,,
7131,Sub-Saharan Africa (excluding high income),SSA,1986,260276000000.0,572.323602
7132,South Sudan,SSD,1986,,
7133,Sub-Saharan Africa,SSF,1986,260482000000.0,572.6953644
7134,Small states,SST,1986,49319123762.0,2124.038277
7135,Sao Tome and Principe,STP,1986,,
7136,Suriname,SUR,1986,891000000.0,2381.506042
7137,Slovak Republic,SVK,1986,,
7138,Slovenia,SVN,1986,,
7139,Sweden,SWE,1986,150498000000.0,17981.01941
7140,Eswatini,SWZ,1986,449146608.3,620.7120357
7141,Sint Maarten (Dutch part),SXM,1986,,
7142,Seychelles,SYC,1986,207850623.6,3165.945038
7143,Syrian Arab Republic,SYR,1986,25460636943.0,2313.704589
7144,Turks and Caicos Islands,TCA,1986,,
7145,Chad,TCD,1986,1067828247.0,203.5012509
7146,East Asia & Pacific (IDA & IBRD countries),TEA,1986,524372000000.0,354.0338275
7147,Europe & Central Asia (IDA & IBRD countries),TEC,1986,,
7148,Togo,TGO,1986,1060911735.0,315.4621221
7149,Thailand,THA,1986,43096746122.0,813.4515045
7150,Tajikistan,TJK,1986,,
7151,Turkmenistan,TKM,1986,,
7152,Latin America & the Caribbean (IDA & IBRD countries),TLA,1986,669355000000.0,1695.870461
7153,Timor-Leste,TLS,1986,,
7154,Middle East & North Africa (IDA & IBRD countries),TMN,1986,442523000000.0,2207.721373
7155,Tonga,TON,1986,68195855.61,724.8632095
7156,South Asia (IDA & IBRD),TSA,1986,314128000000.0,303.0843175
7157,Sub-Saharan Africa (IDA & IBRD countries),TSS,1986,260482000000.0,572.6953644
7158,Trinidad and Tobago,TTO,1986,4794444444.0,4051.476568
7159,Tunisia,TUN,1986,9018136020.0,1199.562537
7160,Turkiye,TUR,1986,75728009963.0,1510.676311
7161,Tuvalu,TUV,1986,,
7162,Tanzania,TZA,1986,,
7163,Uganda,UGA,1986,3923232122.0,260.3284059
7164,Ukraine,UKR,1986,,
7165,Upper middle income,UMC,1986,1734390000000.0,958.0838154
7166,Uruguay,URY,1986,5880112788.0,1940.214425
7167,United States,USA,1986,4579630000000.0,19071.22719
7168,Uzbekistan,UZB,1986,,
7169,St. Vincent and the Grenadines,VCT,1986,160846656.7,1528.713579
7170,"Venezuela, RB",VEN,1986,60391604938.0,3398.132171
7171,British Virgin Islands,VGB,1986,,
7172,Virgin Islands (U.S.),VIR,1986,,
7173,Vietnam,VNM,1986,26336616250.0,422.7802977
7174,Vanuatu,VUT,1986,126498935.3,951.2056376
7175,World,WLD,1986,15205300000000.0,3087.531735
7176,Samoa,WSM,1986,100947848.6,628.7548498
7177,Kosovo,XKX,1986,,
7178,"Yemen, Rep.",YEM,1986,,
7179,South Africa,ZAF,1986,73354782109.0,2189.959352
7180,Zambia,ZMB,1986,1661948718.0,232.5390873
7181,Zimbabwe,ZWE,1986,6217523700.0,675.8067749
